Day fraction since midnight on 12/7/2020	7 kPa (cm)	Q sed difference ()	Raw water pump ()	settled bulk pump ()	Clay pump Run ()	PACl pump Run ()	Floc hopper pump  ()	Q Clay (PID control) ()	Q clay pump (mL/s)	Q settled bulk pump (mL/s)	Q Raw (mL/s)	Q removed (mL/s)	Q Floc Hopper ()	Turb settled w/ blanket ()	Turb settled w/out blanket  ()	PC1 & 2 pump ()	ChemTrac Buffer ()	PC 1.2 bin1 N ()	PC 1.2 bin2 N ()	PC 1.2 bin3 N ()	PC 1.2 bin4 N ()	PC 1.2 bin5 N ()	PC 1.2 bin6 N ()	PC 1.2 Cell  ()	PC 1.2 Laser ()	PC 1.2 Total N ()	PC 1.3 bin1 N ()	PC 1.3 bin2 N ()	PC 1.3 bin3 N ()	PC 1.3 bin4 N ()	PC 1.3 bin5 N ()	PC 1.3 bin6 N ()	PC 1.3 Cell ()	PC 1.3 Laser ()	PC 1.3 Total N ()	UV 1.1 Compensated UVA ()	UV 1.1 UVA ()	UV 1.1 UVT ()	Target turbidity experiment (NTU)	Turb influent  ()	PID Output ()
0.75512915	27.95920944	1.21277912	74.85035684	54.98918919	0	0	91.39896373	0	0.00222089	3.391	6.11277913	1.509	0.294	0.11624772	0.07313082	0.8200225	4792.051736	153	58	36	10	1	0	97	100	258	180	71	52	14	2	0	100	100	318	0.04791405	0.0494305	89.27259064	0.00222089	0.10540969	0
0.75518701	27.94459152	1.21277679	74.85032848	54.98918919	0	0	91.39896373	0	0.00222321	3.391	6.11277681	1.509	0.294	0.11624772	0.07313082	0.8200225	4797.18458	153	58	36	10	1	0	97	100	258	180	71	52	14	2	0	100	100	318	0.04791405	0.0494305	89.27259064	0.00222321	0.10545493	0
0.75524488	27.98375511	1.21277448	74.85030002	54.98918919	0	0	91.39896373	0	0.00222553	3.391	6.1127745	1.509	0.294	0.11506609	0.06898025	0.8200225	4803.463718	159	55	38	9	1	0	97	100	261	180	71	52	14	2	0	100	100	318	0.04760876	0.04916402	89.32737732	0.00222553	0.10544425	0
0.75530275	27.96001244	1.21277216	74.85027165	54.98918919	0	0	91.39896373	0	0.00222784	3.391	6.11277218	1.509	0.294	0.11620071	0.06750995	0.8200225	4808.097127	159	55	38	9	1	0	97	100	261	180	71	52	14	2	0	100	100	318	0.04752426	0.04892018	89.37754059	0.00222784	0.10545083	0
0.75536062	27.93515396	1.21276986	74.85024349	54.98918919	0	0	91.39896373	0	0.00223016	3.391	6.11276987	1.509	0.294	0.11620071	0.06750995	0.8200225	4813.096055	156	56	38	9	1	0	97	100	260	181	70	53	13	2	0	100	100	319	0.04752426	0.04892018	89.37754059	0.00223016	0.10524984	0
0.75541849	27.9785347	1.21276755	74.85021519	54.98918919	0	0	91.39896373	0	0.00223245	3.391	6.11276757	1.509	0.294	0.11620071	0.06750995	0.8200225	4818.391796	156	56	38	9	1	0	97	100	260	181	70	53	13	2	0	100	100	319	0.04752426	0.04892018	89.37754059	0.00223245	0.10508432	0
0.75547636	27.96115303	1.21276523	74.85018682	54.98918919	0	0	91.39896373	0	0.00223478	3.391	6.11276525	1.509	0.294	0.11620071	0.06750995	0.8200225	4823.70453	156	56	38	9	1	0	97	100	260	181	70	53	13	2	0	100	100	319	0.04752426	0.04892018	89.37754059	0.00223478	0.10490983	0
0.75553423	27.97217178	1.21276292	74.85015846	54.98918919	0	0	91.39896373	0	0.00223709	3.391	6.11276293	1.509	0.294	0.13310516	0.07183588	0.8200225	4829.029255	158	54	34	9	1	0	97	100	257	181	70	53	13	2	0	100	100	319	0.04747576	0.04892631	89.37628174	0.00223709	0.10472394	0
0.7555921	27.96742249	1.21276059	74.85013007	54.98918919	0	0	91.39896373	0	0.00223941	3.391	6.11276061	1.509	0.294	0.13310516	0.07183588	0.8200225	4834.284023	158	54	34	9	1	0	97	100	257	171	72	51	15	2	0	100	100	310	0.0475455	0.04855281	89.45317078	0.00223941	0.10448428	0
0.75564997	27.978302	1.21275829	74.85010177	54.98918919	0	0	91.39896373	0	0.00224173	3.391	6.1127583	1.509	0.294	0.12161272	0.07467306	0.8200225	4839.63973	158	54	34	9	1	0	97	100	257	171	72	51	15	2	0	100	100	310	0.0475455	0.04855281	89.45317078	0.00224173	0.10418395	0
0.75570785	27.91500473	1.21275596	74.85007326	54.98918919	0	0	91.39896373	0	0.00224404	3.391	6.11275598	1.509	0.294	0.12161272	0.07467306	0.8200225	4845.028416	160	57	38	10	1	0	97	100	265	171	72	51	15	2	0	100	100	310	0.0475455	0.04855281	89.45317078	0.00224404	0.10417888	0
0.7557657	27.92803383	1.21275364	74.85004492	54.98918919	0	0	91.39896373	0	0.00224636	3.391	6.11275366	1.509	0.294	0.11669787	0.06958911	0.8200225	4850.212229	160	57	38	10	1	0	97	100	265	171	72	51	15	2	0	100	100	310	0.04739066	0.04886364	89.38917542	0.00224636	0.10424239	0
0.75582357	27.98980522	1.21275133	74.85001669	54.98918919	0	0	91.39896373	0	0.00224867	3.391	6.11275135	1.509	0.294	0.11669787	0.06958911	0.8200225	4855.535954	155	58	39	11	1	0	97	100	264	171	72	51	15	2	0	100	100	310	0.04739066	0.04886364	89.38917542	0.00224867	0.10436306	0
0.75588144	27.89738274	1.21274902	74.84998834	54.98918919	0	0	91.39896373	0	0.00225099	3.391	6.11274904	1.509	0.294	0.11514925	0.07282352	0.8200225	4855.535954	155	58	39	11	1	0	97	100	264	171	72	51	15	2	0	100	100	310	0.04739066	0.04886364	89.38917542	0.00225099	0.10449687	0
0.75593931	27.87514305	1.21274672	74.84996011	54.98918919	0	0	91.39896373	0	0.0022533	3.391	6.11274672	1.509	0.294	0.11514925	0.07282352	0.8200225	4866.100458	155	58	39	11	1	0	97	100	264	176	70	51	14	2	0	100	100	313	0.04787142	0.0494247	89.27378082	0.0022533	0.10441303	0
0.75599718	27.89943504	1.2127444	74.84993168	54.98918919	0	0	91.39896373	0	0.00225561	3.391	6.11274442	1.509	0.294	0.11393579	0.0717929	0.8200225	4871.405196	155	58	39	11	1	0	97	100	264	176	70	51	14	2	0	100	100	313	0.04787142	0.0494247	89.27378082	0.00225561	0.10439619	0
0.75605505	27.88007545	1.21274208	74.84990336	54.98918919	0	0	91.39896373	0	0.00225793	3.391	6.1127421	1.509	0.294	0.11393579	0.0717929	0.8200225	4876.687946	158	56	40	10	1	0	97	100	265	176	70	51	14	2	0	100	100	313	0.04813959	0.04954408	89.24925232	0.00225793	0.10437783	0
0.75611293	27.8966713	1.21273976	74.84987493	54.98918919	0	0	91.39896373	0	0.00226025	3.391	6.11273978	1.509	0.294	0.11503554	0.08517793	0.8200225	4882.080631	158	56	40	10	1	0	97	100	265	176	70	51	14	2	0	100	100	313	0.04813959	0.04954408	89.24925232	0.00226025	0.10456983	0
0.7561708	27.91930008	1.21273745	74.84984671	54.98918919	0	0	91.39896373	0	0.00226256	3.391	6.11273746	1.509	0.294	0.11503554	0.08517793	0.8200225	4882.080631	158	56	40	10	1	0	97	100	265	176	70	51	14	2	0	100	100	313	0.04813959	0.04954408	89.24925232	0.00226256	0.10459595	0
0.75622867	27.98198128	1.21273514	74.84981836	54.98918919	0	0	91.39896373	0	0.00226486	3.391	6.11273516	1.509	0.294	0.11713349	0.07510892	0.8200225	4887.296422	148	57	38	9	1	0	97	100	252	173	72	50	13	2	0	100	100	310	0.04787218	0.04930757	89.29786682	0.00226486	0.10467953	0
0.75628654	27.92285728	1.21273281	74.84978991	54.98918919	0	0	91.39896373	0	0.00226719	3.391	6.11273283	1.509	0.294	0.11713349	0.07510892	0.8200225	4892.640138	148	57	38	9	1	0	97	100	252	173	72	50	13	2	0	100	100	310	0.04787218	0.04930757	89.29786682	0.00226719	0.10470662	0
0.75634441	27.87919617	1.21273051	74.84976167	54.98918919	0	0	91.39896373	0	0.00226949	3.391	6.11273053	1.509	0.294	0.11519184	0.07510892	0.8200225	4897.995844	148	57	38	9	1	0	97	100	252	173	72	50	13	2	0	100	100	310	0.04787218	0.04930757	89.29786682	0.00226949	0.10466496	0
0.75640228	27.92556763	1.21272819	74.84973326	54.98918919	0	0	91.39896373	0	0.00227182	3.391	6.11272821	1.509	0.294	0.11519184	0.07510892	0.8200225	4903.180655	156	54	39	9	1	0	97	100	259	173	72	50	13	2	0	100	100	310	0.04773607	0.04924193	89.31135559	0.00227182	0.1046393	0
0.75646015	27.91375923	1.21272586	74.84970474	54.98918919	0	0	91.39896373	0	0.00227414	3.391	6.11272589	1.509	0.294	0.11397798	0.09121644	0.8200225	4908.508379	156	54	39	9	1	0	97	100	259	173	72	50	13	2	0	100	100	310	0.04812114	0.04944982	89.26862335	0.00227414	0.10433791	0
0.75651802	27.92800522	1.21272355	74.84967642	54.98918919	0	0	91.39896373	0	0.00227646	3.391	6.11272357	1.509	0.294	0.11397798	0.09121644	0.8200225	4914.076954	156	54	39	9	1	0	97	100	259	176	68	50	14	1	0	100	100	308	0.04812114	0.04944982	89.26862335	0.00227646	0.10447661	0
0.75657589	27.97538185	1.21272125	74.84964828	54.98918919	0	0	91.39896373	0	0.00227876	3.391	6.11272126	1.509	0.294	0.11723424	0.08219793	0.8200225	4919.604554	155	52	39	8	1	0	97	100	255	176	68	50	14	1	0	100	100	308	0.04766066	0.04909018	89.34256744	0.00227876	0.10431999	0
0.75663377	27.89281464	1.21271893	74.84961991	54.98918919	0	0	91.39896373	0	0.00228108	3.391	6.11271894	1.509	0.294	0.11723424	0.08219793	0.8200225	4924.44158	155	52	39	8	1	0	97	100	255	176	68	50	14	1	0	100	100	308	0.04766066	0.04909018	89.34256744	0.00228108	0.10429928	0
0.75669163	27.92023087	1.21271661	74.84959141	54.98918919	0	0	91.39896373	0	0.0022834	3.391	6.11271663	1.509	0.294	0.11692644	0.0814124	0.8200225	4929.688354	155	52	39	8	1	0	97	100	255	176	68	50	14	1	0	100	100	308	0.04766066	0.04909018	89.34256744	0.0022834	0.10433415	0
0.7567495	27.94317818	1.21271429	74.84956304	54.98918919	0	0	91.39896373	0	0.00228571	3.391	6.11271431	1.509	0.294	0.11692644	0.0814124	0.8200225	4935.036065	156	50	37	9	1	0	97	100	254	176	68	50	14	1	0	100	100	308	0.04811656	0.04945127	89.26832581	0.00228571	0.10445856	0
0.75680737	27.95277596	1.21271199	74.84953492	54.98918919	0	0	91.39896373	0	0.00228801	3.391	6.11271201	1.509	0.294	0.11692644	0.07183263	0.8200225	4940.307823	156	50	37	9	1	0	97	100	254	176	68	50	14	1	0	100	100	308	0.04811656	0.04945127	89.26832581	0.00228801	0.10470469	0
0.75686526	27.94739532	1.21270966	74.84950637	54.98918919	0	0	91.39896373	0	0.00229034	3.391	6.11270968	1.509	0.294	0.11692644	0.07183263	0.8200225	4945.609562	156	50	37	9	1	0	97	100	254	179	65	48	13	2	0	100	100	307	0.04759448	0.04922216	89.31542206	0.00229034	0.10474292	0
0.75692311	27.94441223	1.21270736	74.84947819	54.98918919	0	0	91.39896373	0	0.00229264	3.391	6.11270738	1.509	0.294	0.11692999	0.06734967	0.8200225	4951.028351	156	50	37	9	1	0	97	100	254	179	65	48	13	2	0	100	100	307	0.04759448	0.04922216	89.31542206	0.00229264	0.1055147	0
0.756981	27.9205265	1.21270503	74.84944968	54.98918919	0	0	91.39896373	0	0.00229497	3.391	6.11270506	1.509	0.294	0.11181457	0.06734967	0.8200225	4956.149201	152	57	38	9	1	0	97	100	257	179	65	48	13	2	0	100	100	307	0.04784385	0.04937013	89.28500366	0.00229497	0.10543477	0
0.75703886	27.90586662	1.21270273	74.84942149	54.98918919	0	0	91.39896373	0	0.00229729	3.391	6.11270274	1.509	0.294	0.11181457	0.06406394	0.8200225	4961.452941	152	57	38	9	1	0	97	100	257	179	65	48	13	2	0	100	100	307	0.04784385	0.04937013	89.28500366	0.00229729	0.10536584	0
0.75709673	27.88528061	1.21270042	74.84939317	54.98918919	0	0	91.39896373	0	0.0022996	3.391	6.11270043	1.509	0.294	0.11181457	0.06406394	0.8200225	4967.045497	156	56	38	9	1	0	97	100	259	176	66	46	12	1	0	100	100	302	0.04762736	0.04918454	89.32315826	0.0022996	0.10515664	0
0.75715461	28.01500893	1.2126981	74.84936485	54.98918919	0	0	91.39896373	0	0.00230192	3.391	6.11269811	1.509	0.294	0.11181457	0.06471637	0.8200225	4972.096385	156	56	38	9	1	0	97	100	259	176	66	46	12	1	0	100	100	302	0.04769364	0.04906521	89.34770966	0.00230192	0.10518412	0
0.75721247	27.96266937	1.21269579	74.8493365	54.98918919	0	0	91.39896373	0	0.00230423	3.391	6.11269579	1.509	0.294	0.11581285	0.06603295	0.8200225	4972.096385	156	56	38	9	1	0	97	100	259	176	66	46	12	1	0	100	100	302	0.04769364	0.04906521	89.34770966	0.00230423	0.10535199	0
0.75727034	27.96274185	1.21269347	74.84930812	54.98918919	0	0	91.39896373	0	0.00230653	3.391	6.11269349	1.509	0.294	0.11581285	0.06603295	0.8200225	4977.688938	156	56	38	9	1	0	97	100	259	176	66	46	12	1	0	100	100	302	0.04769364	0.04906521	89.34770966	0.00230653	0.10551072	0
0.75732821	27.92653084	1.21269115	74.84927973	54.98918919	0	0	91.39896373	0	0.00230886	3.391	6.11269117	1.509	0.294	0.11581285	0.06784949	0.8200225	4982.751818	157	53	34	9	1	0	97	100	255	176	66	46	12	1	0	100	100	302	0.04796031	0.04948659	89.26106262	0.00230886	0.10565703	0
0.75738607	27.96079636	1.21268883	74.84925136	54.98918919	0	0	91.39896373	0	0.00231117	3.391	6.11268885	1.509	0.294	0.11581285	0.06784949	0.8200225	4988.040561	157	53	34	9	1	0	97	100	255	176	73	48	12	1	0	100	100	309	0.04796031	0.04948659	89.26106262	0.00231117	0.1056513	0
0.75744394	27.92605019	1.21268652	74.84922304	54.98918919	0	0	91.39896373	0	0.00231349	3.391	6.11268654	1.509	0.294	0.111582	0.0669964	0.8200225	4993.256346	149	56	38	9	1	0	97	100	253	176	73	48	12	1	0	100	100	309	0.04805753	0.04934218	89.2907486	0.00231349	0.10538814	0
0.75750181	27.9269886	1.2126842	74.84919456	54.98918919	0	0	91.39896373	0	0.0023158	3.391	6.11268422	1.509	0.294	0.111582	0.0669964	0.8200225	4998.580066	149	56	38	9	1	0	97	100	253	176	73	48	12	1	0	100	100	309	0.04805753	0.04934218	89.2907486	0.0023158	0.10518124	0
0.75755968	27.8927002	1.2126819	74.84916639	54.98918919	0	0	91.39896373	0	0.00231811	3.391	6.11268191	1.509	0.294	0.11023504	0.07447883	0.8200225	5004.059793	149	56	38	9	1	0	97	100	253	176	73	48	12	1	0	100	100	309	0.04805753	0.04934218	89.2907486	0.00231811	0.10536931	0
0.75761757	27.94781876	1.21267957	74.84913789	54.98918919	0	0	91.39896373	0	0.00232044	3.391	6.11267959	1.509	0.294	0.11023504	0.07447883	0.8200225	5009.223612	155	52	37	8	1	0	97	100	253	176	68	48	12	1	0	100	100	309	0.04797622	0.04943201	89.27228546	0.00232044	0.10560115	0
0.75767542	27.91980553	1.21267727	74.84910972	54.98918919	0	0	91.39896373	0	0.00232275	3.391	6.11267728	1.509	0.294	0.11038428	0.07002628	0.8200225	5014.520346	155	52	37	8	1	0	97	100	253	171	68	48	12	1	0	100	100	301	0.04797622	0.04943201	89.27228546	0.00232275	0.10541769	0
0.75773329	27.9858799	1.21267495	74.84908133	54.98918919	0	0	91.39896373	0	0.00232507	3.391	6.11267496	1.509	0.294	0.11038428	0.07002628	0.8200225	5020.047942	155	52	37	8	1	0	97	100	253	171	68	48	12	1	0	100	100	301	0.0479693	0.04937379	89.28424835	0.00232507	0.1054176	0
0.75779116	27.92109108	1.21267263	74.84905297	54.98918919	0	0	91.39896373	0	0.00232738	3.391	6.11267265	1.509	0.294	0.11219294	0.06954813	0.8200225	5025.140804	152	55	39	9	1	0	97	100	256	171	68	48	12	1	0	100	100	301	0.04818928	0.04966419	89.22457123	0.00232738	0.10558713	0
0.75784905	27.99308014	1.21267031	74.84902452	54.98918919	0	0	91.39896373	0	0.00232969	3.391	6.11267033	1.509	0.294	0.11219294	0.06954813	0.8200225	5030.403561	152	55	39	9	1	0	97	100	256	171	68	48	12	1	0	100	100	301	0.04818928	0.04966419	89.22457123	0.00232969	0.10550112	0
0.75790692	27.98831367	1.212668	74.84899632	54.98918919	0	0	91.39896373	0	0.00233201	3.391	6.11266801	1.509	0.294	0.11151773	0.06911898	0.8200225	5035.740273	151	53	38	8	1	0	97	100	251	177	73	48	12	2	0	100	100	312	0.04818928	0.04966419	89.22457123	0.00233201	0.10551352	0
0.75796479	27.99387741	1.21266568	74.84896782	54.98918919	0	0	91.39896373	0	0.00233433	3.391	6.1126657	1.509	0.294	0.11151773	0.06911898	0.8200225	5035.740273	151	53	38	8	1	0	97	100	251	177	73	48	12	2	0	100	100	312	0.04818928	0.04966419	89.22457123	0.00233433	0.10548482	0
0.75802265	27.97342873	1.21266338	74.84893964	54.98918919	0	0	91.39896373	0	0.00233663	3.391	6.11266339	1.509	0.294	0.1120545	0.06800261	0.8200225	5046.295771	151	53	38	8	1	0	97	100	251	177	73	48	12	2	0	100	100	312	0.04799721	0.0494247	89.27378082	0.00233663	0.10545532	0
0.75808052	28.02082062	1.21266107	74.84891133	54.98918919	0	0	91.39896373	0	0.00233894	3.391	6.11266109	1.509	0.294	0.1120545	0.06800261	0.8200225	5051.63248	151	53	38	8	1	0	97	100	251	177	73	48	12	2	0	100	100	312	0.04746715	0.04855281	89.45317078	0.00233894	0.10553578	0
0.75813839	27.98431396	1.21265875	74.84888295	54.98918919	0	0	91.39896373	0	0.00234125	3.391	6.11265877	1.509	0.294	0.19095413	0.07205561	0.8200225	5057.056138	154	55	37	9	1	0	97	100	256	177	73	48	12	2	0	100	100	312	0.04746715	0.04855281	89.45317078	0.00234125	0.10569134	0
0.75819626	27.92943764	1.21265643	74.84885458	54.98918919	0	0	91.39896373	0	0.00234358	3.391	6.11265646	1.509	0.294	0.19095413	0.07205561	0.8200225	5057.056138	154	55	37	9	1	0	97	100	256	177	73	48	12	2	0	100	100	312	0.04746715	0.04855281	89.45317078	0.00234358	0.10597005	0
0.75825413	27.99663734	1.21265412	74.84882624	54.98918919	0	0	91.39896373	0	0.00234589	3.391	6.11265414	1.509	0.294	0.14802699	0.06935772	0.8200225	5062.207964	154	55	37	9	1	0	97	100	256	177	72	51	12	2	0	100	100	314	0.04780713	0.04927742	89.30406189	0.00234589	0.10602487	0
0.758312	28.0086937	1.21265181	74.84879794	54.98918919	0	0	91.39896373	0	0.0023482	3.391	6.11265183	1.509	0.294	0.14802699	0.06935772	0.8200225	5067.495707	154	55	37	9	1	0	97	100	256	177	72	51	12	2	0	100	100	314	0.04780713	0.04927742	89.30406189	0.0023482	0.10592373	0
0.75836987	28.01281166	1.21264949	74.84876955	54.98918919	0	0	91.39896373	0	0.00235052	3.391	6.11264951	1.509	0.294	0.12714389	0.07007715	0.8200225	5073.029296	150	53	37	9	1	0	97	100	251	177	72	51	12	2	0	100	100	314	0.04780713	0.04927742	89.30406189	0.00235052	0.10605205	0
0.75842774	27.92324257	1.21264718	74.84874125	54.98918919	0	0	91.39896373	0	0.00235284	3.391	6.11264719	1.509	0.294	0.12714389	0.07007715	0.8200225	5078.140146	150	53	37	9	1	0	97	100	251	177	72	51	12	2	0	100	100	314	0.04785543	0.04932971	89.29331207	0.00235284	0.10611165	0
0.75848561	27.98742294	1.21264485	74.84871281	54.98918919	0	0	91.39896373	0	0.00235516	3.391	6.11264486	1.509	0.294	0.11798976	0.06937829	0.8200225	5083.419893	156	57	36	9	1	0	97	100	259	177	72	51	12	2	0	100	100	314	0.04785543	0.04932971	89.29331207	0.00235516	0.10607467	0
0.75854348	28.01496696	1.21264253	74.84868438	54.98918919	0	0	91.39896373	0	0.00235747	3.391	6.11264255	1.509	0.294	0.11798976	0.06937829	0.8200225	5088.6728	156	57	36	9	1	0	97	100	259	177	72	51	12	2	0	100	100	314	0.04785543	0.04932971	89.29331207	0.00235747	0.10619365	0
0.75860135	28.00424957	1.21264023	74.84865624	54.98918919	0	0	91.39896373	0	0.00235978	3.391	6.11264024	1.509	0.294	0.11416108	0.0693537	0.8200225	5094.232374	156	57	36	9	1	0	97	100	259	179	70	48	14	1	0	100	100	311	0.04829919	0.04981295	89.19402313	0.00235978	0.10630418	0
0.75865922	28.02956581	1.21263791	74.84862783	54.98918919	0	0	91.39896373	0	0.00236209	3.391	6.11263794	1.509	0.294	0.11416108	0.0693537	0.8200225	5099.249284	156	57	36	9	1	0	97	100	259	179	70	48	14	1	0	100	100	311	0.04829919	0.04981295	89.19402313	0.00236209	0.10650232	0
0.75871709	28.01974487	1.21263559	74.84859946	54.98918919	0	0	91.39896373	0	0.00236441	3.391	6.11263561	1.509	0.294	0.11064809	0.06681493	0.8200225	5104.647955	151	53	39	8	1	0	97	100	252	179	70	48	14	1	0	100	100	311	0.04765075	0.04906972	89.34677887	0.00236441	0.10653139	0
0.75877496	28.01028824	1.21263328	74.84857111	54.98918919	0	0	91.39896373	0	0.00236673	3.391	6.1126333	1.509	0.294	0.11064809	0.06681493	0.8200225	5110.027859	151	53	39	8	1	0	97	100	252	166	68	48	12	2	0	100	100	296	0.04786402	0.04931197	89.29695892	0.00236673	0.10656149	0
0.75883283	28.01583481	1.21263096	74.84854261	54.98918919	0	0	91.39896373	0	0.00236905	3.391	6.11263098	1.509	0.294	0.10951299	0.06716335	0.8200225	5115.251638	151	52	36	8	1	0	97	100	247	166	68	48	12	2	0	100	100	296	0.04786402	0.04931197	89.29695892	0.00236905	0.10667089	0
0.7588907	28.01832199	1.21262866	74.84851449	54.98918919	0	0	91.39896373	0	0.00237136	3.391	6.11262867	1.509	0.294	0.11106511	0.06716335	0.8200225	5120.535381	151	52	36	8	1	0	97	100	247	166	68	48	12	2	0	100	100	296	0.04786402	0.04931197	89.29695892	0.00237136	0.10654858	0
0.75894858	27.99983025	1.21262634	74.84848615	54.98918919	0	0	91.39896373	0	0.00237366	3.391	6.11262637	1.509	0.294	0.11106511	0.07002977	0.8200225	5126.027994	151	52	36	8	1	0	97	100	247	166	68	48	12	2	0	100	100	296	0.04786402	0.04931197	89.29695892	0.00237366	0.10649451	0
0.75900645	28.03007698	1.21262403	74.8484578	54.98918919	0	0	91.39896373	0	0.00237597	3.391	6.11262405	1.509	0.294	0.11123898	0.07002977	0.8200225	5131.088873	150	54	41	10	1	0	97	100	255	166	68	48	12	2	0	100	100	296	0.04793619	0.04936503	89.28604889	0.00237597	0.10631704	0
0.75906433	28.04558563	1.2126217	74.84842927	54.98918919	0	0	91.39896373	0	0.0023783	3.391	6.11262172	1.509	0.294	0.11123898	0.06835875	0.8200225	5136.379614	150	54	41	10	1	0	97	100	255	166	68	48	12	2	0	100	100	296	0.04793619	0.04936503	89.28604889	0.0023783	0.10619286	0
0.75912219	28.01688385	1.21261938	74.84840093	54.98918919	0	0	91.39896373	0	0.00238062	3.391	6.11261941	1.509	0.294	0.11200633	0.07417044	0.8200225	5136.379614	150	54	41	10	1	0	97	100	255	166	68	48	12	2	0	100	100	296	0.04793619	0.04936503	89.28604889	0.00238062	0.10601532	0
0.75918007	27.99968147	1.21261709	74.84837278	54.98918919	0	0	91.39896373	0	0.00238294	3.391	6.11261709	1.509	0.294	0.11200633	0.07417044	0.8200225	5146.988071	150	54	41	10	1	0	97	100	255	171	67	51	13	2	0	100	100	304	0.04807492	0.04948734	89.26091003	0.00238294	0.10586604	0
0.75923792	28.02633858	1.21261477	74.8483444	54.98918919	0	0	91.39896373	0	0.00238523	3.391	6.11261479	1.509	0.294	0.11200633	0.07274422	0.8200225	5146.988071	150	54	41	10	1	0	97	100	255	171	67	51	13	2	0	100	100	304	0.04807492	0.04948734	89.26091003	0.00238523	0.10591169	0
0.75929579	28.04411697	1.21261245	74.84831603	54.98918919	0	0	91.39896373	0	0.00238756	3.391	6.11261247	1.509	0.294	0.11200633	0.07274422	0.8200225	5152.431715	154	52	38	10	1	0	97	100	254	171	67	51	13	2	0	100	100	304	0.04795333	0.04943416	89.27184296	0.00238756	0.10595933	0
0.75935366	27.98898125	1.21261013	74.84828764	54.98918919	0	0	91.39896373	0	0.00238987	3.391	6.11261015	1.509	0.294	0.11200633	0.07274422	0.8200225	5157.59953	154	52	38	10	1	0	97	100	254	171	67	51	13	2	0	100	100	304	0.04795333	0.04943416	89.27184296	0.00238987	0.10623864	0
0.75941153	28.02044868	1.21260782	74.84825934	54.98918919	0	0	91.39896373	0	0.00239219	3.391	6.11260783	1.509	0.294	0.11510166	0.07274422	0.8200225	5163.040174	154.00001	52.00000999	38.00000999	10.00000999	1.00000999	0.00000999	97.00000999	100.00001	254.00001	171.00001	67.00000999	51.00000999	13.00000999	2.00000999	0.00000999	100.00001	100.00001	304.00001	0.04795999	0.04943999	89.27184999	0.00239219	0.10637716	0
0.7594694	28.01387215	1.21260549	74.84823082	54.98918919	0	0	91.39896373	0	0.00239451	3.391	6.11260552	1.509	0.294	0.11422648	0.07326284	0.8200225	5168.200993	152	55	38	8	1	0	97	100	254	170	67	47	13	2	0	100	100	298	0.04792663	0.04934363	89.29045105	0.00239451	0.10625123	0
0.75952727	28.01556206	1.2126032	74.8482027	54.98918919	0	0	91.39896373	0	0.00239681	3.391	6.11260322	1.509	0.294	0.11422648	0.07326284	0.8200225	5173.543697	149	55	37	8	0	0	97	100	249	170	67	47	13	2	0	100	100	298	0.04792663	0.04934363	89.29045105	0.00239681	0.10620683	0
0.75958514	27.99872398	1.21260087	74.84817427	54.98918919	0	0	91.39896373	0	0.00239914	3.391	6.11260089	1.509	0.294	0.1135821	0.07326284	0.8200225	5179.023319	149	55	37	8	0	0	97	100	249	170	67	47	13	2	0	100	100	298	0.04789327	0.04928327	89.30285645	0.00239914	0.1063041	0
0.75964302	28.00698471	1.21259855	74.84814583	54.98918919	0	0	91.39896373	0	0.00240145	3.391	6.11259857	1.509	0.294	0.1135821	0.07326284	0.8200225	5184.10321	149	55	37	8	0	0	97	100	249	169	67	46	12	2	0	100	100	296	0.04789327	0.04928327	89.30285645	0.00240145	0.1061848	0
0.75970088	28.04415512	1.21259624	74.84811749	54.98918919	0	0	91.39896373	0	0.00240377	3.391	6.11259626	1.509	0.294	0.11338214	0.06882638	0.8200225	5189.38795	146	55	37	9	1	0	97	100	247	169	67	46	12	2	0	100	100	296	0.04788799	0.04943271	89.2721405	0.00240377	0.10597221	0
0.75975876	27.97470093	1.21259392	74.84808912	54.98918919	0	0	91.39896373	0	0.00240608	3.391	6.11259394	1.509	0.294	0.11338214	0.06882638	0.8200225	5194.723661	146	55	37	9	1	0	97	100	247	169	67	46	12	2	0	100	100	296	0.04788799	0.04943271	89.2721405	0.00240608	0.10594528	0
0.75981662	28.03298759	1.21259162	74.848061	54.98918919	0	0	91.39896373	0	0.0024084	3.391	6.11259163	1.509	0.294	0.11284975	0.06946298	0.8200225	5200.640162	146	55	37	9	1	0	97	100	247	169	67	46	12	2	0	100	100	296	0.04788799	0.04943271	89.2721405	0.0024084	0.10567995	0
0.7598745	28.01734734	1.21258931	74.84803263	54.98918919	0	0	91.39896373	0	0.00241069	3.391	6.11258933	1.509	0.294	0.11284975	0.06946298	0.8200225	5204.891541	146.00001	55.00000999	37.00000999	9.00000999	1.00000999	0.00000999	97.00000999	100.00001	247.00001	169.00001	67.00000999	46.00000999	12.00000999	2.00000999	0.00000999	100.00001	100.00001	296.00001	0.04788999	0.04943999	89.27214999	0.00241069	0.10538066	0
0.75993237	27.99569321	1.21258699	74.84800424	54.98918919	0	0	91.39896373	0	0.00241302	3.391	6.11258701	1.509	0.294	0.11381211	0.06946298	0.8200225	5210.604019	150	52	37	9	1	0	97	100	248	164	67	51	12	2	0	100	100	297	0.04765689	0.04910281	89.33996582	0.00241302	0.10527488	0
