Day fraction since midnight on 2/19/2021	7 kPa (cm)	pH probe (pH)	Q sed difference ()	Raw water pump ()	settled bulk pump ()	Clay pump Run ()	PACl pump Run ()	Floc hopper pump  ()	Q settled bulk pump (mL/s)	Q removed (mL/s)	Q floc hopper add term ()	Q Floc Hopper ()	Turb settled w/ blanket ()	Turb settled w/out blanket  ()	PC1 & 2 pump ()	ChemTrac Buffer ()	PC 1.2 bin1 N ()	PC 1.2 bin2 N ()	PC 1.2 bin3 N ()	PC 1.2 bin4 N ()	PC 1.2 bin5 N ()	PC 1.2 bin6 N ()	PC 1.2 Cell  ()	PC 1.2 Laser ()	PC 1.2 Total N ()	PC 1.3 bin1 N ()	PC 1.3 bin2 N ()	PC 1.3 bin3 N ()	PC 1.3 bin4 N ()	PC 1.3 bin5 N ()	PC 1.3 bin6 N ()	PC 1.3 Cell ()	PC 1.3 Laser ()	PC 1.3 Total N ()	UV 1.1 Compensated UVA ()	UV 1.1 UVA ()	UV 1.1 UVT ()	Turb influent  ()	PC1 & 2 pump #2 ()	Count states ()	Small Scale ()	PC 1.3 Bin 1 ppb ()	PC 1.3 Bin 2 ppb ()	PC 1.3 Bin 3 ppb ()	PC 1.3 Bin 4 ppb ()	PC 1.3 Bin 5 ppb ()	PC 1.3 Bin 6 ppb ()	PC 1.3 Total ppb ()
0.63072292	4.07218933	6.35737896	1.173	66.52173913	65.39325843	0	0	0	3.88	1.22	0	0	0.14125277	1.59195328	0.88192771	10213.28039	0	0	0	0	0	0	100	101	0	359	155	121	28	4	0	100	100	668	0.02292768	0.02696716	94.01107788	0.09738666	0.81333333	0	0.2	2.86999989	4.5999999	17.17000008	23.67000008	23.94000053	0	85.97000122
0.63078078	4.11553621	6.35786724	1.173	66.52173913	65.39325843	0	0	0	3.88	1.22	0	0	0.14125277	1.59525168	0.88192771	10217.50577	0	0	0	0	0	0	100	101	0	359	155	121	28	4	0	100	100	668	0.02292768	0.02696716	94.01107788	0.09685308	0.81333333	0	0.2	2.86999989	4.5999999	17.17000008	23.67000008	23.94000053	0	85.97000122
0.63083865	4.10655737	6.35751247	1.173	66.52173913	65.39325843	0	0	0	3.88	1.22	0	0	0.14439186	1.58362615	0.88192771	10222.11017	0	0	0	0	0	0	100	101	0	359	155	121	28	4	0	100	100	668	0.02311859	0.02699332	94.00541687	0.0965554	0.81333333	0	0.2	2.86999989	4.5999999	17.17000008	23.67000008	23.94000053	0	85.97000122
0.63089652	4.06635284	6.35752106	1.173	66.52173913	65.39325843	0	0	0	3.88	1.22	0	0	0.14439186	1.58362615	0.88192771	10226.14266	0	0	0	0	0	0	100	101	0	359	155	121	28	4	0	100	100	668	0.02311859	0.02699332	94.00541687	0.09658155	0.81333333	0	0.2	2.86999989	4.5999999	17.17000008	23.67000008	23.94000053	0	85.97000122
0.6309544	4.05454493	6.35693359	1.173	66.52173913	65.39325843	0	0	0	3.88	1.22	0	0	0.14346281	1.58235931	0.88192771	10230.38203	0	0	0	0	0	0	100	101	0	359	155	121	28	4	0	100	100	668	0.0237968	0.02771353	93.84967041	0.09577341	0.81333333	0	0.2	2.86999989	4.5999999	17.17000008	23.67000008	23.94000053	0	85.97000122
0.63101228	4.05710602	6.35759258	1.173	66.52173913	65.39325843	0	0	0	3.88	1.22	0	0	0.14346281	1.58235931	0.88192771	10239.02267	0	0	0	0	0	0	100	101	0	358	158	124	28	3	0	100	100	670	0.0237968	0.02771353	93.84967041	0.09536277	0.81333333	0	0.2	2.86000013	4.71000004	17.04000092	23.79000092	13.51000023	0	71.41000366
0.63107014	4.08057213	6.35741901	1.173	66.52173913	65.39325843	0	0	0	3.88	1.22	0	0	0.14425591	1.58549869	0.88192771	10243.43593	0	0	0	0	0	0	100	101	0	358	158	124	28	3	0	100	100	670	0.02245759	0.02629416	94.15686035	0.09520916	0.81333333	0	0.2	2.86000013	4.71000004	17.04000092	23.79000092	13.51000023	0	71.41000366
0.63112802	4.11609888	6.35728788	1.173	66.52173913	65.39325843	0	0	0	3.88	1.22	0	0	0.14425591	1.58549869	0.88192771	10247.65932	0	0	0	0	0	0	100	101	0	358	158	124	28	3	0	100	100	670	0.02245759	0.02629416	94.15686035	0.09428203	0.81333333	0	0.2	2.86000013	4.71000004	17.04000092	23.79000092	13.51000023	0	71.41000366
0.63118588	4.11481905	6.35785055	1.173	66.52173913	65.39325843	0	0	0	3.88	1.22	0	0	0.14016157	1.58573818	0.88192771	10252.07658	0	0	0	0	0	0	100	101	0	358	158	124	28	3	0	100	100	670	0.02374212	0.02770272	93.852005	0.09420285	0.81333333	0	0.2	2.86000013	4.71000004	17.04000092	23.79000092	13.51000023	0	71.41000366
0.63124376	4.06194448	6.35780954	1.173	66.52173913	65.39325843	0	0	0	3.88	1.22	0	0	0.14016157	1.58573818	0.88192771	10256.10608	0	0	0	0	0	0	100	101	0	358	158	124	28	3	0	100	100	670	0.02374212	0.02770272	93.852005	0.09345024	0.81333333	0	0.2	2.86000013	4.71000004	17.04000092	23.79000092	13.51000023	0	71.41000366
0.63130162	4.06139326	6.35722876	1.173	66.52173913	65.39325843	0	0	0	3.88	1.22	0	0	0.13808806	1.58583081	0.88192771	10260.52134	0	0	0	0	0	0	100	101	0	364	157	125	28	4	0	100	100	679	0.02374212	0.02770272	93.852005	0.09300647	0.81333333	0	0.2	2.86000013	4.71000004	17.04000092	23.79000092	13.51000023	0	71.41000366
0.63135949	4.08437967	6.35716724	1.173	66.52173913	65.39325843	0	0	0	3.88	1.22	0	0	0.13808806	1.58583081	0.88192771	10269.15914	0	0	0	0	0	0	100	101	0	364	157	125	28	4	0	100	100	679	0.02393572	0.02772462	93.84727478	0.0932682	0.81333333	0	0.2	2.86999989	4.6500001	17.55999947	24.36000061	21.40999985	0	96.66999817
0.63141736	4.07162333	6.35711193	1.173	66.52173913	65.39325843	21.04477612	21.24223602	0	3.88	1.22	0	0	0.13816103	1.58583081	0.88192771	10269.15914	0	0	0	0	0	0	100	101	0	364	157	125	28	4	0	100	100	679	0.02393572	0.02772462	93.84727478	0.0942565	0.81333333	0	0.2	2.86999989	4.6500001	17.55999947	24.36000061	21.40999985	0	96.66999817
0.63147524	4.08014679	6.35695171	1.173	66.52173913	65.39325843	21.04477612	21.24223602	0	3.88	1.22	0	0	0.13816103	1.5869621	0.88192771	5.0108943	0	0	0	0	0	0	100	101	0	364	157	125	28	4	0	100	100	679	0.02370441	0.02762813	93.86812592	0.0958861	0.81333333	0	0.2	2.86999989	4.6500001	17.55999947	24.36000061	21.40999985	0	96.66999817
0.6315331	4.08806419	6.35740566	1.173	66.52173913	65.39325843	21.04477612	21.24223602	0	3.88	1.22	0	0	0.13965306	1.58253956	0.88192771	9.23427343	0	0	0	0	0	0	100	101	0	364	157	125	28	4	0	100	100	679	0.02370441	0.02762813	93.86812592	0.09679463	0.81333333	0	0.2	2.86999989	4.6500001	17.55999947	24.36000061	21.40999985	0	96.66999817
0.63159097	4.10001755	6.35803938	1.173	66.52173913	65.39325843	21.04477612	21.24223602	0	3.88	1.22	0	0	0.13965306	1.58253956	0.88192771	13.64853621	0	0	0	0	0	0	100	101	0	358	153	119	28	3	0	100	100	660	0.02363231	0.02745739	93.9050293	0.09599253	0.81333333	0	0.2	2.86999989	4.6500001	17.55999947	24.36000061	21.40999985	0	96.66999817
0.63164885	4.04777718	6.35730505	1.173	66.52173913	65.39325843	21.04477612	21.24223602	0	3.88	1.22	0	0	0.14321171	1.58223355	0.88192771	18.06379843	0	0	0	0	0	0	100	101	0	358	153	119	28	3	0	100	100	660	0.02363231	0.02745739	93.9050293	0.09706386	0.81333333	0	0.2	2.86000013	4.48000002	16.57999992	23.40999985	16.54000092	0	74.33999634
0.63170671	4.03326702	6.35746813	1.173	66.52173913	65.39325843	21.04477612	21.24223602	0	3.88	1.22	0	0	0.14321171	1.58223355	0.88192771	26.51272249	0	0	0	0	0	0	100	101	0	358	153	119	28	3	0	100	100	660	0.02359453	0.02744003	93.90878296	0.10339998	0.81333333	0	0.2	2.86000013	4.48000002	16.57999992	23.40999985	16.54000092	0	74.33999634
0.63176459	4.02854347	6.35762548	1.173	66.52173913	65.39325843	21.04477612	21.24223602	0	3.88	1.22	0	0	0.14489454	1.58223355	0.88192771	31.11801386	0	0	0	0	0	0	100	101	0	358	153	119	28	3	0	100	100	660	0.02359453	0.02744003	93.90878296	0.11484898	0.81333333	0	0.2	2.86000013	4.48000002	16.57999992	23.40999985	16.54000092	0	74.33999634
0.63182245	4.0651207	6.35800695	1.173	66.52173913	65.39325843	21.04477612	21.24223602	0	3.88	1.22	0	0	0.14489454	1.58223355	0.88192771	35.15151262	0	0	0	0	0	0	100	101	0	358	153	119	28	3	0	100	100	660	0.02314937	0.0272493	93.95002747	0.12085447	0.81333333	0	0.2	2.86000013	4.48000002	16.57999992	23.40999985	16.54000092	0	74.33999634
0.63188033	4.08438349	6.35789251	1.173	66.52173913	65.39325843	21.04477612	21.24223602	0	3.88	1.22	0	0	0.1397122	1.5868156	0.88192771	39.56695032	0	0	0	0	0	0	100	101	0	360	154	120	27	3	1	100	100	664	0.02314937	0.0272493	93.95002747	0.12676311	0.81333333	0	0.2	2.88000011	4.57000017	16.79000092	23.04000092	19.70000076	0	85.08000183
0.63193819	4.10507488	6.35846281	1.173	66.52173913	65.39325843	21.04477612	21.24223602	0	3.88	1.22	0	0	0.1397122	1.5868156	0.88192771	43.42056084	0	0	0	0	0	0	100	101	0	360	154	120	27	3	1	100	100	664	0.02326294	0.027104	93.9814682	0.19244637	0.81333333	0	0.2	2.88000011	4.57000017	16.79000092	23.04000092	19.70000076	0	85.08000183
Start experiment																																																
0.63199606	4.09442234	6.35797071	1.173	66.52173913	65.39325843	21.04477612	21.24223602	0	3.88	1.22	0	0	0.1397122	1.58832133	0.88192771	48.01271296	0	0	0	0	0	0	100	101	0	360	154	120	27	3	1	100	100	664	0.02326294	0.027104	93.9814682	1.49834275	0.81333333	0	0.2	2.88000011	4.57000017	16.79000092	23.04000092	19.70000076	0	85.08000183
0.63205393	4.06228352	6.357759	1.173	66.52173913	65.39325843	21.04477612	21.24223602	0	3.88	1.22	0	0	0.1397122	1.58832133	0.88192771	56.66655684	0	0	0	0	0	0	100	101	0	360	154	120	27	3	1	100	100	664	0.02301057	0.02700048	94.0038681	5.06217003	0.81333333	0	0.2	2.88000011	4.57000017	16.79000092	23.04000092	19.70000076	0	85.08000183
0.6321118	4.05241585	6.35546684	1.173	66.52173913	65.39325843	21.04477612	21.24223602	0	3.88	1.22	0	0	0.1434236	1.58651745	0.88192771	56.66655684	0	0	0	0	0	0	100	101	0	360	154	120	27	3	1	100	100	664	0.02301057	0.02700048	94.0038681	7.44114447	0.81333333	0	-8.4	2.88000011	4.57000017	16.79000092	23.04000092	19.70000076	0	85.08000183
0.63216969	4.09787226	6.35797596	1.173	66.52173913	65.39325843	21.04477612	21.24223602	0	3.88	1.22	0	0	0.1434236	1.58651745	0.88192771	65.30362463	0	0	0	0	0	0	100	101	0	363	154	120	29	3	0	100	100	670	0.02384889	0.02770713	93.85105133	8.23930999	0.81333333	0	-0.4	2.86000013	4.57999992	16.35000038	26.20999908	19.70000076	0	81.90000153
0.63222755	4.07410479	6.35778809	1.173	66.52173913	65.39325843	21.04477612	21.24223602	0	3.88	1.22	0	0	0.14396492	1.58077455	0.88192771	69.52700663	0	0	0	0	0	0	100	101	0	363	154	120	29	3	0	100	100	670	0.02384889	0.02770713	93.85105133	10.19092464	0.81333333	0	-48.2	2.86000013	4.57999992	16.35000038	26.20999908	19.70000076	0	81.90000153
0.63228542	4.04257679	6.35795498	1.173	66.52173913	65.39325843	21.04477612	21.24223602	0	3.88	1.22	0	0	0.14396492	1.58077455	0.88192771	74.13430166	0	0	0	0	0	0	100	101	0	363	154	120	29	3	0	100	100	670	0.02326525	0.02727548	93.94436646	88.33153534	0.81333333	0	0.3	2.86000013	4.57999992	16.35000038	26.20999908	19.70000076	0	81.90000153
0.6323433	4.05559969	6.35714483	1.173	66.52173913	65.39325843	21.04477612	21.24223602	0	3.88	1.22	0	0	0.14574072	1.58077455	0.88192771	78.16632462	0	0	0	0	0	0	100	101	0	363	154	120	29	3	0	100	100	670	0.02326525	0.02727548	93.94436646	87.96835327	0.81333333	0	0.2	2.86000013	4.57999992	16.35000038	26.20999908	19.70000076	0	81.90000153
0.63240116	4.03479147	6.35715771	1.173	66.52173913	65.39325843	21.04477612	21.24223602	0	3.88	1.22	0	0	0.14574072	1.58077455	0.88192771	86.62738419	0	0	0	0	0	0	100	101	0	363	154	120	29	3	0	100	100	670	0.02321682	0.02732569	93.93350983	88.71012878	0.81333333	0	1122.4	2.86000013	4.57999992	16.35000038	26.20999908	19.70000076	0	81.90000153
0.63245902	4.06058788	6.3569231	1.173	66.52173913	65.39325843	21.04477612	21.24223602	0	3.88	1.22	0	0	0.14342509	1.58077999	0.88192771	91.02865458	0	0	0	0	0	0	100	101	0	349	156	119	28	4	0	100	100	656	0.02321682	0.02732569	93.93350983	90.3567276	0.81333333	0	1135.2	2.75	4.61000013	16.52000046	23.89999962	20.47999954	0	79.79000092
0.6325169	4.05273485	6.35732937	1.173	66.52173913	65.39325843	21.04477612	21.24223602	0	3.88	1.22	0	0	0.14342509	1.58077999	0.88192771	95.0764432	0	0	0	0	0	0	100	101	0	349	156	119	28	4	0	100	100	656	0.02361295	0.02759962	93.87428284	92.28661346	0.81333333	0	1125.9	2.75	4.61000013	16.52000046	23.89999962	20.47999954	0	79.79000092
0.63257478	4.05178022	6.35724354	1.173	66.52173913	65.39325843	21.04477612	21.24223602	0	3.88	1.22	0	0	0.14465287	1.57714236	0.88192771	99.66559696	0	0	0	0	0	0	100	101	0	349	156	119	28	4	0	100	100	656	0.02361295	0.02759962	93.87428284	94.51206207	0.81333333	0	1127.2	2.75	4.61000013	16.52000046	23.89999962	20.47999954	0	79.79000092
0.63263264	4.0426836	6.35710907	1.173	66.52173913	65.39325843	21.04477612	21.24223602	0	3.88	1.22	0	0	0.14257887	1.57714236	0.88192771	104.096848	0	0	0	0	0	0	100	101	0	349	156	119	28	4	0	100	100	656	0.02361295	0.02759962	93.87428284	96.51311493	0.81333333	0	1127.2	2.75	4.61000013	16.52000046	23.89999962	20.47999954	0	79.79000092
0.63269052	4.01939058	6.35723686	1.173	66.52173913	65.39325843	21.04477612	21.24223602	0	3.88	1.22	0	0	0.14257887	1.57839966	0.88192771	108.3202291	0	0	0	0	0	0	100	101	0	349	156	119	28	4	0	100	100	656	0.02281447	0.02678083	94.05142212	98.05806732	0.81333333	0	1127.2	2.75	4.61000013	16.52000046	23.89999962	20.47999954	0	79.79000092
0.63274838	4.0219512	6.35745287	1.173	66.52173913	65.39325843	21.04477612	21.24223602	0	3.88	1.22	0	0	0.14257887	1.57839966	0.88192771	117.1507521	0	0	0	0	0	0	100	101	0	361	160	119	30	3	0	100	100	673	0.02339332	0.02725156	93.94953918	100.0407333	0.81333333	0	1127.1	2.88000011	4.73999977	16.78000069	26.47999954	19.35000038	0	95.41999817
0.63280626	4.01160622	6.35752869	1.173	66.52173913	65.39325843	21.04477612	21.24223602	0	3.88	1.22	0	0	0.14257887	1.58830345	0.88192771	117.1507521	0	0	0	0	0	0	100	101	0	361	160	119	30	3	0	100	100	673	0.02339332	0.02725156	93.94953918	101.9782333	0.81333333	0	1127.2	2.88000011	4.73999977	16.78000069	26.47999954	19.35000038	0	95.41999817
0.63286412	4.04835987	6.35761547	1.173	66.52173913	65.39325843	21.04477612	21.24223602	0	3.88	1.22	0	0	0.15715496	1.58830345	0.88192771	125.4056335	0	0	0	0	0	0	100	101	0	361	160	119	30	3	0	100	100	673	0.02293282	0.0265352	94.10462189	103.6158447	0.81333333	0	1127.2	2.88000011	4.73999977	16.78000069	26.47999954	19.35000038	0	95.41999817
0.632922	4.03891134	6.35744047	1.177	66.52173913	65.39325843	19.25373134	21.24223602	0	3.88	1.22	0	0	0.15715496	1.58605587	0.88192771	129.836885	0	0	0	0	0	0	100	101	0	361	160	119	30	3	0	100	100	673	0.02293282	0.0265352	94.10462189	105.1051407	0.81333333	0	1127.1	2.88000011	4.73999977	16.78000069	26.47999954	19.35000038	0	95.41999817
0.63297986	3.99180961	6.35723686	1.177	66.52173913	65.39325843	19.25373134	21.24223602	0	3.88	1.22	0	0	0.14908735	1.58271635	0.88192771	134.2521482	0	0	0	0	0	0	100	101	0	361	160	119	30	3	0	100	100	673	0.02369278	0.02746125	93.90419769	105.8379593	0.81333333	0	1127.2	2.88000011	4.73999977	16.78000069	26.47999954	19.35000038	0	95.41999817
0.63303774	4.03204107	6.35725307	1.177	66.52173913	65.39325843	19.25373134	21.24223602	0	3.88	1.22	0	0	0.14908735	1.58271635	0.88192771	138.0921264	0	0	0	0	0	0	100	101	0	361	160	119	30	3	0	100	100	673	0.02369278	0.02746125	93.90419769	105.9940338	0.81333333	0	1127.1	2.8499999	4.86999989	16.72999954	22.20000076	20.84000015	0	80.75
0.6330956	4.03100729	6.35715675	1.177	66.52173913	65.39325843	19.25373134	21.24223602	0	3.88	1.22	0	0	0.15144962	1.58271635	0.88192771	147.114531	0	0	0	0	0	0	100	101	0	356	164	121	26	4	0	100	100	672	0.02369278	0.02746125	93.90419769	105.4523163	0.81333333	0	1127.1	2.8499999	4.86999989	16.72999954	22.20000076	20.84000015	0	80.75
0.63315347	4.03606749	6.35746098	1.177	66.52173913	65.39325843	19.25373134	21.24223602	0	3.88	1.22	0	0	0.15144962	1.58271635	0.88192771	151.1470304	0	0	0	0	0	0	100	101	0	356	164	121	26	4	0	100	100	672	0.0224876	0.02636934	94.14056396	105.1304169	0.81333333	0	1127.1	2.8499999	4.86999989	16.72999954	22.20000076	20.84000015	0	80.75
0.63321136	4.00310278	6.35676575	1.177	66.52173913	65.39325843	19.25373134	21.24223602	0	3.88	1.22	0	0	0.14182363	1.57699382	0.88192771	155.5614624	0	0	0	0	0	0	100	101	0	356	164	121	26	4	0	100	100	672	0.0224876	0.02636934	94.14056396	104.6510544	0.81333333	0	1127.1	2.8499999	4.86999989	16.72999954	22.20000076	20.84000015	0	80.75
0.63326922	4.03748512	6.35694408	1.177	66.52173913	65.39325843	19.25373134	21.24223602	0	3.88	1.22	0	0	0.14182363	1.57699382	0.88192771	159.9748497	0	0	0	0	0	0	100	101	0	356	164	121	26	4	0	100	100	672	0.02349326	0.02732789	93.93302917	104.3103333	0.81333333	0	1127.1	2.8499999	4.86999989	16.72999954	22.20000076	20.84000015	0	80.75
0.63332708	4.02292013	6.35712051	1.177	66.52173913	65.39325843	19.25373134	21.24223602	0	3.88	1.22	0	0	0.13915153	1.5800401	0.88192771	164.0083489	0	0	0	0	0	0	100	101	0	357	153	123	27	4	0	100	100	664	0.02349326	0.02732789	93.93302917	104.0947418	0.81333333	0	1127	2.81999993	4.53999996	17.22999954	23.79999924	21.60000038	0	84.43000031
0.63338496	4.02091694	6.35698748	1.177	66.52173913	65.39325843	19.25373134	21.24223602	0	3.88	1.22	0	0	0.13915153	1.5800401	0.88192771	168.2457218	0	0	0	0	0	0	100	101	0	357	153	123	27	4	0	100	100	664	0.02349326	0.02732789	93.93302917	104.0944138	0.81333333	0	1127	2.81999993	4.53999996	17.22999954	23.79999924	21.60000038	0	84.43000031
0.63344284	4.00221777	6.35667992	1.177	66.52173913	65.39325843	19.25373134	21.24223602	0	3.88	1.22	0	0	0.14062466	1.57677698	0.88192771	172.6449928	0	0	0	0	0	0	100	101	0	357	153	123	27	4	0	100	100	664	0.02278683	0.02677862	94.05189514	104.1366196	0.81333333	0	1127	2.81999993	4.53999996	17.22999954	23.79999924	21.60000038	0	84.43000031
0.6335007	3.99306512	6.35737276	1.177	66.52173913	65.39325843	19.25373134	21.24223602	0	3.88	1.22	0	0	0.14062466	1.57677698	0.88192771	177.0762439	0	0	0	0	0	0	100	101	0	357	153	123	27	4	0	100	100	664	0.02278683	0.02677862	94.05189514	104.0735626	0.81333333	0	1127	2.81999993	4.53999996	17.22999954	23.79999924	21.60000038	0	84.43000031
0.63355856	4.02276897	6.35744047	1.177	66.52173913	65.39325843	19.25373134	21.24223602	0	3.88	1.22	0	0	0.1450613	1.58518243	0.88192771	185.7158866	0	0	0	0	0	0	100	101	0	357	153	123	27	4	0	100	100	664	0.02336806	0.0274005	93.91733551	104.1158371	0.81333333	0	1127	2.81999993	4.53999996	17.22999954	23.79999924	21.60000038	0	84.43000031
0.63361645	4.03904343	6.35746479	1.177	66.52173913	65.39325843	19.25373134	21.24223602	0	3.88	1.22	0	0	0.1450613	1.58518243	0.88192771	190.1311474	0	0	0	0	0	0	100	101	0	348	159	119	30	3	0	100	100	658	0.02272453	0.02670926	94.06691742	104.2489014	0.81333333	0	1126.9	2.74000001	4.65999985	16.39999962	26.29999924	15.39000034	0	72.76000214
0.63367433	3.98616695	6.35730124	1.18	66.52173913	65.39325843	17.91044776	21.24223602	0	3.88	1.22	0	0	0.14519091	1.5816251	0.88192771	194.1626473	0	0	0	0	0	0	100	101	0	348	159	119	30	3	0	100	100	658	0.02272453	0.02670926	94.06691742	104.2463989	0.81333333	0	1126.9	2.74000001	4.65999985	16.39999962	26.29999924	15.39000034	0	72.76000214
0.63373218	4.00128555	6.35678005	1.18	66.52173913	65.39325843	17.91044776	21.24223602	0	3.88	1.22	0	0	0.14519091	1.5816251	0.88192771	198.3860288	0	0	0	0	0	0	100	101	0	348	159	119	30	3	0	100	100	658	0.02272453	0.02670926	94.06691742	104.429512	0.81333333	0	1126.9	2.74000001	4.65999985	16.39999962	26.29999924	15.39000034	0	72.76000214
0.63379004	4.0036273	6.35687828	1.18	66.52173913	65.39325843	17.91044776	21.24223602	0	3.88	1.22	0	0	0.14020588	1.58271992	0.88192771	202.9931712	0	0	0	0	0	0	100	101	0	348	159	119	30	3	0	100	100	658	0.0222997	0.02667404	94.07454681	103.7210617	0.81333333	0	1126.9	2.74000001	4.65999985	16.39999962	26.29999924	15.39000034	0	72.76000214
0.63384792	4.00955486	6.3570385	1.18	66.52173913	65.39325843	17.91044776	21.24223602	0	3.88	1.22	0	0	0.14020588	1.58271992	0.88192771	211.4380856	0	0	0	0	0	0	100	101	0	348	159	119	30	3	0	100	100	658	0.0222997	0.02667404	94.07454681	102.3341065	0.81333333	0	1126.9	2.74000001	4.65999985	16.39999962	26.29999924	15.39000034	0	72.76000214
0.63390578	3.98227334	6.35655403	1.18	66.52173913	65.39325843	17.91044776	21.24223602	0	3.88	1.22	0	0	0.13690311	1.58240533	0.88192771	215.4875746	0	0	0	0	0	0	100	101	0	357	158	119	25	3	0	100	100	663	0.02283433	0.02681149	94.04477692	101.6710129	0.81333333	0	1126.8	2.8499999	4.72000027	16.78000069	22.31999969	19.07999992	0	81.84999847
0.63396365	3.9689045	6.35642195	1.18	66.52173913	65.39325843	17.91044776	21.24223602	0	3.88	1.22	0	0	0.13690311	1.58240533	0.88192771	220.0939302	0	0	0	0	0	0	100	101	0	357	158	119	25	3	0	100	100	663	0.02283433	0.02681149	94.04477692	100.8689652	0.81333333	0	1126.8	2.8499999	4.72000027	16.78000069	22.31999969	19.07999992	0	81.84999847
0.63402153	4.00625038	6.35712242	1.18	66.52173913	65.39325843	17.91044776	21.24223602	0	3.88	1.22	0	0	0.13690311	1.58682299	0.88192771	224.8929539	0	0	0	0	0	0	100	101	0	357	158	119	25	3	0	100	100	663	0.02299166	0.0271138	93.97934723	100.137825	0.81333333	0	1126.8	2.8499999	4.72000027	16.78000069	22.31999969	19.07999992	0	81.84999847
0.63407939	3.99312854	6.35710478	1.18	66.52173913	65.39325843	17.91044776	21.24223602	0	3.88	1.22	0	0	0.13690311	1.58682299	0.88192771	228.5406919	0	0	0	0	0	0	100	101	0	357	158	119	25	3	0	100	100	663	0.02299166	0.0271138	93.97934723	99.64702606	0.81333333	0	1126.7	2.8499999	4.72000027	16.78000069	22.31999969	19.07999992	0	81.84999847
0.63413727	3.97488499	6.35680866	1.18	66.52173913	65.39325843	17.91044776	21.24223602	0	3.88	1.22	0	0	0.14152837	1.60186589	0.88192771	237.1793351	0	0	0	0	0	0	100	101	0	357	158	119	25	3	0	100	100	663	0.02281358	0.02688995	94.02779388	99.11811829	0.81333333	0	1126.7	2.80999994	4.57999992	17.32999992	23.21999931	13.85999966	0	84.48999786
0.63419513	3.9802146	6.35685062	1.18	66.52173913	65.39325843	17.91044776	21.24223602	0	3.88	1.22	0	0	0.14152837	1.60186589	0.88192771	237.1793351	0	0	0	0	0	0	100	101	0	357	158	119	25	3	0	100	100	663	0.02281358	0.02688995	94.02779388	98.80989075	0.81333333	0	1126.7	2.80999994	4.57999992	17.32999992	23.21999931	13.85999966	0	84.48999786
0.634253	3.97509027	6.35714722	1.18	66.52173913	65.39325843	17.91044776	21.24223602	0	3.88	1.22	0	0	0.14403728	1.58819902	0.88192771	246.0108585	0	0	0	0	0	0	100	101	0	352	155	124	26	3	0	100	100	661	0.02186389	0.02588687	94.24519348	98.5594635	0.81333333	0	1126.7	2.80999994	4.57999992	17.32999992	23.21999931	13.85999966	0	84.48999786
0.63431088	3.97820449	6.35778713	1.18	66.52173913	65.39325843	17.91044776	21.24223602	0	3.88	1.22	0	0	0.14403728	1.58819902	0.88192771	250.2323966	0	0	0	0	0	0	100	101	0	352	155	124	26	3	0	100	100	661	0.02231229	0.02630027	94.15553284	98.43693542	0.81333333	0	1126.7	2.80999994	4.57999992	17.32999992	23.21999931	13.85999966	0	84.48999786
0.63436876	3.95956135	6.35686064	1.18	66.52173913	65.39325843	17.91044776	21.24223602	0	3.88	1.22	0	0	0.14208086	1.58486032	0.88192771	254.4557767	0	0	0	0	0	0	100	101	0	352	155	124	26	3	0	100	100	661	0.02231229	0.02630027	94.15553284	98.4681778	0.81333333	0	1126.7	2.80999994	4.57999992	17.32999992	23.21999931	13.85999966	0	84.48999786
0.63442662	3.98938346	6.35733175	1.18	66.52173913	65.39325843	17.91044776	21.24223602	0	3.88	1.22	0	0	0.14208086	1.58486032	0.88192771	258.5032673	0	0	0	0	0	0	100	101	0	352	155	124	26	3	0	100	100	661	0.02068675	0.0247395	94.49448395	98.16519165	0.81333333	0	1126.6	2.80999994	4.57999992	17.32999992	23.21999931	13.85999966	0	84.48999786
0.6344845	4.01806545	6.35741234	1.18	66.52173913	65.39325843	17.91044776	21.24223602	0	3.88	1.22	0	0	0.14268421	1.58117235	0.88192771	263.496171	0	0	0	0	0	0	100	101	0	352	155	124	26	3	0	100	100	661	0.02068675	0.0247395	94.49448395	97.91738892	0.81333333	0	1126.6	2.86000013	4.48999977	16.42000008	26.44000053	18.36000061	0	79.31999969
0.63454236	3.99746084	6.35655355	1.18	66.52173913	65.39325843	17.91044776	21.24223602	0	3.88	1.22	0	0	0.14268421	1.58117235	0.88192771	271.5571718	0	0	0	0	0	0	100	101	0	363	155	119	30	4	0	100	100	671	0.02263807	0.02657966	94.09498596	97.98847198	0.81333333	0	1126.6	2.86000013	4.48999977	16.42000008	26.44000053	18.36000061	0	79.31999969
0.63460024	3.98055935	6.35716438	1.18	66.52173913	65.39325843	17.91044776	21.24223602	0	3.88	1.22	0	0	0.14118263	1.57886457	0.88192771	275.9726014	0	0	0	0	0	0	100	101	0	363	155	119	30	4	0	100	100	671	0.02263807	0.02657966	94.09498596	98.03159332	0.81333333	0	1126.6	2.86000013	4.48999977	16.42000008	26.44000053	18.36000061	0	79.31999969
0.6346581	3.92992616	6.35710621	1.18	66.52173913	65.39325843	17.91044776	21.24223602	0	3.88	1.22	0	0	0.14118263	1.57886457	0.88192771	280.1959825	0	0	0	0	0	0	100	101	0	363	155	119	30	4	0	100	100	671	0.02244095	0.02657966	94.09498596	98.15373993	0.81333333	0	1126.5	2.86000013	4.48999977	16.42000008	26.44000053	18.36000061	0	79.31999969
