Day fraction since midnight on 1/29/2021	7 kPa (cm)	pH probe (pH)	Q sed difference ()	Raw water pump ()	settled bulk pump ()	Clay pump Run ()	PACl pump Run ()	Floc hopper pump  ()	Q settled bulk pump (mL/s)	Q Raw (mL/s)	Q removed (mL/s)	Q floc hopper add term ()	Q Floc Hopper ()	Turb settled w/ blanket ()	Turb settled w/out blanket  ()	PC1 & 2 pump ()	ChemTrac Buffer ()	PC 1.2 bin1 N ()	PC 1.2 bin2 N ()	PC 1.2 bin3 N ()	PC 1.2 bin4 N ()	PC 1.2 bin5 N ()	PC 1.2 bin6 N ()	PC 1.2 Cell  ()	PC 1.2 Laser ()	PC 1.2 Total N ()	PC 1.3 bin1 N ()	PC 1.3 bin2 N ()	PC 1.3 bin3 N ()	PC 1.3 bin4 N ()	PC 1.3 bin5 N ()	PC 1.3 bin6 N ()	PC 1.3 Cell ()	PC 1.3 Laser ()	PC 1.3 Total N ()	UV 1.1 Compensated UVA ()	UV 1.1 UVA ()	UV 1.1 UVT ()	Turb influent  ()	Large Scale ()	PC1 & 2 pump #2 ()	Count states ()	Small Scale ()
0.98020864	30.0320549	6.99673128	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.79330343	5.54967785	0.84820394	18074.7116	0	0	0	0	0	2.43229E+15	0	-5.64097E+14	-1.58795E+29	0	0	0	0	0	-0.00000023	0	-3.69687E+19	-2.00419092	0	0	-1.38132E+34	99.05496216	0	0.81333333	0	756.1
0.98029148	30.04846573	6.99659061	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.79330343	5.54967785	0.84820394	18074.7116	0	0	0	0	0	2.43229E+15	0	-5.64097E+14	-1.58795E+29	0	0	0	0	0	-0.00000023	0	-3.69687E+19	-2.00419092	0	0	-1.38132E+34	99.05496216	0	0.81333333	0	756.1
0.98032438	30.08039093	6.99670553	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.76183927	5.60920095	0.84820394	18085.07552	3631	1860	1904	1129	361	62	99	100	8950	643	306	281	111	16	8	98	100	1367	0.01983634	0.03983581	91.26657867	98.98334503	0	0.81333333	0	756
0.98041164	30.07886887	6.99663782	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.76183927	5.60920095	0.84820394	18085.07552	3631	1860	1904	1129	361	62	99	100	8950	643	306	281	111	16	8	98	100	1367	0.01983634	0.03983581	91.26657867	98.98334503	0	0.81333333	0	756
0.98044012	30.09721756	6.99660492	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.75329417	5.55054331	0.84820394	18095.44344	3575	1868	1923	1140	358	65	99	100	8932	652	309	278	106	14	5	98	100	1366	0.01983634	0.03983581	91.26657867	99.07212067	0	0.81333333	0	756
0.98053164	30.06973457	6.99683094	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.75329417	5.55054331	0.84820394	18095.44344	3575	1868	1923	1140	358	65	99	100	8932	652	309	278	106	14	5	98	100	1366	0.01983634	0.03983581	91.26657867	99.07212067	0	0.81333333	0	756
0.98055586	30.06651688	6.99674845	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.80307591	5.50486469	0.84820394	18105.82535	3596	1879	1924	1116	355	65	99	100	8939	652	309	278	106	14	5	98	100	1366	0.02809172	0.03906912	91.42782593	99.04341888	0	0.81333333	0	755.9
0.98065192	30.06672096	6.99679613	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.73594815	5.63968134	0.84820394	18116.19327	3596	1879	1924	1116	355	65	99	100	8939	645	308	284	115	14	6	98	100	1374	0.02799538	0.03931111	91.37689972	99.14693451	0	0.81333333	0	755.9
0.98077159	30.09374809	6.99677038	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.73594815	5.63968134	0.84820394	18116.19327	3596	1879	1924	1116	355	65	99	100	8939	645	308	284	115	14	6	98	100	1374	0.02799538	0.03931111	91.37689972	99.14693451	0	0.81333333	0	755.9
0.98078736	30.08838272	6.99672365	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.7282359	5.45965719	0.84820394	18126.55919	3578	1865	1925	1123	357	62	99	100	8914	645	308	284	115	14	6	98	100	1374	0.03068735	0.04230607	90.74898529	99.27230835	0	0.81333333	0	755.8
0.98089158	30.09878349	6.99669504	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.7282359	5.45965719	0.84820394	18126.55919	3578	1865	1925	1123	357	62	99	100	8914	645	308	284	115	14	6	98	100	1374	0.03068735	0.04230607	90.74898529	99.27230835	0	0.81333333	0	755.8
0.9809031	30.08323669	6.99674606	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.72221208	5.51297808	0.84820394	18136.92611	3601	1875	1940	1141	367	68	99	100	8998	645	308	284	115	14	6	98	100	1374	0.03068735	0.04230607	90.74898529	99.31795502	0	0.81333333	0	755.8
0.98101177	30.01461792	6.99671602	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.72221208	5.51297808	0.84820394	18136.92611	3601	1875	1940	1141	367	68	99	100	8998	645	308	284	115	14	6	98	100	1374	0.03068735	0.04230607	90.74898529	99.31795502	0	0.81333333	0	755.8
0.98101887	30.04452896	6.99667358	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.73550105	5.4902215	0.84820394	18147.29203	3601	1875	1940	1141	367	68	99	100	8998	652	303	285	108	16	7	98	100	1372	0.02759272	0.0394668	91.34415436	99.23741913	0	0.81333333	0	755.7
0.98113177	30.10726738	6.99677563	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.73550105	5.4902215	0.84820394	18147.29203	3601	1875	1940	1141	367	68	99	100	8998	652	303	285	108	16	7	98	100	1372	0.02759272	0.0394668	91.34415436	99.23741913	0	0.81333333	0	755.7
0.98113459	30.10191345	6.99678946	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.71730453	5.4902215	0.84820394	18157.67394	3600	1857	1898	1120	359	68	99	100	8903	652	303	285	108	16	7	98	100	1372	0.02759223	0.03860685	91.52518463	99.33940887	0	0.81333333	0	755.7
0.98125174	30.08250809	6.99674749	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.71730453	5.4902215	0.84820394	18157.67394	3600	1857	1898	1120	359	68	99	100	8903	652	303	285	108	16	7	98	100	1372	0.02759223	0.03860685	91.52518463	99.33940887	0	0.81333333	0	755.7
0.98130821	30.0984745	6.9967494	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.73460197	5.39169312	0.84820394	18168.04186	3603	1901	1943	1102	362	63	99	100	8977	635	309	278	110	14	5	98	100	1352	0.02877156	0.03978974	91.27626038	99.12202454	0	0.81333333	0	755.6
0.98137206	30.1090107	6.99684095	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.79409665	5.38105774	0.84820394	18178.40977	3605	1877	1911	1144	375	66	99	100	8980	635	309	278	110	14	5	98	100	1352	0.02778622	0.03942689	91.35254669	99.12130737	0	0.81333333	0	755.6
0.98149188	30.10242271	6.99675179	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.79409665	5.38105774	0.84820394	18178.40977	3605	1877	1911	1144	375	66	99	100	8980	635	309	278	110	14	5	98	100	1352	0.02778622	0.03942689	91.35254669	99.12130737	0	0.81333333	0	755.6
0.9815397	30.05986404	6.99656963	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.7453388	5.73375845	0.84820394	18188.7757	3605	1877	1911	1144	375	66	99	100	8980	639	305	277	109	15	4	98	100	1350	0.02815849	0.03948443	91.34044647	99.24277496	0	0.81333333	0	755.5
0.98161185	30.08715439	6.99672747	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.7453388	5.73375845	0.84820394	18188.7757	3605	1877	1911	1144	375	66	99	100	8980	639	305	277	109	15	4	98	100	1350	0.02815849	0.03948443	91.34044647	99.24277496	0	0.81333333	0	755.5
0.98165544	30.1047821	6.9967618	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.72278112	5.79363823	0.84820394	18199.1576	3613	1876	1927	1134	372	67	99	100	8991	639	305	277	109	15	4	98	100	1350	0.02738597	0.03879873	91.48475647	99.13375092	0	0.81333333	0	755.5
0.98173185	30.06069183	6.99677944	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.72278112	5.79363823	0.84820394	18199.1576	3613	1876	1927	1134	372	67	99	100	8991	639	305	277	109	15	4	98	100	1350	0.02738597	0.03879873	91.48475647	99.13375092	0	0.81333333	0	755.5
0.98177119	30.06445503	6.99676609	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.75018603	5.76327753	0.84820394	18209.52352	3610	1871	1946	1127	368	65	99	100	8990	639	305	277	109	15	4	98	100	1350	0.02816296	0.03979689	91.27475739	99.08763123	0	0.81333333	0	755.5
0.98185184	30.11419106	6.99659061	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.75018603	5.76327753	0.84820394	18209.52352	3610	1871	1946	1127	368	65	99	100	8990	639	305	277	109	15	4	98	100	1350	0.02816296	0.03979689	91.27475739	99.08763123	0	0.81333333	0	755.5
0.98188694	30.13019943	6.99675941	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.7066251	5.66121721	0.84820394	18219.89242	3610	1871	1946	1127	368	65	99	100	8990	643	304	274	107	14	6	98	100	1350	0.0286708	0.0394609	91.34539032	99.20114899	0	0.81333333	0	755.4
0.98197182	30.06157684	6.99681044	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.7066251	5.66121721	0.84820394	18219.89242	3610	1871	1946	1127	368	65	99	100	8990	643	304	274	107	14	6	98	100	1350	0.0286708	0.0394609	91.34539032	99.20114899	0	0.81333333	0	755.4
0.98200265	30.11334419	6.99672985	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.70680523	6.32788897	0.84820394	18230.25833	3604	1883	1966	1140	357	64	99	100	9016	643	304	274	107	14	6	98	100	1350	0.0281704	0.03966989	91.30145264	99.25756073	0	0.81333333	0	755.4
0.98209212	30.06562614	6.9967227	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.70680523	6.32788897	0.84820394	18240.62424	3618	1889	1946	1109	350	64	99	100	8980	637	298	279	106	13	6	98	100	1340	0.02746229	0.03899069	91.44433594	99.36468506	0	0.81333333	0	755.3
0.98221198	30.07506752	6.99679661	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.70680523	6.32788897	0.84820394	18240.62424	3618	1889	1946	1109	350	64	99	100	8980	637	298	279	106	13	6	98	100	1340	0.02746229	0.03899069	91.44433594	99.36468506	0	0.81333333	0	755.3
0.98223416	30.0599041	6.99689388	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.72581702	6.32788999	0.84820394	18251.00614	3618	1889	1946	1109	350	64	99	100	8980	637	298	279	106	13	6	98	100	1340	0.02829795	0.03934501	91.36976624	99.42116547	0	0.81333333	0	755.3
0.98233195	30.08467293	6.99679327	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.72581702	6.32788999	0.84820394	18251.00614	3618	1889	1946	1109	350	64	99	100	8980	637	298	279	106	13	6	98	100	1340	0.02829795	0.03934501	91.36976624	99.42116547	0	0.81333333	0	755.3
0.9823499	30.09542847	6.9967947	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.75463957	6.00710583	0.84820394	18261.37405	3626	1876	1920	1109	352	65	99	100	8950	637	298	279	106	13	6	98	100	1340	0.02880754	0.04017093	91.19618988	99.41362	0	0.81333333	0	755.2
0.98245193	30.11496162	6.99694777	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.75463957	6.00710583	0.84820394	18261.37405	3626	1876	1920	1109	352	65	99	100	8950	637	298	279	106	13	6	98	100	1340	0.02880754	0.04017093	91.19618988	99.41362	0	0.81333333	0	755.2
0.98246567	30.13140106	6.99691105	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.72815186	5.78218937	0.84820394	18271.73996	3611	1895	1933	1124	362	60	99	100	8989	644	304	274	106	14	5	98	100	1349	0.02808672	0.03970868	91.29329681	99.23580933	0	0.81333333	0	755.1
0.98257211	30.11098862	6.99662971	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.72815186	5.78218937	0.84820394	18271.73996	3611	1895	1933	1124	362	60	99	100	8989	644	304	274	106	14	5	98	100	1349	0.02808672	0.03970868	91.29329681	99.23580933	0	0.81333333	0	755.1
0.9825814	30.11963654	6.99665546	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.72815186	5.5622201	0.84820394	18282.10587	3611	1895	1933	1124	362	60	99	100	8989	644	304	274	106	14	5	98	100	1349	0.02665286	0.03881967	91.48034668	99.17221069	0	0.81333333	0	755.1
0.98269208	30.08081055	6.99666929	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.72815186	5.5622201	0.84820394	18282.10587	3611	1895	1933	1124	362	60	99	100	8989	644	304	274	106	14	5	98	100	1349	0.02665286	0.03881967	91.48034668	99.17221069	0	0.81333333	0	755.1
0.98269713	30.0841217	6.99658108	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.6999281	5.86656046	0.84820394	18292.48677	3627	1891	1930	1103	355	65	99	100	8976	642	299	283	106	14	5	98	100	1350	0.027192	0.03971038	91.29293823	99.16885376	0	0.81333333	0	755
0.98281229	30.11141396	6.99665117	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.69113356	5.86656046	0.84820394	18302.85268	3607	1865	1915	1123	352	63	99	100	8928	642	299	283	106	14	5	98	100	1350	0.02799232	0.03938121	91.3621521	99.0867157	0	0.81333333	0	755
0.98293206	30.09128952	6.99671268	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.69113356	5.86656046	0.84820394	18302.85268	3607	1865	1915	1123	352	63	99	100	8928	642	299	283	106	14	5	98	100	1350	0.02799232	0.03938121	91.3621521	99.0867157	0	0.81333333	0	755
0.9829865	30.08560562	6.99676275	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.70823008	5.86656999	0.84820394	18313.22159	3607	1865	1915	1123	352	63	99	100	8928	645	299	285	106	17	5	98	100	1357	0.02697287	0.03948086	91.34119415	99.13511658	0	0.81333333	0	754.9
0.98305225	30.12172508	6.99671316	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.70823008	5.86656999	0.84820394	18313.22159	3607	1865	1915	1123	352	63	99	100	8928	645	299	285	106	17	5	98	100	1357	0.02697287	0.03948086	91.34119415	99.13511658	0	0.81333333	0	754.9
0.98310224	30.1348877	6.99670267	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.72201222	5.87778187	0.84820394	18323.5895	3634	1869	1948	1130	364	63	99	100	9013	645	299	285	106	17	5	98	100	1357	0.02697287	0.03948086	91.34119415	99.02941895	0	0.81333333	0	754.9
0.9831722	30.12947083	6.99665546	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.72201222	5.87778187	0.84820394	18323.5895	3634	1869	1948	1130	364	63	99	100	9013	645	299	285	106	17	5	98	100	1357	0.02697287	0.03948086	91.34119415	99.02941895	0	0.81333333	0	754.9
0.98321798	30.12147331	6.99664545	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.78870416	5.82893133	0.84820394	18333.9714	3643	1878	1937	1111	356	67	99	100	8995	645	299	285	106	17	5	98	100	1357	0.02841	0.03959469	91.31726074	99.16428375	0	0.81333333	0	754.8
0.9832922	30.09597397	6.99678278	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.78870416	5.82893133	0.84820394	18333.9714	3643	1878	1937	1111	356	67	99	100	8995	645	299	285	106	17	5	98	100	1357	0.02841	0.03959469	91.31726074	99.16428375	0	0.81333333	0	754.8
0.98333372	30.0768528	6.99684334	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.79191869	5.82893133	0.84820394	18344.33731	3601	1869	1940	1141	358	61	99	100	8973	636	301	275	107	15	5	98	100	1341	0.02820805	0.03983001	91.26779938	99.09436035	0	0.81333333	0	754.8
0.9834122	30.16100502	6.99665546	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.79191869	5.82893133	0.84820394	18344.33731	3601	1869	1940	1141	358	61	99	100	8973	636	301	275	107	15	5	98	100	1341	0.02820805	0.03983001	91.26779938	99.09436035	0	0.81333333	0	754.8
0.98344947	30.11566353	6.99675512	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.74732846	5.78902292	0.84820394	18354.70522	3601	1869	1940	1141	358	61	99	100	8973	636	301	275	107	15	5	98	100	1341	0.02766146	0.0395473	91.32722473	99.12336731	0	0.81333333	0	754.8
0.98353247	30.08969688	6.99669886	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.76329386	5.78858089	0.84820394	18365.07112	3627	1885	1926	1110	347	65	99	100	8963	641	309	281	110	17	6	98	100	1364	0.02817443	0.03952587	91.3317337	99.15755463	0	0.81333333	0	754.7
0.98365233	30.07925987	6.99688339	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.76329386	5.78858089	0.84820394	18365.07112	3627	1885	1926	1110	347	65	99	100	8963	641	309	281	110	17	6	98	100	1364	0.02817443	0.03952587	91.3317337	99.15755463	0	0.81333333	0	754.7
0.98368095	30.06414032	6.99686575	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.69756997	5.56129885	0.84820394	18375.43903	3603	1894	1925	1097	342	60	99	100	8924	641	309	281	110	17	6	98	100	1364	0.02686546	0.03784769	91.6852951	99.18255615	0	0.81333333	0	754.7
0.98377231	30.08469009	6.99664259	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.69756997	5.56129885	0.84820394	18375.43903	3603	1894	1925	1097	342	60	99	100	8924	641	309	281	110	17	6	98	100	1364	0.02686546	0.03784769	91.6852951	99.18255615	0	0.81333333	0	754.7
0.98379669	30.1167469	6.99674845	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.68087655	5.43085718	0.84820394	18385.81893	3603	1894	1925	1097	342	60	99	100	8924	641	309	281	110	17	6	98	100	1364	0.02737325	0.03885765	91.47235107	99.29309845	0	0.81333333	0	754.6
0.98389229	30.13342094	6.99666691	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.68087655	5.43085718	0.84820394	18385.81893	3603	1894	1925	1097	342	60	99	100	8924	641	309	281	110	17	6	98	100	1364	0.02737325	0.03885765	91.47235107	99.29309845	0	0.81333333	0	754.6
0.98391246	30.11483002	6.99681473	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.71534902	5.4353857	0.84820394	18396.18684	3618	1865	1940	1110	354	63	99	100	8953	638	308	279	106	14	6	98	100	1353	0.02737325	0.03885765	91.47235107	99.21536255	0	0.81333333	0	754.5
0.98401228	30.14911842	6.99689627	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.71534902	5.4353857	0.84820394	18396.18684	3618	1865	1940	1110	354	63	99	100	8953	638	308	279	106	14	6	98	100	1353	0.02737325	0.03885765	91.47235107	99.21536255	0	0.81333333	0	754.5
0.9840282	30.15447235	6.99677658	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.72443241	5.48248625	0.84820394	18406.55275	3614	1885	1931	1122	363	61	99	100	8980	638	308	279	106	14	6	98	100	1353	0.02957916	0.04059207	91.10781097	99.18294525	0	0.81333333	0	754.5
0.98413247	30.12936401	6.99681282	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.72443241	5.48248625	0.84820394	18406.55275	3614	1885	1931	1122	363	61	99	100	8980	638	308	279	106	14	6	98	100	1353	0.02957916	0.04059207	91.10781097	99.18294525	0	0.81333333	0	754.5
0.98414394	30.10014343	6.99673128	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.70108449	5.56406832	0.84820394	18416.92066	3603	1884	1953	1144	363	66	99	100	9016	639	303	284	108	13	5	98	100	1352	0.02983892	0.04071064	91.08293915	99.00933075	0	0.81333333	0	754.5
0.98425261	30.13533211	6.99669027	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.70108449	5.74694252	0.84820394	18427.30256	3603	1884	1953	1144	363	66	99	100	9016	639	303	284	108	13	5	98	100	1352	0.02983892	0.04071064	91.08293915	98.88143158	0	0.81333333	0	754.4
0.98437242	30.14256477	6.99662447	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.70108449	5.74694252	0.84820394	18427.30256	3603	1884	1953	1144	363	66	99	100	9016	639	303	284	108	13	5	98	100	1352	0.02983892	0.04071064	91.08293915	98.88143158	0	0.81333333	0	754.4
0.98437543	30.139431	6.99662209	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.78375965	5.65832758	0.84820394	18437.66847	3614	1884	1932	1120	353	64	99	100	8971	642	306	278	106	13	5	98	100	1352	0	0.03984158	91.2653656	98.94165802	0	0.81333333	0	754.3
0.98449258	30.06113625	6.99676895	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.78375965	5.65832758	0.84820394	18437.66847	3614	1884	1932	1120	353	64	99	100	8971	642	306	278	106	13	5	98	100	1352	0	0.03984158	91.2653656	98.94165802	0	0.81333333	0	754.3
0.98454905	30.09074783	6.99684286	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.75459123	5.61658573	0.84820394	18448.03438	3624	1906	1935	1110	351	65	99	100	8994	642	306	278	106	13	5	98	100	1352	0.02908255	0.0404511	91.13738251	99.06342316	0	0.81333333	0	754.3
0.98461256	30.15023041	6.99668169	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.75459123	5.61658573	0.84820394	18448.03438	3624	1906	1935	1110	351	65	99	100	8994	642	306	278	106	13	5	98	100	1352	0.02908255	0.0404511	91.13738251	99.06342316	0	0.81333333	0	754.3
0.98466478	30.13575172	6.99647045	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.75459123	5.63789368	0.84820394	18458.41828	3624	1906	1935	1110	351	65	99	100	8994	642	306	278	106	13	5	98	100	1352	0.02674746	0.03865239	91.51558685	99.1230011	0	0.81333333	0	754.2
0.98473257	30.12980843	6.99671221	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.75459123	5.63789368	0.84820394	18458.41828	3624	1906	1935	1110	351	65	99	100	8994	642	306	278	106	13	5	98	100	1352	0.02674746	0.03865239	91.51558685	99.1230011	0	0.81333333	0	754.2
0.98478052	30.17070389	6.99671268	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.73874998	5.54458189	0.84820394	18468.78519	3602	1876	1942	1127	346	64	99	100	8960	637	307	284	112	15	6	98	100	1361	0.02951291	0.0408542	91.05284119	99.30702209	0	0.81333333	0	754.2
0.98485253	30.16523361	6.99679375	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.73874998	5.54458189	0.84820394	18468.78519	3602	1876	1942	1127	346	64	99	100	8960	637	307	284	112	15	6	98	100	1361	0.02951291	0.0408542	91.05284119	99.30702209	0	0.81333333	0	754.2
0.98489628	30.15985298	6.99681139	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.71566898	5.44780159	0.84820394	18479.1531	3606	1863	1934	1120	347	63	99	100	8937	637	307	284	112	15	6	98	100	1361	0.02951291	0.0408542	91.05284119	99.42572784	0	0.81333333	0	754.2
0.98497288	30.14273262	6.99669266	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.71535939	5.63696098	0.84820394	18489.51801	3606	1863	1934	1120	347	63	99	100	8937	628	304	280	106	13	5	98	100	1337	0.02937665	0.04035862	91.15679169	99.66744232	0	0.81333333	0	754.1
0.98509269	30.10835266	6.99671841	1.175	76.18257261	61.76123596	20.14925373	19.11801242	4.81865285	3.6645	6.12	1.2355	0	0.0155	0.71535939	5.63696098	0.84820394	18489.51801	3606	1863	1934	1120	347	63	99	100	8937	628	304	280	106	13	5	98	100	1337	0.02937665	0.04035862	91.15679169	99.66744232	0	0.81333333	0	754.1
