Day fraction since midnight on 2/1/2021	7 kPa (cm)	pH probe (pH)	Q sed difference ()	Raw water pump ()	settled bulk pump ()	Clay pump Run ()	PACl pump Run ()	Floc hopper pump  ()	Q settled bulk pump (mL/s)	Q Raw (mL/s)	Q removed (mL/s)	Q floc hopper add term ()	Q Floc Hopper ()	Turb settled w/ blanket ()	Turb settled w/out blanket  ()	PC1 & 2 pump ()	ChemTrac Buffer ()	PC 1.2 bin1 N ()	PC 1.2 bin2 N ()	PC 1.2 bin3 N ()	PC 1.2 bin4 N ()	PC 1.2 bin5 N ()	PC 1.2 bin6 N ()	PC 1.2 Cell  ()	PC 1.2 Laser ()	PC 1.2 Total N ()	PC 1.3 bin1 N ()	PC 1.3 bin2 N ()	PC 1.3 bin3 N ()	PC 1.3 bin4 N ()	PC 1.3 bin5 N ()	PC 1.3 bin6 N ()	PC 1.3 Cell ()	PC 1.3 Laser ()	PC 1.3 Total N ()	UV 1.1 Compensated UVA ()	UV 1.1 UVA ()	UV 1.1 UVT ()	Turb influent  ()	Large Scale ()	PC1 & 2 pump #2 ()	Count states ()	Small Scale ()
0.35463417	11.36550426	6.99798298	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.38881874	8.69499397	0.84820394	16756.28301	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02172581	0.04944536	89.26953888	80.97801971	0	0.81333333	0	248
0.35466137	11.37804127	6.99787378	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.41553783	8.70439816	0.84820394	16766.65179	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02101262	0.04858726	89.44607544	80.98543549	0	0.81333333	0	248
0.35475414	11.42074776	6.99799967	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.41553783	8.70439816	0.84820394	16766.65179	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02101262	0.04858726	89.44607544	80.98543549	0	0.81333333	0	248
0.35477712	11.40365314	6.99797058	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.38426113	8.69797039	0.84820394	16777.01956	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02131599	0.04898942	89.36329651	81.0008316	0	0.81333333	0	247.9
0.35487414	11.35387897	6.9979229	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.38426113	8.69797039	0.84820394	16777.01956	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02131599	0.04898942	89.36329651	81.0008316	0	0.81333333	0	247.9
0.35489286	11.3501358	6.99788237	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.39102817	8.7000494	0.84820394	16787.38534	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02131599	0.04898942	89.36329651	80.97180939	0	0.81333333	0	248
0.35499455	11.3114357	6.99796152	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.40371561	8.68667984	0.84820394	16797.75311	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02123929	0.0488992	89.38185883	81.01252747	0	0.81333333	0	248
0.35511427	11.3167963	6.99795485	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.40371561	8.68667984	0.84820394	16797.75311	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02123929	0.0488992	89.38185883	81.01252747	0	0.81333333	0	248
0.35512434	11.3304491	6.99793482	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.40371561	8.70901108	0.84820394	16808.13288	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.0216317	0.04920859	89.31821442	81.01703644	0	0.81333333	0	248
0.35523425	11.36309052	6.99789429	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.40371561	8.70901108	0.84820394	16808.13288	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.0216317	0.04920859	89.31821442	81.01703644	0	0.81333333	0	248
0.35524008	11.36137867	6.9979372	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.40490913	8.6857357	0.84820394	16818.49865	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02144106	0.04908194	89.34426117	81.00955963	0	0.81333333	0	248
0.35535425	11.33778286	6.99788666	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.40490913	8.6857357	0.84820394	16818.49865	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02144106	0.04908194	89.34426117	81.00955963	0	0.81333333	0	248
0.35535582	11.3336401	6.99790001	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.40555978	8.69990253	0.84820394	16828.86643	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.021102	0.04871254	89.42028046	81.04698181	0	0.81333333	0	248
0.35547422	11.41506672	6.99774933	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.40555978	8.69990253	0.84820394	16828.86643	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.021102	0.04871254	89.42028046	81.04698181	0	0.81333333	0	248
0.35552944	11.32966995	6.99796486	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.38852167	8.68769646	0.84820394	16839.2342	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02132398	0.04908044	89.34457397	81.04698181	0	0.81333333	0	248
0.35559438	11.36945057	6.99802494	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.38852167	8.68769646	0.84820394	16839.2342	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02132398	0.04908044	89.34457397	81.04698181	0	0.81333333	0	248
0.35564521	11.3611021	6.99804211	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.38659835	8.67325974	0.84820394	16849.59797	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02123553	0.04889764	89.38217926	81.11595917	0	0.81333333	0	247.9
0.35571454	11.3348856	6.99796438	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.37440372	8.67325974	0.84820394	16859.98174	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02055303	0.04779538	89.60929871	81.16409302	0	0.81333333	0	248
0.35583436	11.34085464	6.99789333	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.37440372	8.67325974	0.84820394	16859.98174	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02055303	0.04779538	89.60929871	81.16409302	0	0.81333333	0	248
0.35587666	11.31600666	6.99795246	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.39730716	8.66663647	0.84820394	16870.34751	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02130036	0.04887285	89.38728333	81.20014954	0	0.81333333	0	247.9
0.35595453	11.35999775	6.99796772	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.39730716	8.66663647	0.84820394	16870.34751	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02130036	0.04887285	89.38728333	81.20014954	0	0.81333333	0	247.9
0.3559924	11.3486042	6.99810982	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.39581084	8.65493584	0.84820394	16880.71629	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02169846	0.04932693	89.29388428	81.20336151	0	0.81333333	0	248
0.35607451	11.34147453	6.99803305	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.39581084	8.65493584	0.84820394	16880.71629	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02169846	0.04932693	89.29388428	81.20336151	0	0.81333333	0	248
0.35610814	11.36933613	6.99774265	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.39581084	8.67291927	0.84820394	16891.09905	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02119664	0.04883863	89.39432526	81.20336151	0	0.81333333	0	248
0.35619448	11.35968208	6.99800253	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.39581084	8.67291927	0.84820394	16891.09905	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02119664	0.04883863	89.39432526	81.20336151	0	0.81333333	0	248
0.35622389	11.36946201	6.99796343	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.39177275	8.67291927	0.84820394	16901.46483	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02161193	0.04929666	89.30010223	81.22078705	0	0.81333333	0	248
0.35631446	11.37421989	6.99791241	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.39177275	8.67291927	0.84820394	16901.46483	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02161193	0.04929666	89.30010223	81.22078705	0	0.81333333	0	248
0.35633965	11.33038998	6.99803257	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.42255569	8.70201874	0.84820394	16911.8286	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02161193	0.04929666	89.30010223	81.20048523	0	0.81333333	0	248
0.35643466	11.38428116	6.99805403	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.40878558	8.68648338	0.84820394	16922.19638	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02193222	0.04956979	89.24397278	81.20188141	0	0.81333333	0	248
0.35655461	11.32920265	6.99787855	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.40878558	8.68648338	0.84820394	16922.19638	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02193222	0.04956979	89.24397278	81.20188141	0	0.81333333	0	248
0.35657113	11.3386116	6.99783516	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.40292764	8.68648338	0.84820394	16932.56415	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02151964	0.04911	89.33849335	81.2296524	0	0.81333333	0	248
0.35667461	11.35198593	6.99794197	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.40292764	8.68648338	0.84820394	16932.56415	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02151964	0.04911	89.33849335	81.2296524	0	0.81333333	0	248
0.35668687	11.36231709	6.99781466	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.40192199	8.66692066	0.84820394	16942.94591	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02148197	0.04914188	89.33193207	81.2296524	0	0.81333333	0	248
0.35679458	11.33716488	6.99791288	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.40192199	8.66692066	0.84820394	16942.94591	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02148197	0.04914188	89.33193207	81.2296524	0	0.81333333	0	248
0.35680261	11.32793522	6.99791002	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.4410491	8.6525135	0.84820394	16953.31368	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02160075	0.04935505	89.2881012	81.18639374	0	0.81333333	0	248
0.35691474	11.36893177	6.99795294	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.4410491	8.6525135	0.84820394	16953.31368	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02160075	0.04935505	89.2881012	81.18639374	0	0.81333333	0	248
0.35691835	11.36337948	6.99797773	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.44526744	8.64015675	0.84820394	16963.67746	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02160075	0.04935505	89.2881012	81.23441315	0	0.81333333	0	248
0.35703474	11.36635017	6.99784422	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.44526744	8.64015675	0.84820394	16963.67746	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02160075	0.04935505	89.2881012	81.23441315	0	0.81333333	0	248
0.35709197	11.36599731	6.99793339	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.50110579	8.66707706	0.84820394	16974.05922	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02143768	0.04904933	89.35097504	81.35534668	0	0.81333333	0	248
0.35715492	11.37805176	6.99785948	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.42879581	8.67713356	0.84820394	16984.42698	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02116055	0.04883624	89.39482117	81.41915131	0	0.81333333	0	248
0.3572747	11.37715816	6.99790239	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.42879581	8.67713356	0.84820394	16984.42698	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02116055	0.04883624	89.39482117	81.41915131	0	0.81333333	0	248
0.35732344	11.31972694	6.99797201	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.37678766	8.64575481	0.84820394	16994.79276	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02163253	0.04917683	89.32474518	81.47982788	0	0.81333333	0	248
0.35739468	11.3618412	6.99782991	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.37678766	8.64575481	0.84820394	16994.79276	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02163253	0.04917683	89.32474518	81.47982788	0	0.81333333	0	248
0.35743919	11.32438946	6.99790478	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.38240004	8.62724018	0.84820394	17005.15953	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02169086	0.04920483	89.31898499	81.52279663	0	0.81333333	0	248
0.35751485	11.32752514	6.99802017	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.38240004	8.62724018	0.84820394	17005.15953	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02169086	0.04920483	89.31898499	81.52279663	0	0.81333333	0	248
0.35755494	11.35948849	6.99804449	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.39565468	8.6461153	0.84820394	17015.5253	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02142787	0.04905083	89.35066223	81.58052826	0	0.81333333	0	248
0.35763484	11.35630989	6.99806881	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.39565468	8.6461153	0.84820394	17015.5253	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02142787	0.04905083	89.35066223	81.58052826	0	0.81333333	0	248
0.35767068	11.37016487	6.99791384	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.39680958	8.63164425	0.84820394	17025.91006	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02142787	0.04905083	89.35066223	81.58183289	0	0.81333333	0	248
0.35775482	11.35551262	6.99800014	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.39680958	8.63164425	0.84820394	17025.91006	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02142787	0.04905083	89.35066223	81.58183289	0	0.81333333	0	248
0.35778642	11.3401556	6.99791098	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.38902903	8.64042091	0.84820394	17036.27583	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02173246	0.04932618	89.29403687	81.47673035	0	0.81333333	0	248
0.35787502	11.39135933	6.99787378	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.3596487	8.64571285	0.84820394	17046.6436	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02173246	0.04932618	89.29403687	81.48517609	0	0.81333333	0	248
0.35799495	11.33570004	6.99790764	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.3596487	8.64571285	0.84820394	17046.6436	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02173246	0.04932618	89.29403687	81.48517609	0	0.81333333	0	248
0.3580179	11.36533833	6.99796867	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.36188078	8.61058331	0.84820394	17057.00737	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02148297	0.04926326	89.30696869	81.48719025	0	0.81333333	0	248
0.35811495	11.36165619	6.99806499	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.36188078	8.61058331	0.84820394	17057.00737	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02148297	0.04926326	89.30696869	81.48719025	0	0.81333333	0	248
0.35813364	11.34848309	6.99801826	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.36144567	8.64046955	0.84820394	17067.38913	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02148297	0.04926326	89.30696869	81.55107117	0	0.81333333	0	248
0.35823492	11.37041187	6.99788761	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.36144567	8.64046955	0.84820394	17067.38913	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02148297	0.04926326	89.30696869	81.55107117	0	0.81333333	0	248
0.35824938	11.36665058	6.99781656	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.36469102	8.64030075	0.84820394	17077.7589	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02093466	0.0481613	89.53383636	81.55832672	0	0.81333333	0	248
0.3583549	11.39339924	6.99795437	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.36469102	8.64030075	0.84820394	17077.7589	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02093466	0.0481613	89.53383636	81.55832672	0	0.81333333	0	248
0.35836512	11.38267899	6.99797964	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.36796927	8.68010807	0.84820394	17088.12467	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02135036	0.04905859	89.34906769	81.55832672	0	0.81333333	0	248
0.35847487	11.36196136	6.99785471	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.36796927	8.68010807	0.84820394	17088.12467	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02135036	0.04905859	89.34906769	81.55832672	0	0.81333333	0	248
0.35848087	11.36906338	6.99784565	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.37653232	8.64723301	0.84820394	17098.49044	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02136677	0.04896843	89.36761475	81.58532715	0	0.81333333	0	248
0.35859534	11.35092926	6.99797773	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.40748858	8.64533997	0.84820394	17108.85721	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02146488	0.04917527	89.32506561	81.57641602	0	0.81333333	0	248
0.35871504	11.38188076	6.99782276	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.40748858	8.64533997	0.84820394	17108.85721	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02146488	0.04917527	89.32506561	81.57641602	0	0.81333333	0	248
0.35877024	11.38269806	6.99779749	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.40585375	8.6402874	0.84820394	17119.23897	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02086119	0.04847173	89.46987152	81.58287048	0	0.81333333	0	248
0.35883504	11.35580158	6.99783087	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.40585375	8.6402874	0.84820394	17119.23897	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02086119	0.04847173	89.46987152	81.58287048	0	0.81333333	0	248
0.35888598	11.35404491	6.99775267	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.40181732	8.6151619	0.84820394	17129.60674	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02150424	0.04921022	89.31787872	81.5745697	0	0.81333333	0	248
0.35895501	11.37262058	6.99790668	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.40181732	8.6151619	0.84820394	17129.60674	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02150424	0.04921022	89.31787872	81.5745697	0	0.81333333	0	248
0.35900172	11.35131073	6.99775267	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.42239809	8.628335	0.84820394	17139.97251	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02064907	0.0483236	89.5003891	81.59647369	0	0.81333333	0	248
0.35907498	11.36708927	6.99799013	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.42239809	8.628335	0.84820394	17139.97251	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02064907	0.0483236	89.5003891	81.59647369	0	0.81333333	0	248
0.35911746	11.38265514	6.99791336	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.43302774	8.63469982	0.84820394	17150.33828	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02128631	0.04896305	89.36872101	81.64064026	0	0.81333333	0	248
0.35919514	11.35561371	6.99799919	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.43302774	8.63469982	0.84820394	17150.33828	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02128631	0.04896305	89.36872101	81.64064026	0	0.81333333	0	248
0.3592332	11.36094761	6.99786615	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.45767164	8.64208603	0.84820394	17160.70405	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02128631	0.04896305	89.36872101	81.64357758	0	0.81333333	0	248
0.35931542	11.33726597	6.99790382	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.45802069	8.60541248	0.84820394	17171.08581	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02098059	0.04862483	89.43833923	81.67599487	0	0.81333333	0	248
0.35943512	11.38745785	6.9980092	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.45802069	8.60541248	0.84820394	17171.08581	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02098059	0.04862483	89.43833923	81.67599487	0	0.81333333	0	248
0.35946468	11.4031353	6.99796677	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.4166975	8.59533691	0.84820394	17181.45558	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02109096	0.04872053	89.41863251	81.69132996	0	0.81333333	0	248
0.35955509	11.39167976	6.99789667	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.4166975	8.59533691	0.84820394	17181.45558	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02109096	0.04872053	89.41863251	81.69132996	0	0.81333333	0	248
0.35958042	11.37001324	6.99802637	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.4121244	8.58729458	0.84820394	17191.82135	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02138669	0.04899723	89.36168671	81.62256622	0	0.81333333	0	248
0.35967506	11.36959839	6.99797487	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.4121244	8.58729458	0.84820394	17191.82135	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02138669	0.04899723	89.36168671	81.62256622	0	0.81333333	0	248
0.35969616	11.36347866	6.997931	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.4037528	8.59154606	0.84820394	17202.18712	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02105007	0.04862807	89.43767548	81.62784576	0	0.81333333	0	248
0.35979525	11.40224934	6.99795532	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.4037528	8.59154606	0.84820394	17202.18712	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02105007	0.04862807	89.43767548	81.62784576	0	0.81333333	0	248
0.3598119	11.40224075	6.99794626	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.40835476	8.60977268	0.84820394	17212.55289	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.0211331	0.04887603	89.3866272	81.64157867	0	0.81333333	0	248
0.35991524	11.35612392	6.99786091	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.40835476	8.60977268	0.84820394	17212.55289	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.0211331	0.04887603	89.3866272	81.64157867	0	0.81333333	0	248
0.35992767	11.35987377	6.99789047	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.42321062	8.61969376	0.84820394	17222.93465	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.0213004	0.04893107	89.37530518	81.63278198	0	0.81333333	0	248
0.36003559	11.34692383	6.99789619	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.39790893	8.61033916	0.84820394	17233.30242	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02114332	0.04893344	89.37481689	81.63278198	0	0.81333333	0	247.9
0.3601554	11.35902023	6.99781227	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.39790893	8.61033916	0.84820394	17233.30242	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02114332	0.04893344	89.37481689	81.63278198	0	0.81333333	0	247.9
0.36015915	11.35856247	6.9978857	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.35843015	8.57611084	0.84820394	17243.67019	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02114332	0.04893344	89.37481689	81.5834198	0	0.81333333	0	248
0.36027535	11.38376522	6.99809933	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.35843015	8.57611084	0.84820394	17243.67019	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02114332	0.04893344	89.37481689	81.5834198	0	0.81333333	0	248
0.36033275	11.33617687	6.99790335	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.353405	8.57611084	0.84820394	17254.05195	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02169519	0.04938985	89.28095245	81.59999084	0	0.81333333	0	248
0.36039533	11.3314476	6.9979701	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.353405	8.57611084	0.84820394	17254.05195	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02169519	0.04938985	89.28095245	81.59999084	0	0.81333333	0	248
0.36044849	11.35350513	6.99795914	1.176	0	0	0	0	0	3.6645	6.12	1.2355	0	0.0155	2.36035228	8.62741756	0.84820394	17264.41772	0	0	0	0	0	0	99	100	0	0	0	0	0	0	0	98	101	0	0.02169519	0.04938985	89.28095245	81.62120056	0	0.81333333	0	248
