Day fraction since midnight on 12/18/2020	7 kPa (cm)	pH probe (pH)	Q sed difference ()	Raw water pump ()	settled bulk pump ()	Clay pump Run ()	PACl pump Run ()	Floc hopper pump  ()	Q settled bulk pump (mL/s)	Q Raw (mL/s)	Q removed (mL/s)	Turb settled w/ blanket ()	Turb settled w/out blanket  ()	PC1 & 2 pump ()	ChemTrac Buffer ()	PC 1.2 bin1 N ()	PC 1.2 bin2 N ()	PC 1.2 bin3 N ()	PC 1.2 bin4 N ()	PC 1.2 bin5 N ()	PC 1.2 bin6 N ()	PC 1.2 Cell  ()	PC 1.2 Laser ()	PC 1.2 Total N ()	PC 1.3 bin1 N ()	PC 1.3 bin2 N ()	PC 1.3 bin3 N ()	PC 1.3 bin4 N ()	PC 1.3 bin5 N ()	PC 1.3 bin6 N ()	PC 1.3 Cell ()	PC 1.3 Laser ()	PC 1.3 Total N ()	UV 1.1 Compensated UVA ()	UV 1.1 UVA ()	UV 1.1 UVT ()	Turb influent  ()	PID Control ()	Scale ()	PC1 & 2 pump #2 ()
0.95115559	43.29201126	6.99541759	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.28221101	2.44941807	0.85714286	4.98697042	0	0	0	0	0	0	98	101	0	462	259	227	68	9	3	96	100	1028	0.03409447	0.04972246	89.21260834	100.5813599	99.34889784	881	0.83181818
0.95121347	43.2533226	6.9953537	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.27049926	2.37202501	0.85714286	9.21057606	0	0	0	0	0	0	98	101	0	452	263	227	69	8	3	96	100	1024	0.03409447	0.04972246	89.21260834	100.6603165	99.34856527	880.9	0.83181818
0.95127133	43.27264023	6.99534559	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.27049926	2.37202501	0.85714286	13.62389517	0	0	0	0	0	0	98	101	0	452	263	227	69	8	3	96	100	1024	0.03409447	0.04972246	89.21260834	100.6612015	99.34835171	880.9	0.83181818
0.95132921	43.21549225	6.99529886	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.29744747	2.32518768	0.85714286	18.05537367	0	0	0	0	0	0	98	101	0	452	263	227	69	8	3	96	100	1024	0.03224114	0.05024315	89.10572052	100.7876663	99.34797054	880.9	0.83181818
0.95138707	43.2890358	6.99557114	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.29744747	2.32518768	0.85714286	26.50024271	0	0	0	0	0	0	98	101	0	452	263	227	69	8	3	96	100	1024	0.02873115	0.04210061	90.79192352	100.738884	99.34764938	880.8	0.83181818
0.95144495	43.26584625	6.99548435	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.29744747	2.35924625	0.85714286	31.10544348	0	0	0	0	0	0	98	101	0	452	263	227	69	8	3	96	100	1024	0.02873115	0.04210061	90.79192352	100.6550217	99.34765671	880.8	0.83181818
0.95150281	43.29016876	6.99558926	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.29744747	2.35924625	0.85714286	35.13713026	0	0	0	0	0	0	98	101	0	462	259	235	71	9	3	96	100	1039	0.02955534	0.04484338	90.22039795	100.7969818	99.34717891	880.7	0.83181818
0.95156069	43.23917389	6.99544811	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.3072789	2.56241441	0.85714286	39.5524497	0	0	0	0	0	0	98	101	0	462	259	235	71	9	3	96	100	1039	0.02955534	0.04484338	90.22039795	100.718338	99.34707579	880.7	0.83181818
0.95161855	43.30845642	6.99549246	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.3072789	2.56241441	0.85714286	43.58200026	0	0	0	0	0	0	98	101	0	462	259	235	71	9	3	96	100	1039	0.03005119	0.04639339	89.8990097	100.6047363	99.34706052	880.6	0.83181818
0.95167644	43.27241135	6.99549818	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.28700191	2.60520482	0.85714286	47.82162952	0	0	0	0	0	0	98	101	0	462	259	235	71	9	3	96	100	1039	0.03005119	0.04639339	89.8990097	100.5372925	99.34700493	880.6	0.83181818
0.95173429	43.25951385	6.99550867	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.28700191	2.60520482	0.85714286	56.65226507	0	0	0	0	0	0	98	101	0	462	259	235	71	9	3	96	100	1039	0.02883191	0.04461193	90.26849365	100.6398392	99.34663664	880.5	0.83181818
0.95179218	43.26856995	6.99551487	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.28194174	2.44745517	0.85714286	56.65226507	0	0	0	0	0	0	98	101	0	462	259	235	71	9	3	96	100	1039	0.02883191	0.04461193	90.26849365	100.7969742	99.34612586	880.5	0.83181818
0.95185004	43.3077507	6.99543095	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.28194174	2.44745517	0.85714286	65.28725433	0	0	0	0	0	0	98	101	0	451	253	227	69	7	3	96	100	1011	0.03051372	0.0461481	89.94979858	100.7702103	99.34593596	880.4	0.83181818
0.95190792	43.29256058	6.99550533	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.25967312	2.40386319	0.85714286	69.7027297	0	0	0	0	0	0	98	101	0	451	253	227	69	7	3	96	100	1011	0.03051372	0.0461481	89.94979858	100.8841553	99.34547874	880.4	0.83181818
0.95196578	43.30233765	6.99527979	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.25967312	2.40386319	0.85714286	74.11604786	0	0	0	0	0	0	98	101	0	451	253	227	69	7	3	96	100	1011	0.03051372	0.0461481	89.94979858	100.8336716	99.34530948	880.3	0.83181818
0.95202367	43.25107956	6.99542189	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.27510598	2.34119201	0.85714286	78.14792728	0	0	0	0	0	0	98	101	0	451	253	227	69	7	3	96	100	1011	0.03034447	0.0451503	90.15666962	100.8353348	99.34504519	880.3	0.83181818
0.95208152	43.28086472	6.99512291	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.27510598	2.34119201	0.85714286	86.41910315	0	0	0	0	0	0	98	101	0	450	258	230	62	7	3	96	100	1010	0.02986028	0.04619426	89.94023895	100.6845856	99.34506975	880.2	0.83181818
0.95213941	43.30276108	6.99221611	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.27013031	2.36241245	0.85714286	91.02230644	0	0	0	0	0	0	98	101	0	450	258	230	62	7	3	96	100	1010	0.02986028	0.04619426	89.94023895	100.6810226	99.34486332	880.2	0.83181818
0.95219727	43.31264496	6.99457407	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.27013031	2.36241245	0.85714286	95.24623299	0	0	0	0	0	0	98	101	0	450	258	230	62	7	3	96	100	1010	0.02986028	0.04619426	89.94023895	100.5542374	99.34489271	880.2	0.83181818
0.95225513	43.31669617	6.99567461	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.29917586	2.33745122	0.85714286	99.65955114	0	0	0	0	0	0	98	101	0	450	258	230	62	7	3	96	100	1010	0.02823986	0.04460872	90.26915741	100.6042175	99.34462769	880.1	0.83181818
0.95231301	43.27519608	6.99578142	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.29917586	2.33745122	0.85714286	104.0751033	0	0	0	0	0	0	98	101	0	450	258	230	62	7	3	96	100	1010	0.02823986	0.04460872	90.26915741	100.5405426	99.34456285	880.1	0.83181818
0.95237087	43.28129578	6.99528456	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.2777096	2.43290377	0.85714286	108.3125281	0	0	0	0	0	0	98	101	0	450	258	230	62	7	3	96	100	1010	0.02823986	0.04460872	90.26915741	100.5528336	99.34436258	880	0.83181818
0.95242875	43.29740143	6.99557352	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.2777096	2.43290377	0.85714286	111.9603119	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	450.00001	258.00001	230.00001	62.00000999	7.00000999	3.00000999	96.00000999	100.00001	1010.00001	0.02823999	0.04460999	90.26915999	100.4647827	99.34435758	879.9	0.83181818
0.95248663	43.29729462	6.99540091	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.27685145	2.44575548	0.85714286	117.1431642	0	0	0	0	0	0	98	101	0	448	248	229	67	7	3	96	100	1002	0.02949344	0.04558763	90.06594086	100.4978943	99.34414891	879.9	0.83181818
0.95254449	43.24753189	6.99559689	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.26944593	2.44575548	0.85714286	125.3961506	0	0	0	0	0	0	98	101	0	448	248	229	67	7	3	96	100	1002	0.02949344	0.04558763	90.06594086	100.5503769	99.34389102	879.9	0.83181818
0.95260237	43.35737228	6.99539804	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.26944593	2.44636226	0.85714286	129.6175871	0	0	0	0	0	0	98	101	0	448	248	229	67	7	3	96	100	1002	0.02949344	0.04558763	90.06594086	100.4162521	99.34397667	879.8	0.83181818
0.95266023	43.30761337	6.99544048	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.26433071	2.53977513	0.85714286	134.0331073	0	0	0	0	0	0	98	101	0	448	257	230	65	8	3	96	100	1010	0.03012047	0.04536744	90.11161041	100.5002518	99.34368204	879.8	0.83181818
0.95271812	43.31318283	6.99541378	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.26433071	2.53977513	0.85714286	138.2725315	0	0	0	0	0	0	98	101	0	448	257	230	65	8	3	96	100	1010	0.03012047	0.04536744	90.11161041	100.4914017	99.34354732	879.7	0.83181818
0.952776	43.31774902	6.99540281	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.2608335	2.38827324	0.85714286	142.4959655	0	0	0	0	0	0	98	101	0	448	257	230	65	8	3	96	100	1010	0.0291786	0.04540629	90.10355377	100.4118042	99.34349397	879.7	0.83181818
0.95283386	43.38036346	6.99555206	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.2608335	2.38827324	0.85714286	151.3246007	0	0	0	0	0	0	98	101	0	448	257	230	65	8	3	96	100	1010	0.02807274	0.04529672	90.12628937	100.3815842	99.3434783	879.6	0.83181818
0.95289172	43.27300262	6.99562645	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.25342712	2.4061718	0.85714286	155.5463858	0	0	0	0	0	0	98	101	0	448	257	230	65	8	3	96	100	1010	0.02807274	0.04529672	90.12628937	100.3364639	99.34344534	879.6	0.83181818
0.95294958	43.37718964	6.9955368	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.25342712	2.4061718	0.85714286	159.9619713	0	0	0	0	0	0	98	101	0	442	253	230	65	9	3	96	100	1002	0.02807274	0.04529672	90.12628937	100.2564774	99.34350317	879.6	0.83181818
0.95300746	43.30262375	6.9953227	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.28360015	2.31751871	0.85714286	163.9918399	0	0	0	0	0	0	98	101	0	442	253	230	65	9	3	96	100	1002	0.02807274	0.04529672	90.12628937	100.1221161	99.34367932	879.5	0.83181818
0.95306532	43.29625702	6.99560642	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.28360015	2.31751871	0.85714286	168.4071579	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	442.00001	253.00001	230.00001	65.00000999	9.00000999	3.00000999	96.00000999	100.00001	1002.00001	0.02807999	0.04529999	90.12628999	100.151619	99.34359004	879.5	0.83181818
0.95312322	43.33852768	6.9954586	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.27460819	2.41100955	0.85714286	172.6457243	0	0	0	0	0	0	98	101	0	442	253	230	65	9	3	96	100	1002	0.03126994	0.04703622	89.76605988	100.1691284	99.34351418	879.4	0.83181818
0.95318108	43.30157089	6.99522066	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.27460819	2.41100955	0.85714286	177.0590434	0	0	0	0	0	0	98	101	0	442	253	230	65	9	3	96	100	1002	0.03126994	0.04703622	89.76605988	100.1727219	99.34345446	879.4	0.83181818
0.95323894	43.30485916	6.99546862	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.25397542	2.98444343	0.85714286	185.8876786	0	0	0	0	0	0	98	101	0	442	256	224	65	7	3	96	100	999	0.03124973	0.04741327	89.68817139	100.2569809	99.34321715	879.3	0.83181818
0.95329682	43.28442764	6.99561834	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.25397542	2.98444343	0.85714286	190.1112504	0	0	0	0	0	0	98	101	0	442	256	224	65	7	3	96	100	999	0.03124973	0.04741327	89.68817139	100.1920776	99.34326372	879.3	0.83181818
0.95335468	43.32704926	6.99546337	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.25047702	2.82295609	0.85714286	194.1428018	0	0	0	0	0	0	98	101	0	442	256	224	65	7	3	96	100	999	0.03124973	0.04741327	89.68817139	100.1761475	99.34322945	879.2	0.83181818
0.95341256	43.31132889	6.99525213	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.25047702	2.82295609	0.85714286	198.5581193	0	0	0	0	0	0	98	101	0	442	256	224	65	7	3	96	100	999	0.03477719	0.05121067	88.90745544	100.2675476	99.34300013	879.2	0.83181818
0.95347042	43.34032822	6.99539757	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.25416449	2.45948577	0.85714286	202.9734368	0	0	0	0	0	0	98	101	0	442	256	224	65	7	3	96	100	999	0.03477719	0.05121067	88.90745544	100.2865372	99.34288562	879.2	0.83181818
0.9535283	43.33395386	6.99548006	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.25416449	2.45948577	0.85714286	211.4322968	0	0	0	0	0	0	98	101	0	450	255	225	69	9	3	96	100	1011	0.03385404	0.0500221	89.1510849	100.1384506	99.3429785	879.1	0.83181818
0.95358618	43.33062744	6.99552679	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.2584081	2.55050826	0.85714286	215.6558967	0	0	0	0	0	0	98	101	0	450	255	225	69	9	3	96	100	1011	0.03385404	0.0500221	89.1510849	100.0301895	99.34323699	879.1	0.83181818
0.95364404	43.31577301	6.99561691	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.2584081	2.55050826	0.85714286	220.0714073	0	0	0	0	0	0	98	101	0	450	255	225	69	9	3	96	100	1011	0.03344095	0.04941479	89.2758255	100.0567017	99.34317677	879	0.83181818
0.9537019	43.37730789	6.99575186	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.25174367	2.4339292	0.85714286	224.6768017	0	0	0	0	0	0	98	101	0	450	255	225	69	9	3	96	100	1011	0.03344095	0.04941479	89.2758255	100.2036362	99.34287525	879	0.83181818
0.95375978	43.31167603	6.9953084	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.25174367	2.4339292	0.85714286	228.516469	0	0	0	0	0	0	98	101	0	450	255	225	69	9	3	96	100	1011	0.0321049	0.04911104	89.33827972	100.205307	99.34280852	878.9	0.83181818
0.95381764	43.35027695	6.99553537	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.25174367	2.44723439	0.85714286	233.137661	0	0	0	0	0	0	98	101	0	450	255	225	69	9	3	96	100	1011	0.0321049	0.04911104	89.33827972	100.0896835	99.3429533	878.9	0.83181818
0.95387552	43.34005356	6.9956255	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.25174367	2.44723439	0.85714286	237.1692119	0	0	0	0	0	0	98	101	0	440	253	223	67	6	3	96	100	993	0.0321049	0.04911104	89.33827972	100.0358124	99.34302978	878.8	0.83181818
0.95393338	43.31585312	6.99551439	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.29890758	2.47890568	0.85714286	245.997848	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	440.00001	253.00001	223.00001	67.00000999	6.00000999	3.00000999	96.00000999	100.00001	993.00001	0.03210999	0.04911999	89.33827999	100.1174088	99.34287109	878.8	0.83181818
0.95399129	43.34077835	6.99529266	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.29890758	2.47890568	0.85714286	250.0274	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	440.00001	253.00001	223.00001	67.00000999	6.00000999	3.00000999	96.00000999	100.00001	993.00001	0.03210999	0.04911999	89.33827999	100.1864471	99.34270172	878.7	0.83181818
0.95404912	43.32473373	6.9954443	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.29544964	2.29834437	0.85714286	254.4427176	0	0	0	0	0	0	98	101	0	440	253	223	67	6	3	96	100	993	0.03259325	0.04865226	89.43269348	100.2696228	99.34248688	878.7	0.83181818
0.95410703	43.38467026	6.99530506	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.29544964	2.29834437	0.85714286	258.6662841	0	0	0	0	0	0	98	101	0	440	253	223	67	6	3	96	100	993	0.03259325	0.04865226	89.43269348	100.2250824	99.34248199	878.6	0.83181818
0.95416486	43.34420395	6.99549818	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.27648073	2.31730938	0.85714286	263.6552529	0	0	0	0	0	0	98	101	0	457	259	226	67	8	3	96	100	1022	0.02894256	0.04579188	90.02359772	100.1771927	99.3424999	878.6	0.83181818
0.95422275	43.359478	6.99537373	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.27648073	2.31730938	0.85714286	271.5407338	0	0	0	0	0	0	98	101	0	457	259	226	67	8	3	96	100	1022	0.03103577	0.0473466	89.70193481	100.1387558	99.34253483	878.5	0.83181818
0.95428061	43.32276154	6.99542856	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.30531576	2.23462582	0.85714286	276.1462874	0	0	0	0	0	0	98	101	0	457	259	226	67	8	3	96	100	1022	0.03140939	0.04752447	89.66520691	100.159111	99.34246705	878.5	0.83181818
0.95433849	43.32493973	6.99560976	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.30531576	2.23462582	0.85714286	279.7940707	0	0	0	0	0	0	98	101	0	457	259	226	67	8	3	96	100	1022	0.03140939	0.04752447	89.66520691	100.2590866	99.3422312	878.4	0.83181818
0.95439635	43.37603378	6.9955225	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.30531576	2.33884549	0.85714286	284.5951538	0	0	0	0	0	0	98	101	0	445	254	231	68	9	3	96	100	1010	0.03140939	0.04752447	89.66520691	100.3292542	99.34201583	878.4	0.83181818
0.95445422	43.35083008	6.99555492	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.29332596	2.33884549	0.85714286	289.007472	0	0	0	0	0	0	98	101	0	445	254	231	68	9	3	96	100	1010	0.03054649	0.04651447	89.87395477	100.3514557	99.34187417	878.4	0.83181818
0.9545121	43.30474854	6.99558592	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.29332596	2.24061418	0.85714286	293.037025	0	0	0	0	0	0	98	101	0	445	254	231	68	9	3	96	100	1010	0.03054649	0.04651447	89.87395477	100.4438095	99.34158691	878.3	0.83181818
0.95456996	43.33467865	6.99563408	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.29332596	2.24061418	0.85714286	297.2764497	0	0	0	0	0	0	98	101	0	445	254	231	68	9	3	96	100	1010	0.03219135	0.04840513	89.48358917	100.3933868	99.34154506	878.3	0.83181818
0.95462784	43.30603409	6.99553537	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.29362595	2.44062018	0.85714286	306.1053023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000059	0	0	0	0	-4.33021E+24	0.0000002	100.5475159	99.34112589	878.2	0.83181818
0.9546857	43.34342957	6.99543762	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.29292333	2.42186975	0.85714286	310.3307314	0	0	0	0	0	0	98	101	0	446	257	228	69	9	4	96	100	1012	0.03005425	0.0461283	89.95389557	100.6907349	99.34068904	878.2	0.83181818
0.95474361	43.32185364	6.99539089	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.29292333	2.42186975	0.85714286	314.5521627	0	0	0	0	0	0	98	101	0	446	257	228	69	9	4	96	100	1012	0.03005425	0.0461283	89.95389557	100.5919647	99.3406642	878.1	0.83181818
0.95480147	43.36270905	6.99544144	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.26747689	2.23500776	0.85714286	318.9674778	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	446.00001	257.00001	228.00001	69.00000999	9.00000999	4.00000999	96.00000999	100.00001	1012.00001	0.03005999	0.04612999	89.95389999	100.3327255	99.34098839	878.1	0.83181818
0.95485932	43.36146545	6.99533606	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.26747689	2.23500776	0.85714286	323.396781	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	446.00001	257.00001	228.00001	69.00000999	9.00000999	4.00000999	96.00000999	100.00001	1012.00001	0.03005999	0.04612999	89.95389999	100.3592224	99.3408411	878	0.83181818
0.9549172	43.32057953	6.99530888	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.26747689	2.27435684	0.85714286	327.236445	0	0	0	0	0	0	98	101	0	446	257	228	69	9	4	96	100	1012	0.03112273	0.04735364	89.70048523	100.3817825	99.34068218	878	0.83181818
0.95497506	43.34844589	6.99540567	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.26747689	2.27435684	0.85714286	336.065073	0	0	0	0	0	0	98	101	0	443	257	223	68	8	3	96	100	1003	0.03049999	0.04649557	89.87786865	100.4382935	99.34044118	878	0.83181818
0.95503294	43.33986664	6.99530363	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.28465617	2.3675406	0.85714286	340.8641539	0	0	0	0	0	0	98	101	0	443	257	223	68	8	3	96	100	1003	0.03049999	0.04649557	89.87786865	100.4758148	99.34022871	877.9	0.83181818
0.9550908	43.36154938	6.99559927	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.28465617	2.3675406	0.85714286	344.7018185	0	0	0	0	0	0	98	101	0	443	257	223	68	8	3	96	100	1003	0.03049999	0.04649557	89.87786865	100.3897934	99.34026397	877.9	0.83181818
0.95514869	43.33893204	6.99546003	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.27572256	2.33925867	0.85714286	349.115305	0	0	0	0	0	0	98	101	0	443	257	223	68	8	3	96	100	1003	0.03049999	0.04649557	89.87786865	100.556488	99.33982775	877.8	0.83181818
0.95520656	43.37400436	6.99538565	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.27572256	2.33925867	0.85714286	353.1620383	0	0	0	0	0	0	98	101	0	443	257	223	68	8	3	96	100	1003	0.03169462	0.04767614	89.6339035	100.5382156	99.33968959	877.7	0.83181818
0.95526442	43.35776901	6.99555111	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.28672001	2.29103017	0.85714286	357.5773506	0	0	0	0	0	0	98	101	0	448	259	227	68	8	3	96	100	1015	0.03169462	0.04767614	89.6339035	100.428772	99.339737	877.7	0.83181818
0.95532229	43.34101868	6.99549389	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.28672001	2.29103017	0.85714286	366.2130947	0	0	0	0	0	0	98	101	0	448	259	227	68	8	3	96	100	1015	0.03084606	0.04730389	89.71075439	100.3448181	99.33977822	877.7	0.83181818
0.95538017	43.37283707	6.99541616	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.29053158	2.23852587	0.85714286	370.4365258	0	0	0	0	0	0	98	101	0	448	259	227	68	8	3	96	100	1015	0.03084606	0.04730389	89.71075439	100.2858734	99.33977767	877.6	0.83181818
0.95543803	43.38415909	6.99541616	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.29053158	2.23852587	0.85714286	375.0457215	0	0	0	0	0	0	98	101	0	448	259	227	68	8	3	96	100	1015	0.03085919	0.04747187	89.67607117	100.2158279	99.33982493	877.5	0.83181818
0.95549591	43.38482285	6.99559116	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.28486145	2.23196983	0.85714286	379.8428035	0	0	0	0	0	0	98	101	0	448	259	227	68	8	3	96	100	1015	0.03085919	0.04747187	89.67607117	100.2967529	99.33960269	877.5	0.83181818
0.95555377	43.36937714	6.99544382	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.28486145	2.23196983	0.85714286	383.2968683	0	0	0	0	0	0	98	101	0	447	253	222	65	8	4	96	100	999	0.03085919	0.04747187	89.67607117	100.3918686	99.33929599	877.5	0.83181818
0.95561165	43.31451416	6.99543858	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.26976597	2.23488593	0.85714286	387.7261715	0	0	0	0	0	0	98	101	0	447	253	222	65	8	4	96	100	999	0.03085919	0.04747187	89.67607117	100.3241196	99.33932617	877.4	0.83181818
0.95566951	43.31777573	6.99554873	1.137	71.30097087	58.37931034	37.1641791	36.14906832	91.39896373	3.386	6.12	1.514	0.26976597	2.23488593	0.85714286	396.3651433	0	0	0	0	0	0	98	101	0	447	253	222	65	8	4	96	100	999	0.0328657	0.0484697	89.47029114	100.4573059	99.33907363	877.4	0.83181818
