Day fraction since midnight on 12/21/2020	7 kPa (cm)	pH probe (pH)	Q sed difference ()	Raw water pump ()	settled bulk pump ()	Clay pump Run ()	PACl pump Run ()	Floc hopper pump  ()	Q settled bulk pump (mL/s)	Q Raw (mL/s)	Q removed (mL/s)	Turb settled w/ blanket ()	Turb settled w/out blanket  ()	PC1 & 2 pump ()	ChemTrac Buffer ()	PC 1.2 bin1 N ()	PC 1.2 bin2 N ()	PC 1.2 bin3 N ()	PC 1.2 bin4 N ()	PC 1.2 bin5 N ()	PC 1.2 bin6 N ()	PC 1.2 Cell  ()	PC 1.2 Laser ()	PC 1.2 Total N ()	PC 1.3 bin1 N ()	PC 1.3 bin2 N ()	PC 1.3 bin3 N ()	PC 1.3 bin4 N ()	PC 1.3 bin5 N ()	PC 1.3 bin6 N ()	PC 1.3 Cell ()	PC 1.3 Laser ()	PC 1.3 Total N ()	UV 1.1 Compensated UVA ()	UV 1.1 UVA ()	UV 1.1 UVT ()	Turb influent  ()	Scale ()	PC1 & 2 pump #2 ()
0.36252576	11.34691429	6.99716759	1.148	0	0	0	0	0	3.386	6.12	1.514	1.17064023	0.41843489	0.85714286	4537.094187	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04739475	0.05542829	88.04830933	15.11732292	453.7	0.83181818
0.36258364	11.37573051	6.99706507	1.148	0	0	0	0	0	3.386	6.12	1.514	1.17064023	0.41740343	0.85714286	4541.509676	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04739475	0.05542829	88.04830933	15.11743164	453.7	0.83181818
0.3626415	11.40020943	6.99707699	1.148	0	0	0	0	0	3.386	6.12	1.514	1.16606975	0.42196408	0.85714286	4546.130851	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04739475	0.05542829	88.04830933	15.13057137	453.6	0.83181818
0.36269938	11.31731129	6.99710512	1.148	0	0	0	0	0	3.386	6.12	1.514	1.16606975	0.42196408	0.85714286	4554.383803	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04750605	0.05545529	88.04283905	15.1463871	453.7	0.83181818
0.36275724	11.36778927	6.9968667	1.148	0	0	0	0	0	3.386	6.12	1.514	1.20182335	0.43798324	0.85714286	4558.60722	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04750605	0.05545529	88.04283905	15.18136978	453.7	0.83181818
0.36281512	11.37410355	6.99697399	1.148	0	0	0	0	0	3.386	6.12	1.514	1.20182335	0.43798324	0.85714286	4563.022651	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04756882	0.0556138	88.01071167	15.20835304	453.7	0.83181818
0.36287298	11.38414574	6.99714184	1.148	0	0	0	0	0	3.386	6.12	1.514	1.15436733	0.43592295	0.85714286	4567.244239	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04707154	0.05502077	88.13095856	15.29523849	453.7	0.83181818
0.36293086	11.39495468	6.99709606	1.148	0	0	0	0	0	3.386	6.12	1.514	1.15436733	0.43592295	0.85714286	4571.657538	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04707154	0.05502077	88.13095856	15.30709267	453.7	0.83181818
0.36298872	11.37361717	6.99715328	1.148	0	0	0	0	0	3.386	6.12	1.514	1.19092631	0.42108169	0.85714286	4576.088829	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04707154	0.05502077	88.13095856	15.34238434	453.6	0.83181818
0.3630466	11.36050606	6.99705315	1.148	0	0	0	0	0	3.386	6.12	1.514	1.19092631	0.42108169	0.85714286	4584.533818	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04692699	0.05483822	88.16801453	15.34561539	453.6	0.83181818
0.36310446	11.35958099	6.99699068	1.148	0	0	0	0	0	3.386	6.12	1.514	1.16841018	0.4159967	0.85714286	4589.716648	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04653176	0.05483898	88.16785431	15.36931992	453.6	0.83181818
0.36316235	11.38962746	6.9972167	1.148	0	0	0	0	0	3.386	6.12	1.514	1.16841018	0.4159967	0.85714286	4592.97885	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04653176	0.05483898	88.16785431	15.35276794	453.7	0.83181818
0.36322021	11.3208704	6.9969821	1.148	0	0	0	0	0	3.386	6.12	1.514	1.16238821	0.42257622	0.85714286	4597.392558	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04668236	0.05480697	88.17435455	15.34420967	453.6	0.83181818
0.36327809	11.38091755	6.99716425	1.148	0	0	0	0	0	3.386	6.12	1.514	1.16238821	0.42257622	0.85714286	4601.631964	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04668236	0.05480697	88.17435455	15.34353256	453.6	0.83181818
0.36333595	11.36823273	6.99702597	1.148	0	0	0	0	0	3.386	6.12	1.514	1.16299927	0.41409799	0.85714286	4606.047264	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04668236	0.05480697	88.17435455	15.33656883	453.6	0.83181818
0.36339383	11.36322594	6.99717331	1.148	0	0	0	0	0	3.386	6.12	1.514	1.16299927	0.41409799	0.85714286	4614.492098	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04702245	0.05502225	88.13066101	15.34673882	453.6	0.83181818
0.36345169	11.40039921	6.99702597	1.148	0	0	0	0	0	3.386	6.12	1.514	1.15688622	0.41409799	0.85714286	4619.099281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115.1198807	0	15.38397598	453.7	0.83181818
0.36350957	11.39479637	6.99703884	1.148	0	0	0	0	0	3.386	6.12	1.514	1.15688622	0.41409799	0.85714286	4623.128974	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04702245	0.05502225	88.13066101	15.42333984	453.7	0.83181818
0.36356743	11.37546349	6.99717426	1.148	0	0	0	0	0	3.386	6.12	1.514	1.13064802	0.46184757	0.85714286	4627.544274	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04713197	0.05511849	88.11113739	15.45438385	453.7	0.83181818
0.36362531	11.35784435	6.99701881	1.148	0	0	0	0	0	3.386	6.12	1.514	1.13064802	0.46184757	0.85714286	4632.151455	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04713197	0.05511849	88.11113739	15.4526577	453.7	0.83181818
0.36368317	11.36949825	6.99703503	1.148	0	0	0	0	0	3.386	6.12	1.514	1.14653099	0.43479922	0.85714286	4636.387062	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04738287	0.05545622	88.04264832	15.44888878	453.7	0.83181818
0.36374105	11.32688046	6.99703121	1.148	0	0	0	0	0	3.386	6.12	1.514	1.14653099	0.43479922	0.85714286	4644.642012	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04733107	0.05545858	88.04217529	15.49263382	453.7	0.83181818
0.36379891	11.33586597	6.99715185	1.148	0	0	0	0	0	3.386	6.12	1.514	1.14536166	0.43281564	0.85714286	4649.057311	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04733107	0.05545858	88.04217529	15.55524445	453.7	0.83181818
0.36385679	11.36001968	6.99712706	1.148	0	0	0	0	0	3.386	6.12	1.514	1.14536166	0.43281564	0.85714286	4653.470612	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04733107	0.05545858	88.04217529	15.56676674	453.7	0.83181818
0.36391465	11.34291553	6.99691868	1.148	0	0	0	0	0	3.386	6.12	1.514	1.1575371	0.43088064	0.85714286	4657.694027	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04733107	0.05545858	88.04217529	15.45763016	453.6	0.83181818
0.36397252	11.36720085	6.99703407	1.148	0	0	0	0	0	3.386	6.12	1.514	1.1575371	0.43088064	0.85714286	4662.124318	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04733107	0.05545858	88.04217529	15.35616112	453.6	0.83181818
0.3640304	11.35968781	6.99697065	1.148	0	0	0	0	0	3.386	6.12	1.514	1.15005386	0.4520016	0.85714286	4666.153853	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04600067	0.0542534	88.2868042	15.29557991	453.7	0.83181818
0.36408826	11.36123562	6.99700546	1.148	0	0	0	0	0	3.386	6.12	1.514	1.15005386	0.4520016	0.85714286	4674.982451	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	46.00000999	101.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	0.04600999	0.05425999	88.28680999	15.23389626	453.7	0.83181818
0.36414614	11.38014793	6.99698591	1.148	0	0	0	0	0	3.386	6.12	1.514	1.18127024	0.4579002	0.85714286	4678.630221	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	46.00000999	101.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	0.04600999	0.05425999	88.28680999	15.20472717	453.7	0.83181818
0.364204	11.40883446	6.9970932	1.148	0	0	0	0	0	3.386	6.12	1.514	1.18127024	0.4579002	0.85714286	4683.429455	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	46.00000999	101.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	0.04600999	0.05425999	88.28680999	15.20895386	453.7	0.83181818
0.36426188	11.37079334	6.99711323	1.148	0	0	0	0	0	3.386	6.12	1.514	1.16744602	0.4579002	0.85714286	4687.651092	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	46.00000999	101.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	0.04600999	0.05425999	88.28680999	15.24889374	453.7	0.83181818
0.36431974	11.38579559	6.99702501	1.148	0	0	0	0	0	3.386	6.12	1.514	1.16744602	0.4579002	0.85714286	4692.256275	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	46.00000999	101.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	0.04600999	0.05425999	88.28680999	15.3285656	453.7	0.83181818
0.36437763	11.34097099	6.99703074	1.148	0	0	0	0	0	3.386	6.12	1.514	1.17000055	0.47440305	0.85714286	4696.495681	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	46.00000999	101.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	0.04600999	0.05425999	88.28680999	15.40087891	453.7	0.83181818
0.3644355	11.35111046	6.99713898	1.148	0	0	0	0	0	3.386	6.12	1.514	1.17000055	0.47440305	0.85714286	4705.133826	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04722217	0.05521052	88.09246826	15.54700851	453.7	0.83181818
0.36449336	11.37923431	6.99705887	1.148	0	0	0	0	0	3.386	6.12	1.514	1.17894363	0.46913847	0.85714286	4709.163537	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04722217	0.05521052	88.09246826	15.63070107	453.7	0.83181818
0.36455124	11.32374668	6.99705887	1.148	0	0	0	0	0	3.386	6.12	1.514	1.14534497	0.44316188	0.85714286	4713.385207	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04722217	0.05521052	88.09246826	15.65782356	453.7	0.83181818
0.3646091	11.32703018	6.9968977	1.148	0	0	0	0	0	3.386	6.12	1.514	1.14534497	0.44316188	0.85714286	4717.994387	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04741769	0.05542471	88.04904175	15.67644882	453.6	0.83181818
0.36466698	11.38136482	6.99709702	1.148	0	0	0	0	0	3.386	6.12	1.514	1.14966679	0.43133232	0.85714286	4722.215996	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04741769	0.05542471	88.04904175	15.72830772	453.7	0.83181818
0.36472484	11.37848759	6.99705553	1.148	0	0	0	0	0	3.386	6.12	1.514	1.14966679	0.43133232	0.85714286	4726.455402	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04741769	0.05542471	88.04904175	15.83984375	453.7	0.83181818
0.36478271	11.37115097	6.99711847	1.148	0	0	0	0	0	3.386	6.12	1.514	1.16419005	0.42033133	0.85714286	4730.869702	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04771741	0.05567387	87.99854279	15.9700737	453.6	0.83181818
0.36484059	11.34048939	6.99708319	1.148	0	0	0	0	0	3.386	6.12	1.514	1.16419005	0.42033133	0.85714286	4739.314697	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.0474221	0.05523767	88.08695984	16.0898571	453.7	0.83181818
0.36489845	11.37482357	6.99701166	1.148	0	0	0	0	0	3.386	6.12	1.514	1.15169358	0.42709199	0.85714286	4743.152349	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.0474221	0.05523767	88.08695984	16.11171341	453.7	0.83181818
0.36495634	11.37230778	6.99716377	1.148	0	0	0	0	0	3.386	6.12	1.514	1.15169358	0.42709199	0.85714286	4748.143515	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04749203	0.05536478	88.06118774	16.13476372	453.6	0.83181818
0.3650142	11.37643528	6.9971056	1.148	0	0	0	0	0	3.386	6.12	1.514	1.17416167	0.45746836	0.85714286	4752.380922	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04749203	0.05536478	88.06118774	16.13227272	453.6	0.83181818
0.36507208	11.33605671	6.99707699	1.148	0	0	0	0	0	3.386	6.12	1.514	1.17416167	0.45746836	0.85714286	4756.412457	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04749203	0.05536478	88.06118774	16.16619492	453.7	0.83181818
0.36512993	11.35223103	6.99709129	1.148	0	0	0	0	0	3.386	6.12	1.514	1.20746946	0.44195685	0.85714286	4765.049172	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.0478146	0.05570359	87.99252319	16.20107841	453.6	0.83181818
0.36518782	11.35234928	6.99726486	1.148	0	0	0	0	0	3.386	6.12	1.514	1.20746946	0.44195685	0.85714286	4769.462473	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04666058	0.05452907	88.23078918	16.3034668	453.6	0.83181818
0.36524567	11.38158321	6.99693918	1.148	0	0	0	0	0	3.386	6.12	1.514	1.20332766	0.43816969	0.85714286	4773.877772	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04666058	0.05452907	88.23078918	16.36791992	453.6	0.83181818
0.36530354	11.35189819	6.99702215	1.148	0	0	0	0	0	3.386	6.12	1.514	1.20332766	0.43816969	0.85714286	4778.100189	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04666058	0.05452907	88.23078918	16.36522865	453.6	0.83181818
0.36536142	11.37519741	6.99702692	1.148	0	0	0	0	0	3.386	6.12	1.514	1.18179512	0.4388915	0.85714286	4782.145714	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04666058	0.05452907	88.23078918	16.55738449	453.6	0.83181818
0.36541928	11.38349628	6.99702024	1.148	0	0	0	0	0	3.386	6.12	1.514	1.18179512	0.4388915	0.85714286	4786.752896	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04634679	0.05440686	88.25561523	16.7371254	453.7	0.83181818
0.36547717	11.3960495	6.99701548	1.148	0	0	0	0	0	3.386	6.12	1.514	1.15122044	0.45949146	0.85714286	4790.976312	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04634679	0.05440686	88.25561523	16.74057007	453.7	0.83181818
0.36553503	11.35612869	6.99724627	1.148	0	0	0	0	0	3.386	6.12	1.514	1.15122044	0.45949146	0.85714286	4799.421612	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04705935	0.0549971	88.13576508	16.81217766	453.7	0.83181818
0.36559291	11.35756779	6.99713326	1.148	0	0	0	0	0	3.386	6.12	1.514	1.17033231	0.44804546	0.85714286	4804.028956	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04699996	0.05490224	88.15501404	16.80364799	453.7	0.83181818
0.36565077	11.37021732	6.99706078	1.148	0	0	0	0	0	3.386	6.12	1.514	1.17033231	0.44804546	0.85714286	4808.060491	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04699996	0.05490224	88.15501404	16.75192261	453.7	0.83181818
0.36570864	11.36602592	6.99698114	1.148	0	0	0	0	0	3.386	6.12	1.514	1.18499935	0.44551781	0.85714286	4812.874546	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04699996	0.05490224	88.15501404	16.76839638	453.6	0.83181818
0.36576652	11.40300083	6.99706316	1.148	0	0	0	0	0	3.386	6.12	1.514	1.18499935	0.44551781	0.85714286	4816.712348	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04735992	0.05536578	88.06098175	16.70545006	453.7	0.83181818
0.36582441	11.38612747	6.99692726	1.148	0	0	0	0	0	3.386	6.12	1.514	1.17700827	0.45605013	0.85714286	4821.125843	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04735992	0.05536578	88.06098175	16.60144806	453.6	0.83181818
0.36588226	11.36662292	6.99706507	1.148	0	0	0	0	0	3.386	6.12	1.514	1.17700827	0.45605013	0.85714286	4829.570829	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04719288	0.05539571	88.05491638	16.49958611	453.6	0.83181818
0.36594012	11.37426949	6.99709082	1.148	0	0	0	0	0	3.386	6.12	1.514	1.17700827	0.44008723	0.85714286	4833.986128	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04719288	0.05539571	88.05491638	16.39940262	453.7	0.83181818
0.365998	11.33394718	6.9968462	1.148	0	0	0	0	0	3.386	6.12	1.514	1.17700827	0.44008723	0.85714286	4838.207545	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	46.00000999	101.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	0.04719999	0.05539999	88.05491999	16.2967205	453.7	0.83181818
0.36605586	11.39160919	6.99708271	1.148	0	0	0	0	0	3.386	6.12	1.514	1.16000056	0.45880941	0.85714286	4842.638834	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	46.00000999	101.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	0.04719999	0.05539999	88.05491999	16.27164268	453.6	0.83181818
0.36611375	11.38577557	6.99715757	1.148	0	0	0	0	0	3.386	6.12	1.514	1.16000056	0.45880941	0.85714286	4847.052135	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	46.00000999	101.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	0.04719999	0.05539999	88.05491999	16.23738289	453.7	0.83181818
0.3661716	11.37826538	6.99712324	1.148	0	0	0	0	0	3.386	6.12	1.514	1.17338347	0.450703	0.85714286	4851.851377	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04729964	0.05521087	88.0923996	16.14635277	453.7	0.83181818
0.36622949	11.35756111	6.99704742	1.148	0	0	0	0	0	3.386	6.12	1.514	1.17338347	0.450703	0.85714286	4859.722705	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04780383	0.05552233	88.0292511	16.10301208	453.7	0.83181818
0.36628734	11.37167168	6.99717426	1.148	0	0	0	0	0	3.386	6.12	1.514	1.17616725	0.44674382	0.85714286	4864.136005	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04780383	0.05552233	88.0292511	16.08752823	453.7	0.83181818
0.36634523	11.36676407	6.99716711	1.148	0	0	0	0	0	3.386	6.12	1.514	1.1843152	0.43876579	0.85714286	4868.357422	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04780383	0.05552233	88.0292511	16.08081627	453.7	0.83181818
0.36640309	11.39564037	6.99705982	1.148	0	0	0	0	0	3.386	6.12	1.514	1.1843152	0.43876579	0.85714286	4872.404946	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04780383	0.05552233	88.0292511	16.10630226	453.7	0.83181818
0.36646097	11.35915756	6.99709654	1.148	0	0	0	0	0	3.386	6.12	1.514	1.15983069	0.43876579	0.85714286	4877.202164	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04734287	0.05539571	88.05491638	16.12522999	453.6	0.83181818
0.36651883	11.36973286	6.99701738	1.148	0	0	0	0	0	3.386	6.12	1.514	1.15983069	0.43927035	0.85714286	4881.233698	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04734287	0.05539571	88.05491638	16.15132141	453.7	0.83181818
0.36657671	11.3603363	6.9970336	1.148	0	0	0	0	0	3.386	6.12	1.514	1.18328464	0.44025603	0.85714286	4885.457114	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04734287	0.05539571	88.05491638	16.13328934	453.7	0.83181818
0.36663457	11.35126209	6.99710178	1.148	0	0	0	0	0	3.386	6.12	1.514	1.18328464	0.44025603	0.85714286	4894.094116	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04692901	0.05527001	88.08040619	16.12452698	453.7	0.83181818
0.36669245	11.38970089	6.9969945	1.148	0	0	0	0	0	3.386	6.12	1.514	1.1588372	0.44109091	0.85714286	4898.315532	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04692901	0.05527001	88.08040619	16.12293816	453.7	0.83181818
0.36675031	11.37282562	6.99701118	1.148	0	0	0	0	0	3.386	6.12	1.514	1.1588372	0.44109091	0.85714286	4902.730832	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	46.00000999	101.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	0.04692999	0.05527999	88.08040999	16.14224052	453.6	0.83181818
0.36680819	11.36607361	6.99705839	1.148	0	0	0	0	0	3.386	6.12	1.514	1.1408689	0.44373837	0.85714286	4906.970238	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04697146	0.05514665	88.10542297	16.1367321	453.7	0.83181818
0.36686605	11.36441994	6.99707079	1.148	0	0	0	0	0	3.386	6.12	1.514	1.1408689	0.44373837	0.85714286	4911.57742	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04697146	0.05514665	88.10542297	16.14159012	453.6	0.83181818
0.36692393	11.3560276	6.99705696	1.148	0	0	0	0	0	3.386	6.12	1.514	1.13292575	0.48051271	0.85714286	4920.022254	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04700471	0.05527031	88.08034515	16.16572571	453.7	0.83181818
0.36698179	11.34568787	6.99709129	1.148	0	0	0	0	0	3.386	6.12	1.514	1.13292575	0.48051271	0.85714286	4924.243672	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04765734	0.0559222	87.94824982	16.14659691	453.7	0.83181818
0.36703967	11.32713604	6.99688768	1.148	0	0	0	0	0	3.386	6.12	1.514	1.13086379	0.58425915	0.85714286	4929.040943	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04765734	0.0559222	87.94824982	16.18190575	453.7	0.83181818
0.36709753	11.38932991	6.99717331	1.148	0	0	0	0	0	3.386	6.12	1.514	1.13086379	0.58425915	0.85714286	4933.264607	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04765734	0.0559222	87.94824982	16.14298248	453.7	0.83181818
0.36715541	11.35746384	6.99709082	1.148	0	0	0	0	0	3.386	6.12	1.514	1.19124103	0.52552402	0.85714286	4936.926368	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04765734	0.0559222	87.94824982	16.17860794	453.7	0.83181818
0.36721327	11.35372066	6.99698734	1.148	0	0	0	0	0	3.386	6.12	1.514	1.19124103	0.52552402	0.85714286	4941.341666	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04694205	0.05542764	88.04844666	16.2124958	453.6	0.83181818
0.36727115	11.33504868	6.99713469	1.148	0	0	0	0	0	3.386	6.12	1.514	1.16514337	0.52552402	0.85714286	4949.98055	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04745148	0.05567541	87.99822998	16.20366859	453.6	0.83181818
0.36732901	11.37081814	6.99702072	1.148	0	0	0	0	0	3.386	6.12	1.514	1.16514337	0.52552402	0.85714286	4954.201969	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04745148	0.05567541	87.99822998	16.21025276	453.7	0.83181818
0.36738689	11.39884853	6.9969821	1.148	0	0	0	0	0	3.386	6.12	1.514	1.15727687	0.48098281	0.85714286	4958.615402	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04691269	0.05502401	88.13030243	16.22816086	453.6	0.83181818
0.36744476	11.35197067	6.99704361	1.148	0	0	0	0	0	3.386	6.12	1.514	1.15727687	0.48098281	0.85714286	4963.030703	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04691269	0.05502401	88.13030243	16.33177948	453.6	0.83181818
0.36750264	11.3746357	6.99704981	1.148	0	0	0	0	0	3.386	6.12	1.514	1.18043315	0.46123067	0.85714286	4968.037863	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04691269	0.05502401	88.13030243	16.38870239	453.6	0.83181818
0.36756049	11.38499737	6.99702454	1.148	0	0	0	0	0	3.386	6.12	1.514	1.18043315	0.46123067	0.85714286	4971.491751	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04691269	0.05502401	88.13030243	16.42671013	453.6	0.83181818
0.36761838	11.37087917	6.99710894	1.148	0	0	0	0	0	3.386	6.12	1.514	1.17067873	0.44448957	0.85714286	4980.128467	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	46.00000999	101.00001	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	0.04691999	0.05502999	88.13030999	16.44048882	453.7	0.83181818
0.36767623	11.43504524	6.996943	1.148	0	0	0	0	0	3.386	6.12	1.514	1.17067873	0.44448957	0.85714286	4984.543767	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04715086	0.05515493	88.10374451	16.47023773	453.6	0.83181818
0.3677341	11.38874054	6.99699068	1.148	0	0	0	0	0	3.386	6.12	1.514	1.19615114	0.44495013	0.85714286	4988.764185	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04715086	0.05515493	88.10374451	16.4921875	453.7	0.83181818
0.36779198	11.37022972	6.99713564	1.148	0	0	0	0	0	3.386	6.12	1.514	1.19615114	0.44495013	0.85714286	4992.987601	0	0	0	0	0	0	46	101	0	0	0	0	0	0	0	98	101	0	0.04715086	0.05515493	88.10374451	16.49057961	453.6	0.83181818
