Day fraction since midnight on 2/27/2021	7 kPa (cm)	pH probe (pH)	Q sed difference ()	Raw water pump ()	settled bulk pump ()	Clay pump Run ()	PACl pump Run ()	Floc hopper pump  ()	Q settled bulk pump (mL/s)	Q removed (mL/s)	Q floc hopper add term ()	Q Floc Hopper ()	Turb settled w/ blanket ()	Turb settled w/out blanket  ()	PC1 & 2 pump ()	ChemTrac Buffer ()	PC 1.2 bin1 N ()	PC 1.2 bin2 N ()	PC 1.2 bin3 N ()	PC 1.2 bin4 N ()	PC 1.2 bin5 N ()	PC 1.2 bin6 N ()	PC 1.2 Cell  ()	PC 1.2 Laser ()	PC 1.2 Total N ()	PC 1.3 bin1 N ()	PC 1.3 bin2 N ()	PC 1.3 bin3 N ()	PC 1.3 bin4 N ()	PC 1.3 bin5 N ()	PC 1.3 bin6 N ()	PC 1.3 Cell ()	PC 1.3 Laser ()	PC 1.3 Total N ()	UV 1.1 Compensated UVA ()	UV 1.1 UVA ()	UV 1.1 UVT ()	Turb influent  ()	PC1 & 2 pump #2 ()	Count states ()	Small Scale ()	PC 1.3 Bin 1 ppb ()	PC 1.3 Bin 2 ppb ()	PC 1.3 Bin 3 ppb ()	PC 1.3 Bin 4 ppb ()	PC 1.3 Bin 5 ppb ()	PC 1.3 Bin 6 ppb ()	PC 1.3 Total ppb ()
0.19016910	-0.19163181	6.33184052	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.87875235	2.25000882	0.88192771	472540.64620638	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	754.00000000	520.00000000	632.00000000	425.00000000	215.00000000	60.00000000	100.00000000	101.00000000	2608.00000000	0.03938916	0.15457836	70.07830811	0.25213176	0.81333333	0.00000000	357.70000000	6.25000000	15.94999981	99.55000305	458.39001465	1545.18005371	0.00000000	5099.16992187
0.19022695	-0.18005133	6.33228493	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.74516213	2.24753833	0.88192771	472545.07948303	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	754.00000000	520.00000000	632.00000000	425.00000000	215.00000000	60.00000000	100.00000000	101.00000000	2608.00000000	0.03938916	0.15457836	70.07830811	0.25232673	0.81333333	0.00000000	357.70000000	6.25000000	15.94999981	99.55000305	458.39001465	1545.18005371	0.00000000	5099.16992187
0.19028481	-0.20374306	6.33247042	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.74516213	2.24753833	0.88192771	472553.71817970	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	754.00000000	520.00000000	632.00000000	425.00000000	215.00000000	60.00000000	100.00000000	101.00000000	2608.00000000	0.03938916	0.15457836	70.07830811	0.25209668	0.81333333	0.00000000	357.70000000	6.25000000	15.94999981	99.55000305	458.39001465	1545.18005371	0.00000000	5099.16992187
0.19034269	-0.20229484	6.33209896	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.82729411	2.25140357	0.88192771	472558.13346815	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	754.00000000	520.00000000	632.00000000	425.00000000	215.00000000	60.00000000	100.00000000	101.00000000	2608.00000000	0.04015480	0.15542120	69.94245911	0.25205302	0.81333333	0.00000000	357.70000000	6.25000000	15.94999981	99.55000305	458.39001465	1545.18005371	0.00000000	5099.16992187
0.19040055	-0.18484981	6.33174753	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.82729411	2.25140357	0.88192771	472562.73864079	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	756.00000000	526.00000000	620.00000000	422.00000000	210.00000000	56.00000000	100.00000000	101.00000000	2591.00000000	0.04015480	0.15542120	69.94245911	0.25179446	0.81333333	0.00000000	357.60000000	6.19000006	16.23999977	96.93000031	451.22000122	1512.29003906	0.00000000	4719.24023437
0.19045843	-0.18461739	6.33195591	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.71860182	2.24178791	0.88192771	472566.38639975	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	756.00000000	526.00000000	620.00000000	422.00000000	210.00000000	56.00000000	100.00000000	101.00000000	2591.00000000	0.04204674	0.15889689	69.38501740	0.25220013	0.81333333	0.00000000	357.70000000	6.19000006	16.23999977	96.93000031	451.22000122	1512.29003906	0.00000000	4719.24023437
0.19051633	-0.19797774	6.33160114	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.71860182	2.24178791	0.88192771	472570.80268955	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	756.00000000	526.00000000	620.00000000	422.00000000	210.00000000	56.00000000	100.00000000	101.00000000	2591.00000000	0.04204674	0.15889689	69.38501740	0.25225013	0.81333333	0.00000000	357.70000000	6.19000006	16.23999977	96.93000031	451.22000122	1512.29003906	0.00000000	4719.24023437
0.19057418	-0.15959774	6.33154392	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.67834699	2.24308729	0.88192771	472578.87972975	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	756.00000000	526.00000000	620.00000000	422.00000000	210.00000000	56.00000000	100.00000000	101.00000000	2591.00000000	0.04132542	0.15761189	69.59058380	0.25265494	0.81333333	0.00000000	357.60000000	6.19000006	16.23999977	96.93000031	451.22000122	1512.29003906	0.00000000	4719.24023437
0.19063204	-0.14413257	6.33242035	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.67834699	2.24308729	0.88192771	472583.48889732	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	756.00000000	526.00000000	620.00000000	422.00000000	210.00000000	56.00000000	100.00000000	101.00000000	2591.00000000	0.04285355	0.15706538	69.67820740	0.25286305	0.81333333	0.00000000	357.60000000	6.19000006	16.23999977	96.93000031	451.22000122	1512.29003906	0.00000000	4719.24023437
0.19068992	-0.16122749	6.33113384	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.73881388	2.24177289	0.88192771	472588.07808161	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	766.00000000	525.00000000	615.00000000	418.00000000	212.00000000	56.00000000	100.00000000	101.00000000	2594.00000000	0.04285355	0.15706538	69.67820740	0.25301984	0.81333333	0.00000000	357.60000000	6.19000006	16.23999977	96.93000031	451.22000122	1512.29003906	0.00000000	4719.24023437
0.19074778	-0.14144292	6.33366680	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.73881388	2.24177289	0.88192771	472592.12559605	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	766.00000000	525.00000000	615.00000000	418.00000000	212.00000000	56.00000000	100.00000000	101.00000000	2594.00000000	0.04285355	0.15706538	69.67820740	0.25306180	0.81333333	0.00000000	357.60000000	6.34999990	16.04999924	95.72000122	447.42001343	1490.43005371	0.00000000	4867.50000000
0.19080565	-0.17472255	6.33303642	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.70717108	2.24090075	0.88192771	472596.54008245	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	766.00000000	525.00000000	615.00000000	418.00000000	212.00000000	56.00000000	100.00000000	101.00000000	2594.00000000	0.04108441	0.15556581	69.91917419	0.25289619	0.81333333	0.00000000	357.70000000	6.34999990	16.04999924	95.72000122	447.42001343	1490.43005371	0.00000000	4867.50000000
0.19086353	-0.22165692	6.33217192	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.64289916	2.24011779	0.88192771	472601.14925098	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	766.00000000	525.00000000	615.00000000	418.00000000	212.00000000	56.00000000	100.00000000	101.00000000	2594.00000000	0.04108441	0.15556581	69.91917419	0.25266382	0.81333333	0.00000000	357.70000000	6.34999990	16.04999924	95.72000122	447.42001343	1490.43005371	0.00000000	4867.50000000
0.19092139	-0.24108452	6.33362722	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.64289916	2.24011779	0.88192771	472605.18077612	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	766.00000000	525.00000000	615.00000000	418.00000000	212.00000000	56.00000000	100.00000000	101.00000000	2594.00000000	0.04108441	0.15556581	69.91917419	0.25282499	0.81333333	0.00000000	357.60000000	6.34999990	16.04999924	95.72000122	447.42001343	1490.43005371	0.00000000	4867.50000000
0.19097927	-0.17255647	6.33344555	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.64289916	2.24011779	0.88192771	472613.62559032	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	766.00000000	525.00000000	615.00000000	418.00000000	212.00000000	56.00000000	100.00000000	101.00000000	2594.00000000	0.04422738	0.15835585	69.47150421	0.25278077	0.81333333	0.00000000	357.70000000	6.34000015	15.97999954	100.23999786	456.38000488	1530.60998535	0.00000000	4953.58007812
0.19103713	-0.17585741	6.33208609	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.71937859	2.24587321	0.88192771	472618.04087925	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	765.00000000	521.00000000	634.00000000	424.00000000	218.00000000	58.00000000	100.00000000	101.00000000	2622.00000000	0.04422738	0.15835585	69.47150421	0.25280976	0.81333333	0.00000000	357.70000000	6.34000015	15.97999954	100.23999786	456.38000488	1530.60998535	0.00000000	4953.58007812
0.19109501	-0.19016691	6.33287287	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.71937859	2.23818493	0.88192771	472623.05180168	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	765.00000000	521.00000000	634.00000000	424.00000000	218.00000000	58.00000000	100.00000000	101.00000000	2622.00000000	0.04422738	0.15835585	69.47150421	0.25263247	0.81333333	0.00000000	357.60000000	6.34000015	15.97999954	100.23999786	456.38000488	1530.60998535	0.00000000	4953.58007812
0.19115287	-0.21357954	6.33282566	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.71937859	2.23818493	0.88192771	472626.67976475	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	765.00000000	521.00000000	634.00000000	424.00000000	218.00000000	58.00000000	100.00000000	101.00000000	2622.00000000	0.04422738	0.15835585	69.47150421	0.25268093	0.81333333	0.00000000	357.60000000	6.34000015	15.97999954	100.23999786	456.38000488	1530.60998535	0.00000000	4953.58007812
0.19121075	-0.22679794	6.33146906	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.71937999	2.25375485	0.88192771	472631.09505415	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	765.00000000	521.00000000	634.00000000	424.00000000	218.00000000	58.00000000	100.00000000	101.00000000	2622.00000000	0.04422738	0.15835585	69.47150421	0.25328588	0.81333333	0.00000000	357.60000000	6.34000015	15.97999954	100.23999786	456.38000488	1530.60998535	0.00000000	4953.58007812
0.19126861	-0.18769658	6.33552551	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.71937999	2.25375485	0.88192771	472635.33445120	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	765.00000000	521.00000000	634.00000000	424.00000000	218.00000000	58.00000000	100.00000000	101.00000000	2622.00000000	0.04103459	0.15581772	69.87863922	0.25330627	0.81333333	0.00000000	357.70000000	6.34000015	15.97999954	100.23999786	456.38000488	1530.60998535	0.00000000	4953.58007812
0.19132652	-0.19096528	6.33122301	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.67199814	2.24943638	0.88192771	472643.97314548	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	756.00000000	532.00000000	619.00000000	417.00000000	206.00000000	58.00000000	100.00000000	101.00000000	2589.00000000	0.04103459	0.15581772	69.87863922	0.25334087	0.81333333	0.00000000	357.60000000	6.26999998	16.32999992	96.56999969	443.64001465	1438.82995605	0.00000000	4662.72021484
0.19138437	-0.20972791	6.33268738	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.67199814	2.24943638	0.88192771	472648.00467014	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	756.00000000	532.00000000	619.00000000	417.00000000	206.00000000	58.00000000	100.00000000	101.00000000	2589.00000000	0.04225901	0.15750043	69.60844421	0.25317731	0.81333333	0.00000000	357.60000000	6.26999998	16.32999992	96.56999969	443.64001465	1438.82995605	0.00000000	4662.72021484
0.19144223	-0.16905938	6.33329010	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.67322326	2.24563003	0.88192771	472652.41995811	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	756.00000000	532.00000000	619.00000000	417.00000000	206.00000000	58.00000000	100.00000000	101.00000000	2589.00000000	0.04225901	0.15750043	69.60844421	0.25277457	0.81333333	0.00000000	357.60000000	6.26999998	16.32999992	96.56999969	443.64001465	1438.82995605	0.00000000	4662.72021484
0.19150010	-0.18972048	6.33350086	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.67322326	2.24563003	0.88192771	472656.25860214	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	756.00000000	532.00000000	619.00000000	417.00000000	206.00000000	58.00000000	100.00000000	101.00000000	2589.00000000	0.04225901	0.15750043	69.60844421	0.25254333	0.81333333	0.00000000	357.70000000	6.26999998	16.32999992	96.56999969	443.64001465	1438.82995605	0.00000000	4662.72021484
0.19155797	-0.15907750	6.33280039	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.67726099	2.24819136	0.88192771	472661.05865431	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	756.00000000	532.00000000	619.00000000	417.00000000	206.00000000	58.00000000	100.00000000	101.00000000	2589.00000000	0.04572515	0.15794922	69.53656769	0.25216556	0.81333333	0.00000000	357.60000000	6.26999998	16.32999992	96.56999969	443.64001465	1438.82995605	0.00000000	4662.72021484
0.19161585	-0.22311868	6.33146095	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.67726099	2.24819136	0.88192771	472665.30005121	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	772.00000000	523.00000000	632.00000000	420.00000000	206.00000000	57.00000000	100.00000000	101.00000000	2612.00000000	0.04126027	0.15774095	69.56991577	0.25202680	0.81333333	0.00000000	357.60000000	6.32000017	16.07999992	98.81999969	453.11999512	1465.85998535	0.00000000	4669.37988281
0.19167371	-0.14724028	6.33302450	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.61764264	2.24094486	0.88192771	472674.11263895	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	772.00000000	523.00000000	632.00000000	420.00000000	206.00000000	57.00000000	100.00000000	101.00000000	2612.00000000	0.04126027	0.15774095	69.56991577	0.25188053	0.81333333	0.00000000	357.60000000	6.32000017	16.07999992	98.81999969	453.11999512	1465.85998535	0.00000000	4669.37988281
0.19173158	-0.17577389	6.33234501	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.61764264	2.24094486	0.88192771	472678.16115284	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	772.00000000	523.00000000	632.00000000	420.00000000	206.00000000	57.00000000	100.00000000	101.00000000	2612.00000000	0.04126027	0.15774095	69.56991577	0.25149333	0.81333333	0.00000000	357.60000000	6.32000017	16.07999992	98.81999969	453.11999512	1465.85998535	0.00000000	4669.37988281
0.19178945	-0.19292234	6.33445024	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.60856080	2.24232221	0.88192771	472683.34496975	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	772.00000000	523.00000000	632.00000000	420.00000000	206.00000000	57.00000000	100.00000000	101.00000000	2612.00000000	0.03989983	0.15636426	69.79076385	0.25141698	0.81333333	0.00000000	357.70000000	6.32000017	16.07999992	98.81999969	453.11999512	1465.85998535	0.00000000	4669.37988281
0.19184733	-0.15949728	6.33258057	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.60856080	2.24232221	0.88192771	472687.18261433	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	772.00000000	523.00000000	632.00000000	420.00000000	206.00000000	57.00000000	100.00000000	101.00000000	2612.00000000	0.03989983	0.15636426	69.79076385	0.25107962	0.81333333	0.00000000	357.60000000	6.32000017	16.07999992	98.81999969	453.11999512	1465.85998535	0.00000000	4669.37988281
0.19190521	-0.20866606	6.33395338	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.63910758	2.24179101	0.88192771	472691.02225494	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	769.00000000	526.00000000	630.00000000	414.00000000	215.00000000	58.00000000	100.00000000	101.00000000	2614.00000000	0.04222649	0.15560764	69.91244507	0.25079638	0.81333333	0.00000000	357.60000000	6.38000011	16.18000031	99.08000183	448.25000000	1522.32995605	0.00000000	4938.02001953
0.19196307	-0.19151361	6.33338594	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.63910758	2.24179101	0.88192771	472695.43754530	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	769.00000000	526.00000000	630.00000000	414.00000000	215.00000000	58.00000000	100.00000000	101.00000000	2614.00000000	0.04531641	0.15760653	69.59144592	0.25102940	0.81333333	0.00000000	357.60000000	6.38000011	16.18000031	99.08000183	448.25000000	1522.32995605	0.00000000	4938.02001953
0.19202094	-0.23054165	6.33160639	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.62565839	2.23708272	0.88192771	472704.07524157	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	769.00000000	526.00000000	630.00000000	414.00000000	215.00000000	58.00000000	100.00000000	101.00000000	2614.00000000	0.04356368	0.15689537	69.70548248	0.25109124	0.81333333	0.00000000	357.60000000	6.38000011	16.18000031	99.08000183	448.25000000	1522.32995605	0.00000000	4938.02001953
0.19207882	-0.20088226	6.33169937	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.62565839	2.23708272	0.88192771	472708.31463671	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	769.00000000	526.00000000	630.00000000	414.00000000	215.00000000	58.00000000	100.00000000	101.00000000	2614.00000000	0.04356368	0.15689537	69.70548248	0.25112939	0.81333333	0.00000000	357.60000000	6.38000011	16.18000031	99.08000183	448.25000000	1522.32995605	0.00000000	4938.02001953
0.19213670	-0.19640735	6.33191252	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.60143256	2.24767733	0.88192771	472712.34616137	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	769.00000000	526.00000000	630.00000000	414.00000000	215.00000000	58.00000000	100.00000000	101.00000000	2614.00000000	0.04212479	0.15713707	69.66670227	0.25134337	0.81333333	0.00000000	357.60000000	6.17999983	15.89999962	95.69999695	434.10998535	1489.70996094	0.00000000	4829.20996094
0.19219456	-0.16973646	6.33163786	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.60143256	2.24767733	0.88192771	472717.32110786	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	755.00000000	515.00000000	617.00000000	402.00000000	211.00000000	58.00000000	100.00000000	101.00000000	2561.00000000	0.04212479	0.15713707	69.66670227	0.25149584	0.81333333	0.00000000	357.60000000	6.17999983	15.89999962	95.69999695	434.10998535	1489.70996094	0.00000000	4829.20996094
0.19225242	-0.18949853	6.33305550	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.57902861	2.23780799	0.88192771	472721.54451513	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	755.00000000	515.00000000	617.00000000	402.00000000	211.00000000	58.00000000	100.00000000	101.00000000	2561.00000000	0.04212479	0.15713707	69.66670227	0.25177124	0.81333333	0.00000000	357.60000000	6.17999983	15.89999962	95.69999695	434.10998535	1489.70996094	0.00000000	4829.20996094
0.19231030	-0.20633662	6.33394909	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.57902861	2.23780799	0.88192771	472725.59202814	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	755.00000000	515.00000000	617.00000000	402.00000000	211.00000000	58.00000000	100.00000000	101.00000000	2561.00000000	0.04212479	0.15713707	69.66670227	0.25212047	0.81333333	0.00000000	357.60000000	6.17999983	15.89999962	95.69999695	434.10998535	1489.70996094	0.00000000	4829.20996094
0.19236816	-0.21576796	6.33276272	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.60604155	2.25572062	0.88192771	472734.03901339	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	755.00000000	515.00000000	617.00000000	402.00000000	211.00000000	58.00000000	100.00000000	101.00000000	2561.00000000	0.04295897	0.15704846	69.68091583	0.25197059	0.81333333	0.00000000	357.60000000	6.17999983	15.89999962	95.69999695	434.10998535	1489.70996094	0.00000000	4829.20996094
0.19242604	-0.16251680	6.33299160	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.60604155	2.25572062	0.88192771	472738.45430136	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	755.00000000	515.00000000	617.00000000	402.00000000	211.00000000	58.00000000	100.00000000	101.00000000	2561.00000000	0.04565716	0.15863498	69.42686462	0.25225607	0.81333333	0.00000000	357.60000000	6.30000019	15.97000027	98.02999878	445.92999268	1448.43005371	0.00000000	4814.37011719
0.19248390	-0.19095646	6.33207464	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.65121830	2.24233556	0.88192771	472742.86983204	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	760.00000000	522.00000000	630.00000000	415.00000000	206.00000000	58.00000000	100.00000000	101.00000000	2593.00000000	0.04565716	0.15863498	69.42686462	0.25231358	0.81333333	0.00000000	357.60000000	6.30000019	15.97000027	98.02999878	445.92999268	1448.43005371	0.00000000	4814.37011719
0.19254177	-0.18407859	6.33370924	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.65121830	2.24233556	0.88192771	472747.09240866	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	760.00000000	522.00000000	630.00000000	415.00000000	206.00000000	58.00000000	100.00000000	101.00000000	2593.00000000	0.04638788	0.15867831	69.41994476	0.25223687	0.81333333	0.00000000	357.60000000	6.30000019	15.97000027	98.02999878	445.92999268	1448.43005371	0.00000000	4814.37011719
0.19259964	-0.19647974	6.33183765	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.66603768	2.23804617	0.88192771	472751.31681490	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	760.00000000	522.00000000	630.00000000	415.00000000	206.00000000	58.00000000	100.00000000	101.00000000	2593.00000000	0.04638788	0.15867831	69.41994476	0.25229043	0.81333333	0.00000000	357.60000000	6.30000019	15.97000027	98.02999878	445.92999268	1448.43005371	0.00000000	4814.37011719
0.19265752	-0.18827668	6.33320570	1.22000000	66.52173913	65.39325843	0.00000000	0.74534161	0.00000000	3.88000000	1.22000000	0.00000000	0.00000000	1.64611781	2.23804617	0.88192771	472755.55621099	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	71.00000000	101.00000000	0.00000000	760.00000000	522.00000000	630.00000000	415.00000000	206.00000000	58.00000000	100.00000000	101.00000000	2593.00000000	0.04131372	0.15646081	69.77525330	0.25321919	0.81333333	0.00000000	357.60000000	6.30000019	15.97000027	98.02999878	445.92999268	1448.43005371	0.00000000	4814.37011719
