Day fraction since midnight on 12/9/2020	7 kPa (cm)	Q sed difference ()	Raw water pump ()	settled bulk pump ()	Clay pump Run ()	PACl pump Run ()	Floc hopper pump  ()	Q Clay (PID control) ()	Q clay pump (mL/s)	Q settled bulk pump (mL/s)	Q Raw (mL/s)	Q removed (mL/s)	Q Floc Hopper ()	Turb settled w/ blanket ()	Turb settled w/out blanket  ()	PC1 & 2 pump ()	ChemTrac Buffer ()	PC 1.2 bin1 N ()	PC 1.2 bin2 N ()	PC 1.2 bin3 N ()	PC 1.2 bin4 N ()	PC 1.2 bin5 N ()	PC 1.2 bin6 N ()	PC 1.2 Cell  ()	PC 1.2 Laser ()	PC 1.2 Total N ()	PC 1.3 bin1 N ()	PC 1.3 bin2 N ()	PC 1.3 bin3 N ()	PC 1.3 bin4 N ()	PC 1.3 bin5 N ()	PC 1.3 bin6 N ()	PC 1.3 Cell ()	PC 1.3 Laser ()	PC 1.3 Total N ()	UV 1.1 Compensated UVA ()	UV 1.1 UVA ()	UV 1.1 UVT ()	Target turbidity experiment (NTU)	Turb influent  ()	PID Output ()
0.00433294	27.7169857	1.16864431	74.30993062	54.98918919	20.75627822	0	91.39896373	0	0.04635569	3.391	6.06864433	1.509	0.294	5.27108002	5.92197704	0.8200225	100123.0823	11208	6329	2751	217	8	1	97	100	20513	10448	5838	2481	205	7	0	99	100	18980	0.06083176	0.07240184	84.67388153	0.04635569	6.10503244	0
0.00439081	27.64286232	1.168642	74.30990228	54.98918919	20.7573147	0	91.39896373	0	0.04635801	3.391	6.06864202	1.509	0.294	5.27108002	5.92197704	0.8200225	100128.2901	11208	6329	2751	217	8	1	97	100	20513	10448	5838	2481	205	7	0	99	100	18980	0.06083176	0.07240184	84.67388153	0.04635801	6.10134697	0
0.00444869	27.62815666	1.16863968	74.30987391	54.98918919	20.75835286	0	91.39896373	0	0.04636032	3.391	6.0686397	1.509	0.294	5.26692486	5.87135935	0.8200225	100133.562	11208	6329	2751	217	8	1	97	100	20513	10448	5838	2481	205	7	0	99	100	18980	0.06083176	0.07240184	84.67388153	0.04636032	6.09751987	0
0.00450656	27.65942192	1.16863736	74.30984557	54.98918919	20.75938934	0	91.39896373	0	0.04636264	3.391	6.06863739	1.509	0.294	5.32388735	5.87135935	0.8200225	100139.0907	11208	6329	2751	217	8	1	97	100	20513	10448	5838	2481	205	7	0	99	100	18980	0.06083176	0.07240184	84.67388153	0.04636264	6.09491539	0
0.00456443	27.67883873	1.16863505	74.30981724	54.98918919	20.76042499	0	91.39896373	0	0.04636495	3.391	6.06863507	1.509	0.294	5.32388735	5.92427683	0.8200225	100144.5065	11203	6327	2765	225	7	0	97	100	20527	10377	5838	2455	197	7	0	99	100	18875	0.06181285	0.07335406	84.4884491	0.04636495	6.10134602	0
0.0046223	27.67684364	1.16863273	74.30978887	54.98918919	20.76146244	0	91.39896373	0	0.04636727	3.391	6.06863276	1.509	0.294	5.28268147	5.9683075	0.8200225	100149.5101	11203	6327	2765	225	7	0	97	100	20527	10377	5838	2455	197	7	0	99	100	18875	0.06181285	0.07335406	84.4884491	0.04636727	6.11371994	0
0.00468017	27.59920502	1.16863042	74.30976055	54.98918919	20.76249892	0	91.39896373	0	0.04636958	3.391	6.06863044	1.509	0.294	5.28268147	5.9683075	0.8200225	100155.0827	11271	6395	2772	215	8	0	97	100	20661	10377	5838	2455	197	7	0	99	100	18875	0.06181285	0.07335406	84.4884491	0.04636958	6.11593151	0
0.00473804	27.70021248	1.16862811	74.30973221	54.98918919	20.76353457	0	91.39896373	0	0.0463719	3.391	6.06862813	1.509	0.294	5.28268147	5.9683075	0.8200225	100160.1387	11271	6395	2772	215	8	0	97	100	20661	10377	5838	2455	197	7	0	99	100	18875	0.06181285	0.07335406	84.4884491	0.0463719	6.11192894	0
0.00479591	27.68328667	1.16862579	74.30970386	54.98918919	20.76457104	0	91.39896373	0	0.04637421	3.391	6.06862581	1.509	0.294	5.28268147	5.9683075	0.8200225	100165.3505	11271.00001	6395.00001	2772.00001	215.00001	8.00000999	0.00000999	97.00000999	100.00001	20661.00001	10377.00001	5838.00001	2455.00001	197.00001	7.00000999	0.00000999	99.00000999	100.00001	18875.00001	0.06181999	0.07335999	84.48844999	0.04637421	6.11195707	0
0.00485379	27.63446045	1.16862347	74.30967549	54.98918919	20.76560838	0	91.39896373	0	0.04637653	3.391	6.0686235	1.509	0.294	5.19722795	5.89966106	0.8200225	100170.7182	11271	6395	2772	215	8	0	97	100	20661	10390	5849	2442	198	9	0	99	100	18887	0.06038509	0.07184494	84.78251648	0.04637653	6.1080718	0
0.00491166	27.6895256	1.16862116	74.30964719	54.98918919	20.76664403	0	91.39896373	0	0.04637884	3.391	6.06862118	1.509	0.294	5.19722795	5.89966106	0.8200225	100176.0352	11271	6395	2772	215	8	0	97	100	20661	10390	5849	2442	198	9	0	99	100	18887	0.06038509	0.07184494	84.78251648	0.04637884	6.108778	0
0.00496952	27.63838577	1.16861885	74.30961885	54.98918919	20.76768042	0	91.39896373	0	0.04638116	3.391	6.06861887	1.509	0.294	5.2354784	5.82350159	0.8200225	100181.296	11222	6298	2761	223	7	1	97	100	20510	10390	5849	2442	198	9	0	99	100	18887	0.0603346	0.07274202	84.60758972	0.04638116	6.1120801	0
0.00502739	27.6529789	1.16861653	74.30959046	54.98918919	20.76871777	0	91.39896373	0	0.04638347	3.391	6.06861655	1.509	0.294	5.2354784	5.82350159	0.8200225	100186.5626	11222	6298	2761	223	7	1	97	100	20510	10390	5849	2442	198	9	0	99	100	18887	0.0603346	0.07274202	84.60758972	0.04638347	6.11747646	0
0.00508526	27.59244919	1.16861422	74.30956212	54.98918919	20.76975446	0	91.39896373	0	0.04638579	3.391	6.06861424	1.509	0.294	5.25821257	5.87887096	0.8200225	100192.0872	11339	6338	2771	222	6	0	97	100	20677	10452	5822	2474	203	7	1	99	100	18958	0.0603346	0.07274202	84.60758972	0.04638579	6.1172719	0
0.00514313	27.70411491	1.1686119	74.3095338	54.98918919	20.77079073	0	91.39896373	0	0.0463881	3.391	6.06861192	1.509	0.294	5.25821257	5.87887096	0.8200225	100197.2431	11339	6338	2771	222	6	0	97	100	20677	10452	5822	2474	203	7	1	99	100	18958	0.06051602	0.07233702	84.68651581	0.0463881	6.1179986	0
0.005201	27.62255478	1.16860959	74.30950547	54.98918919	20.77182555	0	91.39896373	0	0.04639041	3.391	6.06860961	1.509	0.294	5.28600836	5.91833591	0.8200225	100197.2431	11339	6338	2771	222	6	0	97	100	20677	10452	5822	2474	203	7	1	99	100	18958	0.06051602	0.07233702	84.68651581	0.04639041	6.11666298	0
0.00525889	27.66310501	1.16860727	74.30947708	54.98918919	20.7728639	0	91.39896373	0	0.04639273	3.391	6.06860729	1.509	0.294	5.28600836	5.91833591	0.8200225	100208.0356	11339.00001	6338.00001	2771.00001	222.00001	6.00000999	0.00000999	97.00000999	100.00001	20677.00001	10452.00001	5822.00001	2474.00001	203.00001	7.00000999	1.00000999	99.00000999	100.00001	18958.00001	0.06051999	0.07233999	84.68651999	0.04639273	6.1147747	0
0.00531675	27.63429451	1.16860496	74.30944874	54.98918919	20.77390021	0	91.39896373	0	0.04639505	3.391	6.06860498	1.509	0.294	5.26337814	5.9240818	0.8200225	100213.1427	11339.00001	6338.00001	2771.00001	222.00001	6.00000999	0.00000999	97.00000999	100.00001	20677.00001	10452.00001	5822.00001	2474.00001	203.00001	7.00000999	1.00000999	99.00000999	100.00001	18958.00001	0.06051999	0.07233999	84.68651999	0.04639505	6.12334251	0
0.00537463	27.61429977	1.16860264	74.30942042	54.98918919	20.77493607	0	91.39896373	0	0.04639736	3.391	6.06860266	1.509	0.294	5.26337814	5.9240818	0.8200225	100213.1427	11339.00001	6338.00001	2771.00001	222.00001	6.00000999	0.00000999	97.00000999	100.00001	20677.00001	10452.00001	5822.00001	2474.00001	203.00001	7.00000999	1.00000999	99.00000999	100.00001	18958.00001	0.06051999	0.07233999	84.68651999	0.04639736	6.11607122	0
0.0054325	27.66171646	1.16860033	74.30939211	54.98918919	20.77597089	0	91.39896373	0	0.04639967	3.391	6.06860035	1.509	0.294	5.19579363	5.8287735	0.8200225	100218.3526	11289	6356	2807	224	8	1	97	100	20684	10411	5818	2478	193	8	0	99	100	18909	0.06127982	0.07235299	84.68340302	0.04639967	6.11381435	0
0.00549038	27.62508392	1.16859801	74.30936372	54.98918919	20.77700902	0	91.39896373	0	0.04640199	3.391	6.06859803	1.509	0.294	5.19579363	5.8287735	0.8200225	100223.6673	11289	6356	2807	224	8	1	97	100	20684	10411	5818	2478	193	8	0	99	100	18909	0.06127982	0.07235299	84.68340302	0.04640199	6.11339331	0
0.00554824	27.68542862	1.1685957	74.30933535	54.98918919	20.77804633	0	91.39896373	0	0.04640431	3.391	6.06859572	1.509	0.294	5.19579363	5.88791084	0.8200225	100228.9841	11317	6380	2766	222	8	1	97	100	20694	10411	5818	2478	193	8	0	99	100	18909	0.06127982	0.07235299	84.68340302	0.04640431	6.11889267	0
0.00560612	27.60502434	1.16859338	74.30930701	54.98918919	20.77908281	0	91.39896373	0	0.04640662	3.391	6.0685934	1.509	0.294	5.19579363	5.88791084	0.8200225	100234.2989	11317	6380	2766	222	8	1	97	100	20694	10411	5818	2478	193	8	0	99	100	18909	0.06127982	0.07235299	84.68340302	0.04640662	6.11720181	0
0.00566398	27.61133194	1.16859107	74.30927867	54.98918919	20.78011846	0	91.39896373	0	0.04640893	3.391	6.06859109	1.509	0.294	5.2140584	5.90719414	0.8200225	100239.6157	11317	6354	2805	217	9	0	97	100	20701	10411	5818	2478	193	8	0	99	100	18909	0.06167325	0.0729177	84.57337189	0.04640893	6.11669207	0
0.00572185	27.65190887	1.16858875	74.30925032	54.98918919	20.78115576	0	91.39896373	0	0.04641125	3.391	6.06858878	1.509	0.294	5.2140584	5.90719414	0.8200225	100244.9914	11317	6354	2805	217	9	0	97	100	20701	10411	5818	2478	193	8	0	99	100	18909	0.06167325	0.0729177	84.57337189	0.04641125	6.10386086	0
0.00577972	27.55485535	1.16858644	74.30922195	54.98918919	20.78219307	0	91.39896373	0	0.04641357	3.391	6.06858646	1.509	0.294	5.2140584	5.90116167	0.8200225	100250.8269	11317	6354	2805	217	9	0	97	100	20701	10438	5818	2486	193	8	0	99	100	18943	0.06167325	0.0729177	84.57337189	0.04641357	6.10708523	0
0.0058376	27.67662239	1.16858412	74.30919365	54.98918919	20.78322789	0	91.39896373	0	0.04641588	3.391	6.06858415	1.509	0.294	5.2140584	5.90116167	0.8200225	100255.4591	11317	6354	2805	217	9	0	97	100	20701	10438	5818	2486	193	8	0	99	100	18943	0.06167325	0.0729177	84.57337189	0.04641588	6.11059618	0
0.00589547	27.58513451	1.16858181	74.30916529	54.98918919	20.7842644	0	91.39896373	0	0.04641819	3.391	6.06858183	1.509	0.294	5.21405999	5.95594692	0.8200225	100262.8237	11317.00001	6354.00001	2805.00001	217.00001	9.00000999	0.00000999	97.00000999	100.00001	20701.00001	10438.00001	5818.00001	2486.00001	193.00001	8.00000999	0.00000999	99.00000999	100.00001	18943.00001	0.06167999	0.07291999	84.57337999	0.04641819	6.11713839	0
0.00595333	27.68849373	1.1685795	74.30913699	54.98918919	20.78530005	0	91.39896373	0	0.04642051	3.391	6.06857952	1.509	0.294	5.21405999	5.95594692	0.8200225	100266.1437	11311	6383	2757	223	7	1	97	100	20681	10411	5843	2471	204	9	0	99	100	18938	0.06095473	0.07264198	84.6270752	0.04642051	6.12729311	0
0.0060112	27.59700012	1.16857718	74.30910864	54.98918919	20.78633653	0	91.39896373	0	0.04642282	3.391	6.0685772	1.509	0.294	5.27801704	5.97748709	0.8200225	100271.3476	11188	6334	2768	222	7	1	97	100	20519	10411	5843	2471	204	9	0	99	100	18938	0.06095473	0.07264198	84.6270752	0.04642282	6.12402821	0
0.00606907	27.6205101	1.16857487	74.3090803	54.98918919	20.78737386	0	91.39896373	0	0.04642514	3.391	6.06857489	1.509	0.294	5.27801704	5.97748709	0.8200225	100276.7274	11188	6334	2768	222	7	1	97	100	20519	10411	5843	2471	204	9	0	99	100	18938	0.06095473	0.07264198	84.6270752	0.04642514	6.12800455	0
0.00612694	27.6310997	1.16857255	74.30905195	54.98918919	20.78840951	0	91.39896373	0	0.04642745	3.391	6.06857257	1.509	0.294	5.2568469	5.96667433	0.8200225	100282.1352	11188	6334	2768	222	7	1	97	100	20519	10411	5843	2471	204	9	0	99	100	18938	0.06095473	0.07264198	84.6270752	0.04642745	6.12891722	0
0.00618481	27.60325623	1.16857023	74.30902356	54.98918919	20.78944764	0	91.39896373	0	0.04642977	3.391	6.06857026	1.509	0.294	5.2568469	5.96667433	0.8200225	100287.352	11177	6359	2754	225	7	1	97	100	20522	10411	5843	2471	204	9	0	99	100	18938	0.06011862	0.072383	84.67755127	0.04642977	6.13364124	0
0.00624268	27.66440964	1.16856792	74.30899524	54.98918919	20.79048412	0	91.39896373	0	0.04643208	3.391	6.06856794	1.509	0.294	5.39420748	5.96011639	0.8200225	100292.6198	11177	6359	2754	225	7	1	97	100	20522	10411	5843	2471	204	9	0	99	100	18938	0.06011862	0.072383	84.67755127	0.04643208	6.12691116	0
0.00630056	27.56056595	1.16856561	74.30896692	54.98918919	20.79151904	0	91.39896373	0	0.0464344	3.391	6.06856563	1.509	0.294	5.39420748	5.96011639	0.8200225	100298.1319	11177	6359	2754	225	7	1	97	100	20522	10411	5843	2471	204	9	0	99	100	18938	0.06011862	0.072383	84.67755127	0.0464344	6.12599516	0
0.00635843	27.63222504	1.16856329	74.30893855	54.98918919	20.79255634	0	91.39896373	0	0.04643671	3.391	6.06856331	1.509	0.294	5.38426876	5.92951536	0.8200225	100303.1409	11177.00001	6359.00001	2754.00001	225.00001	7.00000999	1.00000999	97.00000999	100.00001	20522.00001	10411.00001	5843.00001	2471.00001	204.00001	9.00000999	0.00000999	99.00000999	100.00001	18938.00001	0.06011999	0.07238999	84.67755999	0.04643671	6.13197327	0
0.0064163	27.69200706	1.16856098	74.30891023	54.98918919	20.79359199	0	91.39896373	0	0.04643902	3.391	6.068561	1.509	0.294	5.38426876	5.92951536	0.8200225	100303.1409	11177.00001	6359.00001	2754.00001	225.00001	7.00000999	1.00000999	97.00000999	100.00001	20522.00001	10411.00001	5843.00001	2471.00001	204.00001	9.00000999	0.00000999	99.00000999	100.00001	18938.00001	0.06011999	0.07238999	84.67755999	0.04643902	6.12779808	0
0.00647418	27.58810234	1.16855866	74.30888186	54.98918919	20.79462933	0	91.39896373	0	0.04644134	3.391	6.06855868	1.509	0.294	5.38426876	5.8921628	0.8200225	100309.0393	11318	6356	2777	226	8	1	97	100	20686	10426	5826	2453	204	7	0	99	100	18917	0.06011862	0.072383	84.67755127	0.04644134	6.1327939	0
0.00653204	27.69042206	1.16855635	74.30885354	54.98918919	20.7956658	0	91.39896373	0	0.04644366	3.391	6.06855637	1.509	0.294	5.38426999	5.84140778	0.8200225	100313.9845	11318	6356	2777	226	8	1	97	100	20686	10426	5826	2453	204	7	0	99	100	18917	0.06011862	0.072383	84.67755127	0.04644366	6.1266098	0
0.00658991	27.56933784	1.16855403	74.30882519	54.98918919	20.79670145	0	91.39896373	0	0.04644597	3.391	6.06855406	1.509	0.294	5.38426999	5.84140778	0.8200225	100319.1923	11312	6392	2802	224	8	0	97	100	20737	10415	5877	2467	206	7	0	99	100	18974	0.06011862	0.072383	84.67755127	0.04644597	6.13496304	0
0.00664778	27.69728279	1.16855171	74.3087968	54.98918919	20.79773959	0	91.39896373	0	0.04644829	3.391	6.06855174	1.509	0.294	5.37685776	5.93692255	0.8200225	100324.3532	11312	6392	2802	224	8	0	97	100	20737	10415	5877	2467	206	7	0	99	100	18974	0.06011862	0.072383	84.67755127	0.04644829	6.13147831	0
0.00670565	27.59440804	1.1685494	74.30876848	54.98918919	20.79877524	0	91.39896373	0	0.0464506	3.391	6.06854942	1.509	0.294	5.37685776	5.93692255	0.8200225	100329.7199	11312	6392	2802	224	8	0	97	100	20737	10415	5877	2467	206	7	0	99	100	18974	0.06250937	0.07208367	84.7359314	0.0464506	6.13971281	0
0.00676353	27.64656639	1.16854709	74.30874014	54.98918919	20.79981176	0	91.39896373	0	0.04645292	3.391	6.06854711	1.509	0.294	5.37685776	5.93692255	0.8200225	100335.0317	11312	6392	2802	224	8	0	97	100	20737	10415	5877	2467	206	7	0	99	100	18974	0.06250937	0.07208367	84.7359314	0.04645292	6.13871479	0
0.00682139	27.60243225	1.16854477	74.30871179	54.98918919	20.80084824	0	91.39896373	0	0.04645523	3.391	6.06854479	1.509	0.294	5.37685776	5.93692255	0.8200225	100340.3487	11278	6399	2805	228	9	0	97	100	20720	10415	5877	2467	206	7	0	99	100	18974	0.06250937	0.07208367	84.7359314	0.04645523	6.12909365	0
0.00687926	27.64723206	1.16854246	74.30868345	54.98918919	20.80188479	0	91.39896373	0	0.04645755	3.391	6.06854248	1.509	0.294	5.31387186	5.93692999	0.8200225	100345.6157	11278	6399	2805	228	9	0	97	100	20720	10415	5877	2467	206	7	0	99	100	18974	0.06250937	0.07208367	84.7359314	0.04645755	6.12975073	0
0.00693714	27.62204742	1.16854014	74.3086551	54.98918919	20.8029213	0	91.39896373	0	0.04645986	3.391	6.06854017	1.509	0.294	5.31387186	5.93692999	0.8200225	100351.0367	11278	6399	2805	228	9	0	97	100	20720	10435	5821	2494	204	10	0	99	100	18964	0.06351637	0.07580306	84.01341248	0.04645986	6.12276125	0
0.00699501	27.61228752	1.16853783	74.30862676	54.98918919	20.80395778	0	91.39896373	0	0.04646218	3.391	6.06853785	1.509	0.294	5.30580711	5.90761614	0.8200225	100356.1966	11278	6399	2805	228	9	0	97	100	20720	10435	5821	2494	204	10	0	99	100	18964	0.06351637	0.07580306	84.01341248	0.04646218	6.12492847	0
0.00705287	27.64109802	1.16853551	74.30859841	54.98918919	20.80499418	0	91.39896373	0	0.04646449	3.391	6.06853553	1.509	0.294	5.30580711	5.90761614	0.8200225	100361.0893	11278.00001	6399.00001	2805.00001	228.00001	9.00000999	0.00000999	97.00000999	100.00001	20720.00001	10435.00001	5821.00001	2494.00001	204.00001	10.00000999	0.00000999	99.00000999	100.00001	18964.00001	0.06351999	0.07580999	84.01341999	0.04646449	6.12623072	0
0.00711074	27.59823799	1.16853319	74.30857002	54.98918919	20.80603232	0	91.39896373	0	0.04646681	3.391	6.06853322	1.509	0.294	5.33077621	5.90570307	0.8200225	100367.6203	11334	6363	2785	221	7	1	97	100	20710	10432	5873	2503	200	8	1	99	100	19018	0.06351637	0.07580306	84.01341248	0.04646681	6.11453915	0
0.00716861	27.67617607	1.16853088	74.30854172	54.98918919	20.80706714	0	91.39896373	0	0.04646912	3.391	6.06853091	1.509	0.294	5.33077621	5.90570307	0.8200225	100372.1896	11334	6363	2785	221	7	1	97	100	20710	10432	5873	2503	200	8	1	99	100	19018	0.06351637	0.07580306	84.01341248	0.04646912	6.11254025	0
0.00722649	27.61135292	1.16852857	74.30851337	54.98918919	20.80810383	0	91.39896373	0	0.04647144	3.391	6.06852859	1.509	0.294	5.3428607	5.88668871	0.8200225	100377.3524	11334	6363	2785	221	7	1	97	100	20710	10432	5873	2503	200	8	1	99	100	19018	0.06351637	0.07580306	84.01341248	0.04647144	6.11764479	0
0.00728436	27.623806	1.16852625	74.30848503	54.98918919	20.8091403	0	91.39896373	0	0.04647375	3.391	6.06852627	1.509	0.294	5.3428607	5.88668871	0.8200225	100382.7771	11334.00001	6363.00001	2785.00001	221.00001	7.00000999	1.00000999	97.00000999	100.00001	20710.00001	10432.00001	5873.00001	2503.00001	200.00001	8.00000999	1.00000999	99.00000999	100.00001	19018.00001	0.06351999	0.07580999	84.01341999	0.04647375	6.11411715	0
0.00734224	27.65677071	1.16852394	74.30845668	54.98918919	20.81017681	0	91.39896373	0	0.04647606	3.391	6.06852396	1.509	0.294	5.34740829	5.88100195	0.8200225	100388.088	11191	6352	2765	218	6	0	97	100	20532	10453	5851	2475	201	9	0	99	100	18989	0.06229781	0.07330307	84.49836731	0.04647606	6.11930847	0
0.00740011	27.61415482	1.16852163	74.30842836	54.98918919	20.81121246	0	91.39896373	0	0.04647838	3.391	6.06852165	1.509	0.294	5.34740829	5.88100195	0.8200225	100388.088	11191	6352	2765	218	6	0	97	100	20532	10453	5851	2475	201	9	0	99	100	18989	0.06229781	0.07330307	84.49836731	0.04647838	6.12223053	0
0.00745799	27.66669273	1.16851931	74.30839999	54.98918919	20.81224976	0	91.39896373	0	0.04648069	3.391	6.06851933	1.509	0.294	5.320858	5.86797285	0.8200225	100393.2969	11191	6352	2765	218	6	0	97	100	20532	10453	5851	2475	201	9	0	99	100	18989	0.06229781	0.07330307	84.49836731	0.04648069	6.11678553	0
0.00751585	27.5726738	1.16851699	74.30837165	54.98918919	20.81328609	0	91.39896373	0	0.04648301	3.391	6.06851701	1.509	0.294	5.320858	5.86797285	0.8200225	100398.6217	11309	6394	2804	216	7	1	97	100	20731	10453	5851	2475	201	9	0	99	100	18989	0.06229781	0.07330307	84.49836731	0.04648301	6.11728764	0
0.00757371	27.67276955	1.16851468	74.30834331	54.98918919	20.81432261	0	91.39896373	0	0.04648532	3.391	6.0685147	1.509	0.294	5.29139519	5.94785261	0.8200225	100404.0408	11309	6394	2804	216	7	1	97	100	20731	10453	5851	2475	201	9	0	99	100	18989	0.06229781	0.07330307	84.49836731	0.04648532	6.11605597	0
0.00763159	27.61804581	1.16851236	74.30831496	54.98918919	20.81535911	0	91.39896373	0	0.04648764	3.391	6.06851239	1.509	0.294	5.29139519	5.94785261	0.8200225	100409.1927	11309	6394	2804	216	7	1	97	100	20731	10374	5849	2462	204	8	1	99	100	18896	0.06223942	0.07319574	84.51925659	0.04648764	6.10604811	0
0.00768945	27.59640503	1.16851005	74.3082866	54.98918919	20.81639646	0	91.39896373	0	0.04648995	3.391	6.06851007	1.509	0.294	5.38979816	5.90730715	0.8200225	100414.5136	11309	6394	2804	216	7	1	97	100	20731	10374	5849	2462	204	8	1	99	100	18896	0.06223942	0.07319574	84.51925659	0.04648995	6.10229731	0
0.00774732	27.62058449	1.16850773	74.30825827	54.98918919	20.81743211	0	91.39896373	0	0.04649227	3.391	6.06850776	1.509	0.294	5.38979816	5.90730715	0.8200225	100420.0884	11309	6394	2804	216	7	1	97	100	20731	10374	5849	2462	204	8	1	99	100	18896	0.06223942	0.07319574	84.51925659	0.04649227	6.09960999	0
0.00780519	27.56311607	1.16850542	74.30822993	54.98918919	20.81846859	0	91.39896373	0	0.04649458	3.391	6.06850544	1.509	0.294	5.33736038	5.92553806	0.8200225	100425.725	11309.00001	6394.00001	2804.00001	216.00001	7.00000999	1.00000999	97.00000999	100.00001	20731.00001	10374.00001	5849.00001	2462.00001	204.00001	8.00000999	1.00000999	99.00000999	100.00001	18896.00001	0.06223999	0.07319999	84.51925999	0.04649458	6.10518026	0
0.00786306	27.66938782	1.16850311	74.30820158	54.98918919	20.81950506	0	91.39896373	0	0.0464969	3.391	6.06850313	1.509	0.294	5.33736038	5.92553806	0.8200225	100430.3542	11294	6381	2811	227	9	0	97	100	20722	10374	5849	2462	204	8	1	99	100	18896	0.06226203	0.07270567	84.6146698	0.0464969	6.10450268	0
0.00792096	27.56192398	1.16850079	74.30817324	54.98918919	20.82054154	0	91.39896373	0	0.04649921	3.391	6.06850081	1.509	0.294	5.34369516	5.89485073	0.8200225	100435.673	11294	6381	2811	227	9	0	97	100	20722	10374	5849	2462	204	8	1	99	100	18896	0.06226203	0.07270567	84.6146698	0.04649921	6.10515022	0
0.00797881	27.64254951	1.16849847	74.30814489	54.98918919	20.82157905	0	91.39896373	0	0.04650153	3.391	6.0684985	1.509	0.294	5.34369516	5.89485073	0.8200225	100442.8286	11228	6425	2805	229	7	1	97	100	20696	10374	5849	2462	204	8	1	99	100	18896	0.06226203	0.07270567	84.6146698	0.04650153	6.11399364	0
